index,time,minutes,dateTime,SPD33.CH1_Voltage,SPD33.CH1_Current,SPD33.CH1_Power,SPD33.CH2_Voltage,SPD33.CH2_Current,SPD33.CH2_Power,,cpuload,
1711,575.707,9.595116667,1758023219,5,0.92,4.6,0,0,0,,1,50
1712,576.108,9.6018,1758023220,5,0.81,4.05,0,0,0,,1,50
1713,576.507,9.60845,1758023220,5,0.91,4.55,0,0,0,,1,50
1714,576.906,9.6151,1758023221,5,0.9,4.5,0,0,0,,1,50
1715,577.304,9.621733333,1758023221,5,0.85,4.25,0,0,0,,1,50
1716,577.704,9.6284,1758023221,5,0.86,4.3,0,0,0,,1,50
1717,578.104,9.635066667,1758023222,5,0.9,4.5,0,0,0,,1,50
1718,578.505,9.64175,1758023222,5,0.86,4.3,0,0,0,,1,50
1719,578.908,9.648466667,1758023223,5,0.91,4.55,0,0,0,,1,50
1720,579.308,9.655133333,1758023223,5,0.89,4.45,0,0,0,,1,50
1721,579.705,9.66175,1758023223,5,0.87,4.35,0,0,0,,1,50
1722,580.105,9.668416667,1758023224,5,0.97,4.85,0,0,0,,1,50
1723,580.504,9.675066667,1758023224,5,0.92,4.6,0,0,0,,1,50
1724,580.907,9.681783333,1758023225,5,0.85,4.25,0,0,0,,1,50
1725,581.305,9.688416667,1758023225,5,0.94,4.7,0,0,0,,1,50
1726,581.708,9.695133333,1758023226,5,0.75,3.75,0,0,0,,1,50
1727,582.105,9.70175,1758023226,5,0.84,4.2,0,0,0,,1,50
1728,582.503,9.708383333,1758023226,5,0.94,4.7,0,0,0,,1,50
1729,582.907,9.715116667,1758023227,5,0.73,3.65,0,0,0,,1,50
1730,583.303,9.721716667,1758023227,5,0.92,4.6,0,0,0,,1,50
1731,583.708,9.728466667,1758023227,5,0.85,4.25,0,0,0,,1,50
1732,584.108,9.735133333,1758023228,5,0.93,4.65,0,0,0,,1,50
1733,584.506,9.741766667,1758023228,5,0.91,4.55,0,0,0,,1,50
1734,584.908,9.748466667,1758023229,5,0.86,4.3,0,0,0,,1,50
1735,585.305,9.755083333,1758023229,5,0.85,4.25,0,0,0,,1,50
1736,585.707,9.761783333,1758023229,5,0.79,3.95,0,0,0,,1,50
1737,586.106,9.768433333,1758023230,5,0.92,4.6,0,0,0,,1,50
1738,586.506,9.7751,1758023230,5,0.84,4.2,0,0,0,,1,50
1739,586.904,9.781733333,1758023231,5,0.86,4.3,0,0,0,,1,50
1740,587.304,9.7884,1758023231,5,0.99,4.95,0,0,0,,1,50
1741,587.707,9.795116667,1758023231,5,0.82,4.1,0,0,0,,1,50
1742,588.104,9.801733333,1758023232,5,0.89,4.45,0,0,0,,1,50
1743,588.508,9.808466667,1758023232,5,0.82,4.1,0,0,0,,1,50
1744,588.905,9.815083333,1758023233,5,0.98,4.9,0,0,0,,1,50
1745,589.307,9.821783333,1758023233,5,0.85,4.25,0,0,0,,1,50
1746,589.705,9.828416667,1758023233,5,0.82,4.1,0,0,0,,1,50
1747,590.105,9.835083333,1758023234,5,0.98,4.9,0,0,0,,1,50
1748,590.504,9.841733333,1758023234,5,0.77,3.85,0,0,0,,1,50
1749,590.904,9.8484,1758023235,5,0.88,4.4,0,0,0,,1,50
1750,591.306,9.8551,1758023235,5,0.95,4.75,0,0,0,,1,50
1751,591.704,9.861733333,1758023235,5,0.85,4.25,0,0,0,,1,50
1752,592.103,9.868383333,1758023236,5,0.89,4.45,0,0,0,,1,50
1753,592.508,9.875133333,1758023236,5,0.93,4.65,0,0,0,,1,50
1754,592.908,9.8818,1758023237,5,0.79,3.95,0,0,0,,1,50
1755,593.305,9.888416667,1758023237,5,0.9,4.5,0,0,0,,1,50
1756,593.703,9.89505,1758023237,5,0.85,4.25,0,0,0,,1,50
1757,594.103,9.901716667,1758023238,5,0.89,4.45,0,0,0,,1,50
1758,594.507,9.90845,1758023238,5,0.84,4.2,0,0,0,,1,50
1759,594.905,9.915083333,1758023239,5,0.82,4.1,0,0,0,,1,50
1760,595.304,9.921733333,1758023239,5,0.9,4.5,0,0,0,,1,50
1761,595.708,9.928466667,1758023239,5,0.85,4.25,0,0,0,,1,50
1762,596.108,9.935133333,1758023240,5,0.87,4.35,0,0,0,,1,50
1763,596.508,9.9418,1758023240,5,0.88,4.4,0,0,0,,1,50
1764,596.903,9.948383333,1758023241,5,0.88,4.4,0,0,0,,1,50
1765,597.305,9.955083333,1758023241,5,0.86,4.3,0,0,0,,1,50
1766,597.708,9.9618,1758023241,5,0.89,4.45,0,0,0,,1,50
1767,598.104,9.9684,1758023242,5,0.91,4.55,0,0,0,,1,50
1768,598.508,9.975133333,1758023242,5,0.81,4.05,0,0,0,,1,50
1769,598.908,9.9818,1758023243,5,0.88,4.4,0,0,0,,1,50
1770,599.308,9.988466667,1758023243,5,0.86,4.3,0,0,0,,1,50
1771,599.708,9.995133333,1758023244,5,0.92,4.6,0,0,0,,1,50
1772,600.104,10.00173333,1758023244,5,0.89,4.45,0,0,0,,1,50
1773,600.506,10.00843333,1758023244,5,0.84,4.2,0,0,0,,1,50
1774,600.906,10.0151,1758023245,5,0.79,3.95,0,0,0,,1,50
1775,601.306,10.02176667,1758023245,5,0.81,4.05,0,0,0,,1,50
1776,601.704,10.0284,1758023245,5,0.88,4.4,0,0,0,,1,50
1777,602.108,10.03513333,1758023246,5,0.86,4.3,0,0,0,,1,50
1778,602.508,10.0418,1758023246,5,0.84,4.2,0,0,0,,1,50
1779,602.908,10.04846667,1758023247,5,0.69,3.45,0,0,0,,1,50
1780,603.308,10.05513333,1758023247,5,0.69,3.45,0,0,0,,1,50
1781,603.705,10.06175,1758023247,5,0.69,3.45,0,0,0,,1,50
1782,604.106,10.06843333,1758023248,5,0.69,3.45,0,0,0,,1,50
1783,604.505,10.07508333,1758023248,5,0.69,3.45,0,0,0,,1,50
1784,604.904,10.08173333,1758023249,5,0.69,3.45,0,0,0,,1,50
1785,605.308,10.08846667,1758023249,5,0.69,3.45,0,0,0,,1,50
1786,605.708,10.09513333,1758023249,5,0.69,3.45,0,0,0,,1,50
1787,606.103,10.10171667,1758023250,5,0.57,2.85,0,0,0,,1,50
1788,606.505,10.10841667,1758023250,5,0.55,2.75,0,0,0,,1,50
1789,606.908,10.11513333,1758023251,5,0.58,2.9,0,0,0,,1,50
1790,607.305,10.12175,1758023251,5,0.55,2.75,0,0,0,,1,50
1791,607.706,10.12843333,1758023252,5,0.54,2.7,0,0,0,,1,50
1792,608.104,10.13506667,1758023252,5,0.54,2.7,0,0,0,,1,50
1793,608.503,10.14171667,1758023252,5,0.58,2.9,0,0,0,,1,50
1794,608.908,10.14846667,1758023253,5,0.54,2.7,0,0,0,,1,50
1795,609.305,10.15508333,1758023253,5,0.54,2.7,0,0,0,,1,50
1796,609.708,10.1618,1758023253,5,0.54,2.7,0,0,0,,1,50
1797,610.105,10.16841667,1758023254,5,0.54,2.7,0,0,0,,1,50
1798,610.508,10.17513333,1758023254,5,0.54,2.7,0,0,0,,1,50
1799,610.906,10.18176667,1758023255,5,0.54,2.7,0,0,0,,1,50
1800,611.304,10.1884,1758023255,5,0.54,2.7,0,0,0,,1,50
1801,611.703,10.19505,1758023255,5,0.54,2.7,0,0,0,,1,50
1802,612.105,10.20175,1758023256,5,0.54,2.7,0,0,0,,1,50
1803,612.508,10.20846667,1758023256,5,0.54,2.7,0,0,0,,1,50
1804,612.904,10.21506667,1758023257,5,0.54,2.7,0,0,0,,1,50
1805,613.305,10.22175,1758023257,5,0.54,2.7,0,0,0,,1,50
1806,613.706,10.22843333,1758023257,5,0.54,2.7,0,0,0,,1,50
1807,614.106,10.2351,1758023258,5,0.54,2.7,0,0,0,,1,50
1808,614.507,10.24178333,1758023258,5,0.54,2.7,0,0,0,,1,50
1809,614.906,10.24843333,1758023259,5,0.54,2.7,0,0,0,,1,50
1810,615.306,10.2551,1758023259,5,0.54,2.7,0,0,0,,1,50
1811,615.703,10.26171667,1758023259,5,0.54,2.7,0,0,0,,1,50
1812,616.108,10.26846667,1758023260,5,0.54,2.7,0,0,0,,1,50
1813,616.503,10.27505,1758023260,5,0.54,2.7,0,0,0,,1,50
1814,616.907,10.28178333,1758023261,5,0.54,2.7,0,0,0,,1,50
1815,617.306,10.28843333,1758023261,5,0.54,2.7,0,0,0,,1,"end 50, 80 sec"
1816,617.707,10.29511667,1758023262,5,0.54,2.7,0,0,0,,-1,"start 00, 20 sec"
1817,618.106,10.30176667,1758023262,5,0.54,2.7,0,0,0,,-1,0
1818,618.506,10.30843333,1758023262,5,0.54,2.7,0,0,0,,-1,0
1819,618.905,10.31508333,1758023263,5,0.54,2.7,0,0,0,,-1,0
1820,619.308,10.3218,1758023263,5,0.54,2.7,0,0,0,,-1,0
1821,619.708,10.32846667,1758023263,5,0.54,2.7,0,0,0,,-1,0
1822,620.104,10.33506667,1758023264,5,0.54,2.7,0,0,0,,-1,0
1823,620.508,10.3418,1758023264,5,0.54,2.7,0,0,0,,-1,0
1824,620.903,10.34838333,1758023265,5,0.54,2.7,0,0,0,,-1,0
1825,621.304,10.35506667,1758023265,5,0.54,2.7,0,0,0,,-1,0
1826,621.707,10.36178333,1758023265,5,0.54,2.7,0,0,0,,-1,0
1827,622.109,10.36848333,1758023266,5,0.54,2.7,0,0,0,,-1,0
1828,622.506,10.3751,1758023266,5,0.54,2.7,0,0,0,,-1,0
1829,622.905,10.38175,1758023267,5,0.9,4.5,0,0,0,,-1,0
1830,623.308,10.38846667,1758023267,5,0.92,4.6,0,0,0,,-1,0
1831,623.708,10.39513333,1758023267,5,0.88,4.4,0,0,0,,-1,0
1832,624.103,10.40171667,1758023268,5,0.83,4.15,0,0,0,,-1,0
1833,624.503,10.40838333,1758023268,5,0.88,4.4,0,0,0,,-1,0
1834,624.907,10.41511667,1758023269,5,0.91,4.55,0,0,0,,-1,0
1835,625.307,10.42178333,1758023269,5,0.93,4.65,0,0,0,,-1,0
1836,625.704,10.4284,1758023269,5,0.84,4.2,0,0,0,,-1,0
1837,626.108,10.43513333,1758023270,5,0.93,4.65,0,0,0,,-1,0
1838,626.506,10.44176667,1758023270,5,0.91,4.55,0,0,0,,-1,0
1839,626.906,10.44843333,1758023271,5,0.94,4.7,0,0,0,,-1,0
1840,627.308,10.45513333,1758023271,5,0.84,4.2,0,0,0,,-1,0
1841,627.708,10.4618,1758023271,5,0.94,4.7,0,0,0,,-1,0
1842,628.103,10.46838333,1758023272,5,0.99,4.95,0,0,0,,-1,0
1843,628.505,10.47508333,1758023272,5,0.82,4.1,0,0,0,,-1,0
1844,628.907,10.48178333,1758023273,5,0.87,4.35,0,0,0,,-1,0
1845,629.306,10.48843333,1758023273,5,0.89,4.45,0,0,0,,-1,0
1846,629.708,10.49513333,1758023273,5,0.92,4.6,0,0,0,,-1,0
1847,630.105,10.50175,1758023274,5,0.83,4.15,0,0,0,,-1,0
1848,630.508,10.50846667,1758023274,5,0.81,4.05,0,0,0,,-1,0
1849,630.908,10.51513333,1758023275,5,0.95,4.75,0,0,0,,-1,0
1850,631.307,10.52178333,1758023275,5,0.87,4.35,0,0,0,,-1,0
1851,631.704,10.5284,1758023275,5,0.81,4.05,0,0,0,,-1,0
1852,632.103,10.53505,1758023276,5,1.02,5.1,0,0,0,,-1,0
1853,632.503,10.54171667,1758023276,5,0.97,4.85,0,0,0,,-1,0
1854,632.907,10.54845,1758023277,5,0.93,4.65,0,0,0,,-1,0
1855,633.308,10.55513333,1758023277,5,0.85,4.25,0,0,0,,-1,0
1856,633.707,10.56178333,1758023277,5,0.95,4.75,0,0,0,,-1,0
1857,634.105,10.56841667,1758023278,5,0.94,4.7,0,0,0,,-1,0
1858,634.507,10.57511667,1758023278,5,0.83,4.15,0,0,0,,-1,0
1859,634.904,10.58173333,1758023279,5,0.8,4,0,0,0,,-1,0
1860,635.305,10.58841667,1758023279,5,0.95,4.75,0,0,0,,-1,0
1861,635.707,10.59511667,1758023279,5,1.02,5.1,0,0,0,,-1,0
1862,636.106,10.60176667,1758023280,5,0.84,4.2,0,0,0,,-1,0
1863,636.508,10.60846667,1758023280,5,0.91,4.55,0,0,0,,-1,0
1864,636.904,10.61506667,1758023281,5,0.93,4.65,0,0,0,,-1,0
1865,637.303,10.62171667,1758023281,5,1,5,0,0,0,,-1,0
1866,637.708,10.62846667,1758023281,5,0.86,4.3,0,0,0,,-1,0
1867,638.108,10.63513333,1758023282,5,0.81,4.05,0,0,0,,-1,0
1868,638.508,10.6418,1758023282,5,0.97,4.85,0,0,0,,-1,0
1869,638.908,10.64846667,1758023283,5,0.91,4.55,0,0,0,,-1,0
1870,639.306,10.6551,1758023283,5,0.93,4.65,0,0,0,,-1,0
1871,639.704,10.66173333,1758023283,5,0.8,4,0,0,0,,-1,0
1872,640.104,10.6684,1758023284,5,1.01,5.05,0,0,0,,-1,0
1873,640.505,10.67508333,1758023284,5,1,5,0,0,0,,-1,0
1874,640.907,10.68178333,1758023285,5,0.95,4.75,0,0,0,,-1,0
1875,641.306,10.68843333,1758023285,5,0.9,4.5,0,0,0,,-1,"end 00, 20 sec"
1876,641.704,10.69506667,1758023285,5,1,5,0,0,0,,1,"start 60, 80 sec"
1877,642.108,10.7018,1758023286,5,0.8,4,0,0,0,,1,60
1878,642.508,10.70846667,1758023286,5,0.84,4.2,0,0,0,,1,60
1879,642.908,10.71513333,1758023287,5,0.9,4.5,0,0,0,,1,60
1880,643.308,10.7218,1758023287,5,0.93,4.65,0,0,0,,1,60
1881,643.705,10.72841667,1758023288,5,0.82,4.1,0,0,0,,1,60
1882,644.108,10.73513333,1758023288,5,0.98,4.9,0,0,0,,1,60
1883,644.509,10.74181667,1758023288,5,0.91,4.55,0,0,0,,1,60
1884,644.903,10.74838333,1758023289,5,0.85,4.25,0,0,0,,1,60
1885,645.308,10.75513333,1758023289,5,0.89,4.45,0,0,0,,1,60
1886,645.706,10.76176667,1758023289,5,0.96,4.8,0,0,0,,1,60
1887,646.106,10.76843333,1758023290,5,0.91,4.55,0,0,0,,1,60
1888,646.503,10.77505,1758023290,5,0.85,4.25,0,0,0,,1,60
1889,646.908,10.7818,1758023291,5,0.98,4.9,0,0,0,,1,60
1890,647.305,10.78841667,1758023291,5,0.98,4.9,0,0,0,,1,60
1891,647.705,10.79508333,1758023291,5,0.86,4.3,0,0,0,,1,60
1892,648.109,10.80181667,1758023292,5,0.86,4.3,0,0,0,,1,60
1893,648.504,10.8084,1758023292,5,0.86,4.3,0,0,0,,1,60
1894,648.908,10.81513333,1758023293,5,0.93,4.65,0,0,0,,1,60
1895,649.308,10.8218,1758023293,5,0.84,4.2,0,0,0,,1,60
1896,649.707,10.82845,1758023293,5,0.92,4.6,0,0,0,,1,60
1897,650.108,10.83513333,1758023294,5,0.9,4.5,0,0,0,,1,60
1898,650.503,10.84171667,1758023294,5,0.9,4.5,0,0,0,,1,60
1899,650.908,10.84846667,1758023295,5,0.88,4.4,0,0,0,,1,60
1900,651.307,10.85511667,1758023295,5,0.91,4.55,0,0,0,,1,60
1901,651.705,10.86175,1758023296,5,0.95,4.75,0,0,0,,1,60
1902,652.106,10.86843333,1758023296,5,0.87,4.35,0,0,0,,1,60
1903,652.507,10.87511667,1758023296,5,0.89,4.45,0,0,0,,1,60
1904,652.908,10.8818,1758023297,5,0.9,4.5,0,0,0,,1,60
1905,653.307,10.88845,1758023297,5,0.91,4.55,0,0,0,,1,60
1906,653.707,10.89511667,1758023297,5,0.91,4.55,0,0,0,,1,60
1907,654.108,10.9018,1758023298,5,0.89,4.8,0,0,0,,1,60
1908,654.508,10.90846667,1758023298,5,0.89,4.45,0,0,0,,1,60
1909,654.908,10.91513333,1758023299,5,0.92,4.6,0,0,0,,1,60
1910,655.307,10.92178333,1758023299,5,0.9,4.5,0,0,0,,1,60
1911,655.706,10.92843333,1758023299,5,0.89,4.45,0,0,0,,1,60
1912,656.108,10.93513333,1758023300,5,0.92,4.6,0,0,0,,1,60
1913,656.507,10.94178333,1758023300,5,0.91,4.55,0,0,0,,1,60
1914,656.905,10.94841667,1758023301,5,0.94,4.7,0,0,0,,1,60
1915,657.308,10.95513333,1758023301,5,0.92,4.6,0,0,0,,1,60
1916,657.705,10.96175,1758023301,5,0.87,4.35,0,0,0,,1,60
1917,658.106,10.96843333,1758023302,5,0.84,4.2,0,0,0,,1,60
1918,658.505,10.97508333,1758023302,5,0.9,4.5,0,0,0,,1,60
1919,658.908,10.9818,1758023303,5,0.96,4.8,0,0,0,,1,60
1920,659.303,10.98838333,1758023303,5,0.91,4.55,0,0,0,,1,60
1921,659.705,10.99508333,1758023303,5,0.85,4.25,0,0,0,,1,60
1922,660.107,11.00178333,1758023304,5,0.93,4.65,0,0,0,,1,60
1923,660.506,11.00843333,1758023304,5,0.93,4.65,0,0,0,,1,60
1924,660.908,11.01513333,1758023305,5,0.91,4.55,0,0,0,,1,60
1925,661.308,11.0218,1758023305,5,0.88,4.4,0,0,0,,1,60
1926,661.708,11.02846667,1758023305,5,0.97,4.85,0,0,0,,1,60
1927,662.108,11.03513333,1758023306,5,0.93,4.65,0,0,0,,1,60
1928,662.508,11.0418,1758023306,5,0.83,4.15,0,0,0,,1,60
1929,662.908,11.04846667,1758023307,5,0.89,4.45,0,0,0,,1,60
1930,663.309,11.05515,1758023307,5,0.97,4.85,0,0,0,,1,60
1931,663.708,11.0618,1758023307,5,0.92,4.6,0,0,0,,1,60
1932,664.107,11.06845,1758023308,5,0.85,4.25,0,0,0,,1,60
1933,664.506,11.0751,1758023308,5,0.96,4.8,0,0,0,,1,60
1934,664.906,11.08176667,1758023309,5,0.93,4.65,0,0,0,,1,60
1935,665.304,11.0884,1758023309,5,0.93,4.65,0,0,0,,1,60
1936,665.706,11.0951,1758023309,5,0.79,3.95,0,0,0,,1,60
1937,666.105,11.10175,1758023310,5,0.96,4.8,0,0,0,,1,60
1938,666.504,11.1084,1758023310,5,0.98,4.9,0,0,0,,1,60
1939,666.906,11.1151,1758023311,5,1.01,5.05,0,0,0,,1,60
1940,667.304,11.12173333,1758023311,5,0.83,4.15,0,0,0,,1,60
1941,667.706,11.12843333,1758023311,5,0.91,4.55,0,0,0,,1,60
1942,668.108,11.13513333,1758023312,5,0.99,4.95,0,0,0,,1,60
1943,668.508,11.1418,1758023312,5,0.88,4.4,0,0,0,,1,60
1944,668.904,11.1484,1758023313,5,0.86,4.3,0,0,0,,1,60
1945,669.306,11.1551,1758023313,5,0.83,4.15,0,0,0,,1,60
1946,669.707,11.16178333,1758023313,5,1.01,5.05,0,0,0,,1,60
1947,670.103,11.16838333,1758023314,5,0.86,4.3,0,0,0,,1,60
1948,670.505,11.17508333,1758023314,5,0.81,4.05,0,0,0,,1,60
1949,670.904,11.18173333,1758023315,5,0.85,4.25,0,0,0,,1,60
1950,671.308,11.18846667,1758023315,5,0.99,4.95,0,0,0,,1,60
1951,671.707,11.19511667,1758023315,5,0.94,4.7,0,0,0,,1,60
1952,672.108,11.2018,1758023316,5,0.86,4.3,0,0,0,,1,60
1953,672.504,11.2084,1758023316,5,0.95,4.75,0,0,0,,1,60
1954,672.905,11.21508333,1758023317,5,0.97,4.85,0,0,0,,1,60
1955,673.307,11.22178333,1758023317,5,0.97,4.85,0,0,0,,1,60
1956,673.708,11.22846667,1758023317,5,0.82,4.1,0,0,0,,1,60
1957,674.104,11.23506667,1758023318,5,0.9,4.5,0,0,0,,1,60
1958,674.506,11.24176667,1758023318,5,0.94,4.7,0,0,0,,1,60
1959,674.904,11.2484,1758023319,5,0.85,4.25,0,0,0,,1,60
1960,675.308,11.25513333,1758023319,5,0.85,4.25,0,0,0,,1,60
1961,675.708,11.2618,1758023319,5,0.93,4.65,0,0,0,,1,60
1962,676.106,11.26843333,1758023320,5,0.98,4.9,0,0,0,,1,60
1963,676.504,11.27506667,1758023320,5,0.9,4.5,0,0,0,,1,60
1964,676.903,11.28171667,1758023321,5,0.87,4.35,0,0,0,,1,60
1965,677.305,11.28841667,1758023321,5,0.98,4.9,0,0,0,,1,60
1966,677.707,11.29511667,1758023321,5,0.98,4.9,0,0,0,,1,60
1967,678.107,11.30178333,1758023322,5,0.89,4.45,0,0,0,,1,60
1968,678.508,11.30846667,1758023322,5,0.86,4.3,0,0,0,,1,60
1969,678.908,11.31513333,1758023323,5,0.96,4.8,0,0,0,,1,60
1970,679.304,11.32173333,1758023323,5,0.92,4.6,0,0,0,,1,60
1971,679.705,11.32841667,1758023323,5,0.87,4.35,0,0,0,,1,60
1972,680.108,11.33513333,1758023324,5,0.92,4.6,0,0,0,,1,60
1973,680.508,11.3418,1758023324,5,0.97,4.85,0,0,0,,1,60
1974,680.906,11.34843333,1758023325,5,0.87,4.35,0,0,0,,1,60
1975,681.303,11.35505,1758023325,5,0.87,4.35,0,0,0,,1,60
1976,681.708,11.3618,1758023325,5,0.93,4.65,0,0,0,,1,60
1977,682.107,11.36845,1758023326,5,0.96,4.8,0,0,0,,1,60
1978,682.508,11.37513333,1758023326,5,0.92,4.6,0,0,0,,1,60
1979,682.906,11.38176667,1758023327,5,0.88,4.4,0,0,0,,1,60
1980,683.305,11.38841667,1758023327,5,0.91,4.55,0,0,0,,1,60
1981,683.707,11.39511667,1758023327,5,0.9,4.5,0,0,0,,1,60
1982,684.107,11.40178333,1758023328,5,0.9,4.5,0,0,0,,1,60
1983,684.506,11.40843333,1758023328,5,0.86,4.3,0,0,0,,1,60
1984,684.904,11.41506667,1758023329,5,0.93,4.65,0,0,0,,1,60
1985,685.305,11.42175,1758023329,5,0.96,4.8,0,0,0,,1,60
1986,685.705,11.42841667,1758023329,5,0.94,4.7,0,0,0,,1,60
1987,686.108,11.43513333,1758023330,5,0.87,4.35,0,0,0,,1,60
1988,686.506,11.44176667,1758023330,5,0.91,4.55,0,0,0,,1,60
1989,686.903,11.44838333,1758023331,5,0.95,4.75,0,0,0,,1,60
1990,687.308,11.45513333,1758023331,5,0.88,4.4,0,0,0,,1,60
1991,687.703,11.46171667,1758023331,5,0.87,4.35,0,0,0,,1,60
1992,688.106,11.46843333,1758023332,5,0.89,4.45,0,0,0,,1,60
1993,688.505,11.47508333,1758023332,5,0.9,4.5,0,0,0,,1,60
1994,688.907,11.48178333,1758023333,5,0.91,4.55,0,0,0,,1,60
1995,689.308,11.48846667,1758023333,5,0.88,4.4,0,0,0,,1,60
1996,689.708,11.49513333,1758023333,5,0.93,4.65,0,0,0,,1,60
1997,690.105,11.50175,1758023334,5,0.93,4.65,0,0,0,,1,60
1998,690.508,11.50846667,1758023334,5,0.92,4.6,0,0,0,,1,60
1999,690.904,11.51506667,1758023335,5,0.89,4.45,0,0,0,,1,60
2000,691.305,11.52175,1758023335,5,0.94,4.7,0,0,0,,1,60
2001,691.708,11.52846667,1758023335,5,0.89,4.45,0,0,0,,1,60
2002,692.106,11.5351,1758023336,5,0.93,4.65,0,0,0,,1,60
2003,692.508,11.5418,1758023336,5,0.87,4.35,0,0,0,,1,60
2004,692.908,11.54846667,1758023337,5,0.92,4.6,0,0,0,,1,60
2005,693.308,11.55513333,1758023337,5,0.88,4.4,0,0,0,,1,60
2006,693.707,11.56178333,1758023337,5,0.9,4.5,0,0,0,,1,60
2007,694.105,11.56841667,1758023338,5,0.93,4.65,0,0,0,,1,60
2008,694.505,11.57508333,1758023338,5,0.94,4.7,0,0,0,,1,60
2009,694.908,11.5818,1758023339,5,0.9,4.5,0,0,0,,1,60
2010,695.308,11.58846667,1758023339,5,0.94,4.7,0,0,0,,1,60
2011,695.704,11.59506667,1758023339,5,0.93,4.65,0,0,0,,1,60
2012,696.108,11.6018,1758023340,5,0.87,4.35,0,0,0,,1,60
2013,696.506,11.60843333,1758023340,5,0.95,4.75,0,0,0,,1,60
2014,696.904,11.61506667,1758023341,5,0.9,4.5,0,0,0,,1,60
2015,697.308,11.6218,1758023341,5,0.88,4.4,0,0,0,,1,60
2016,697.706,11.62843333,1758023342,5,0.89,4.45,0,0,0,,1,60
2017,698.107,11.63511667,1758023342,5,0.94,4.7,0,0,0,,1,60
2018,698.503,11.64171667,1758023342,5,0.91,4.55,0,0,0,,1,60
2019,698.908,11.64846667,1758023343,5,0.89,4.45,0,0,0,,1,60
2020,699.305,11.65508333,1758023343,5,0.87,4.35,0,0,0,,1,60
2021,699.703,11.66171667,1758023343,5,0.99,4.95,0,0,0,,1,60
2022,700.107,11.66845,1758023344,5,0.87,4.35,0,0,0,,1,60
2023,700.508,11.67513333,1758023344,5,0.83,4.15,0,0,0,,1,60
2024,700.908,11.6818,1758023345,5,1,5,0,0,0,,1,60
2025,701.304,11.6884,1758023345,5,0.93,4.65,0,0,0,,1,60
2026,701.705,11.69508333,1758023345,5,0.96,4.8,0,0,0,,1,60
2027,702.108,11.7018,1758023346,5,0.86,4.3,0,0,0,,1,60
2028,702.508,11.70846667,1758023346,5,0.94,4.7,0,0,0,,1,60
2029,702.907,11.71511667,1758023347,5,0.89,4.45,0,0,0,,1,60
2030,703.303,11.72171667,1758023347,5,0.7,3.5,0,0,0,,1,60
2031,703.708,11.72846667,1758023347,5,0.7,3.5,0,0,0,,1,60
2032,704.107,11.73511667,1758023348,5,0.69,3.45,0,0,0,,1,60
2033,704.506,11.74176667,1758023348,5,0.69,3.45,0,0,0,,1,60
2034,704.908,11.74846667,1758023349,5,0.69,3.45,0,0,0,,1,60
2035,705.308,11.75513333,1758023349,5,0.69,3.45,0,0,0,,1,60
2036,705.704,11.76173333,1758023349,5,0.69,3.45,0,0,0,,1,60
2037,706.108,11.76846667,1758023350,5,0.69,3.45,0,0,0,,1,60
2038,706.508,11.77513333,1758023350,5,0.69,3.45,0,0,0,,1,60
2039,706.905,11.78175,1758023351,5,0.69,3.45,0,0,0,,1,60
2040,707.307,11.78845,1758023351,5,0.69,3.45,0,0,0,,1,60
2041,707.707,11.79511667,1758023351,5,0.69,3.45,0,0,0,,1,60
2042,708.105,11.80175,1758023352,5,0.55,2.75,0,0,0,,1,60
2043,708.508,11.80846667,1758023352,5,0.55,2.75,0,0,0,,1,60
2044,708.906,11.8151,1758023353,5,0.55,2.75,0,0,0,,1,60
2045,709.306,11.82176667,1758023353,5,0.55,2.75,0,0,0,,1,60
2046,709.704,11.8284,1758023353,5,0.55,2.75,0,0,0,,1,60
2047,710.104,11.83506667,1758023354,5,0.55,2.75,0,0,0,,1,60
2048,710.508,11.8418,1758023354,5,0.55,2.75,0,0,0,,1,60
2049,710.908,11.84846667,1758023355,5,0.55,2.75,0,0,0,,1,60
2050,711.308,11.85513333,1758023355,5,0.55,2.75,0,0,0,,1,60
2051,711.706,11.86176667,1758023355,5,0.55,2.75,0,0,0,,1,60
2052,712.107,11.86845,1758023356,5,0.55,2.75,0,0,0,,1,60
2053,712.508,11.87513333,1758023356,5,0.55,2.75,0,0,0,,1,60
2054,712.908,11.8818,1758023357,5,0.55,2.75,0,0,0,,1,60
2055,713.306,11.88843333,1758023357,5,0.54,2.7,0,0,0,,1,60
2056,713.708,11.89513333,1758023357,5,0.54,2.7,0,0,0,,1,60
2057,714.108,11.9018,1758023358,5,0.54,2.7,0,0,0,,1,60
2058,714.508,11.90846667,1758023358,5,0.54,2.7,0,0,0,,1,60
2059,714.906,11.9151,1758023359,5,0.54,2.7,0,0,0,,1,60
2060,715.307,11.92178333,1758023359,5,0.54,2.7,0,0,0,,1,60
2061,715.707,11.92845,1758023359,5,0.54,2.7,0,0,0,,1,60
2062,716.104,11.93506667,1758023360,5,0.54,2.7,0,0,0,,1,60
2063,716.508,11.9418,1758023360,5,0.54,2.7,0,0,0,,1,60
2064,716.906,11.94843333,1758023361,5,0.54,2.7,0,0,0,,1,60
2065,717.303,11.95505,1758023361,5,0.54,2.7,0,0,0,,1,60
2066,717.708,11.9618,1758023361,5,0.54,2.7,0,0,0,,1,60
2067,718.103,11.96838333,1758023362,5,0.54,2.7,0,0,0,,1,60
