,round,load,period,duration_elog,energy_elog,power_avg_elog,duration_sig,energy_sig,power_avg_sig
824,32,50,0.03,80.009998,223.45502823919165,2.7928388179586214,80.046,299.38230000000044,3.740128176298634
825,5,20,2.0,79.51050599999999,197.0106373810388,2.4777937821328773,80.021,268.5612750000059,3.356134952075154
826,4,100,0.05,79.96041799999999,267.76015784635183,3.3486588057400084,80.022,344.76447499999296,4.308371135437667
827,13,15,0.04,79.959998,193.52761118263592,2.4203053529670666,80.022,266.5266000000038,3.330666566694206
828,7,20,0.04,79.959998,197.80301760606986,2.473774669254867,80.022,271.76420000000263,3.396118567394
829,25,0,0.05,79.96216100000001,151.93595744710868,1.9000981907818706,80.025,197.769625000008,2.471348016245023
830,5,0,0.04,79.960001,153.98943508983947,1.9258308299650906,80.026,200.5402249999987,2.505938382525663
831,22,80,0.2,79.91019899999999,249.99535772478532,3.128453699943675,80.023,323.65032500000297,4.044466278444984
832,27,10,0.2,79.910142,185.726492131587,2.324191741914149,80.026,256.7292500000246,3.2080730012748933
833,5,90,0.04,79.959599,259.9960847068979,3.25159315402392,80.022,336.62160000000904,4.206613181375235
834,12,5,1.0,79.510823,178.56410160223726,2.245783591024297,80.022,239.43552500002727,2.992121229162321
835,17,0,0.2,79.910501,155.89989632653246,1.950931284069067,80.025,196.9337750000111,2.460903155264119
836,23,90,0.03,79.979997,261.68312534397404,3.2718571537827645,80.026,337.4334250000143,4.216547434583939
837,19,50,0.03,80.009998,222.80448481666608,2.784708041320862,80.042,300.2626749999991,3.751313997651222
838,11,5,0.5,79.510852,176.3417346915873,2.217832286485715,80.021,241.4204750000236,3.0169639844543754
839,23,30,0.05,79.96031099999999,208.03491109292963,2.60172713801638,80.022,281.78074999999745,3.5212910199694765
840,16,30,0.2,79.910687,204.01265687678855,2.553008421474196,80.022,277.8410750000026,3.4720586213791536
841,12,100,0.04,79.959993,264.7915741391678,3.3115507418712227,80.022,342.1093750000185,4.275191509835026
842,13,80,0.1,79.910443,248.55823206002452,3.1104599440153837,80.022,323.01837500000204,4.0366196171053215
843,16,20,0.03,80.03806800000001,198.25859190742196,2.4770536928430347,80.09,273.2837499999933,3.4122081408414697
844,7,90,2.0,79.611234,248.22742048050793,3.117994886004505,80.022,329.9587250000053,4.123350141211233
845,7,50,0.5,80.010184,221.00166006733508,2.7621691267118584,80.07,292.8510499999957,3.6574378668664393
846,3,15,0.03,79.979998,196.36170286376782,2.4551351309582157,80.021,270.54009999999306,3.3808637732594327
847,25,40,0.1,79.91045000000001,214.5470108395333,2.684842981606702,80.023,287.56982499999737,3.5935896554740188
848,22,90,0.04,79.982597,259.5517295832572,3.245102551286966,80.027,336.38927500000614,4.203447274045087
849,18,50,2.0,79.510109,213.55429524398113,2.685876021676453,80.066,292.21939999999523,3.649731471535924
850,9,80,0.04,79.996736,249.21061219375866,3.1152597550199883,80.036,327.1005500000026,4.086917762007129
851,10,90,0.03,79.979946,256.6615465830188,3.209073766854241,80.025,335.6760250000073,4.194639487660197
852,28,60,0.5,80.010216,244.29741145470373,3.053327733232263,80.052,306.0328750000008,3.822926035576885
853,7,80,0.04,79.99999799999999,250.16735857678546,3.12709206038712,80.033,324.6837000000018,4.056872789974158
854,35,10,0.04,79.95771,188.92763388874673,2.362844482273776,80.022,261.593425000004,3.2690188323211617
855,8,80,0.04,79.999836,250.68645817882967,3.1335871510890305,80.026,325.60837499999934,4.068782333241688
856,6,40,2.0,79.510721,210.6766331151797,2.6496632210790754,80.022,285.22702499999764,3.5643576141560773
857,31,15,0.03,80.069993,196.78460173346252,2.45765728658753,80.119,271.9760749999936,3.3946513935520115
858,20,20,0.04,79.95791000000001,199.41309563949085,2.4939758385316826,80.022,272.7345500000009,3.4082446077328847
859,18,90,0.04,79.999996,256.3671683934763,3.204589765147942,80.027,333.97690000000705,4.173302760318481
860,26,80,0.5,79.510189,252.0119985512301,3.169556024464111,80.026,321.71979999999576,4.020190937945115
861,13,5,2.0,79.51013499999999,171.65875556807765,2.158954397047341,80.025,246.0720000000305,3.074939081537401
862,32,5,0.05,79.960249,183.32724100520693,2.2927297413144236,80.022,252.77280000000556,3.158791332383664
863,5,60,0.05,80.010147,240.04706724873068,3.0002078017520786,80.049,311.0152000000006,3.88531024747343
864,35,20,0.1,79.91041299999999,196.93881271004923,2.4644949927871007,80.023,271.0214500000075,3.386794421603883
865,35,30,0.05,79.960044,206.87941577462743,2.5872849166344563,80.022,281.33610000000004,3.515734423033666
866,28,60,0.1,80.01021300000001,232.1365579904467,2.9013365829990563,80.056,306.19577500000014,3.824769848605978
867,2,40,0.1,79.910937,216.6806773886657,2.7115271766700184,80.022,291.1282249999942,3.638102334357979
868,7,15,0.03,79.981312,193.5692156313825,2.42018054956866,80.021,267.83747500000334,3.3470898264206066
869,9,50,0.1,79.910329,222.73495043853126,2.7873111427001036,80.022,295.74837499999217,3.695838331958613
870,33,10,1.0,79.510046,191.69338902900813,2.4109329408387983,80.023,256.2765750000254,3.202536458268565
871,29,30,0.04,79.959996,207.38659640918297,2.593629399496005,80.023,281.84134999999776,3.5220042987640774
872,17,60,0.1,80.010464,232.22015704160125,2.902372332718896,80.052,306.1557500000003,3.824460975366016
873,17,70,0.05,79.96033,239.65000312920898,2.9971112316471054,80.031,315.9312499999946,3.947610925766198
874,28,30,0.2,79.910259,204.83590438965754,2.563324245885094,80.022,277.8258249999986,3.4718680487865665
875,2,50,0.1,80.01057700000001,224.49406430212866,2.805804841304027,80.071,301.20312499999744,3.7617005532589514
876,12,0,0.03,79.97999899999999,155.29572570647457,1.941682016105984,80.026,200.63267499999955,2.507093632069572
877,14,15,2.0,79.510444,194.60477175852375,2.4475372286755652,80.022,260.0780250000163,3.2500815400766827
878,24,0,0.03,79.97975699999999,152.11519167972298,1.9019211533703835,80.026,200.1443500000005,2.500991552745364
879,17,50,0.05,80.01015600000001,221.39234773200835,2.767053069262961,80.044,298.1318499999987,3.724599595222611
880,1,100,0.2,79.910301,286.90024307425284,3.590278593422553,80.023,343.15972500001595,4.288263686690276
881,35,100,0.5,79.51050000000001,267.9562946527664,3.3700743254383556,80.028,340.1290250000118,4.2501252686561175
882,20,10,0.05,79.960044,188.84121424547027,2.3616947264995285,80.022,260.7179250000061,3.2580780910250446
883,3,15,0.2,79.91036100000001,195.03562070661897,2.440680010275751,80.022,266.26620000000474,3.327412461573126
884,11,30,0.1,79.910382,215.099115016856,2.6917543081805815,80.022,278.33809999999767,3.4782697258253688
885,29,70,1.0,79.509476,235.49840471598975,2.961891041968252,80.022,314.40120000000184,3.9289345430006977
886,21,80,0.1,79.910254,249.36976847140576,3.1206228986758795,80.022,323.5937749999984,4.043810139711559
887,25,100,0.2,79.91010200000001,264.35080657023195,3.308102479586773,80.026,339.28142500001377,4.2396399295230776
888,28,20,0.5,80.010481,191.83272674102975,2.3975949693519496,80.26,268.4639000000012,3.3449277348617144
889,28,100,1.0,79.510479,264.5845031907391,3.3276683340159363,80.023,339.0152750000097,4.236472951526558
890,24,30,2.0,79.510084,201.99072160275898,2.5404415571081396,80.023,276.1201999999979,3.4505104782374807
891,23,80,0.05,79.957945,250.6339095046372,3.134571673954817,80.025,327.2453250000074,4.089288659793907
892,9,40,0.1,79.91012300000001,214.6871945542178,2.686608235532534,80.021,288.25097499999526,3.6021916122017377
893,19,20,0.04,79.95983000000001,198.45437693851625,2.481925948798493,80.023,272.0190250000049,3.3992605250990957
894,2,15,0.04,79.959998,196.52045551304542,2.4577346226677674,80.022,270.1584749999956,3.376052523056104
895,24,30,1.0,79.51054,209.54864812023925,2.635482643184655,80.022,276.1945750000012,3.451483029666856
896,3,80,2.0,79.51079999999999,252.7840065208169,3.1792411410879646,80.022,324.2075749999986,4.051480530354136
897,30,0,0.1,79.91008500000001,153.3771598899051,1.9193717525129035,80.026,200.67302499999917,2.507597843200949
898,27,70,0.2,79.91037,239.5676665091361,2.997954664821801,80.032,314.2907999999964,3.9270641743302233
899,1,100,0.05,79.959995,269.01003891392315,3.364307850618589,80.023,345.78294999998093,4.32104457468454
900,11,10,0.05,80.410292,189.92320496291825,2.361926567346855,80.47,263.1203000000053,3.2697937119424045
901,31,0,0.05,79.959772,153.28227367980466,1.916992380616151,80.026,200.5083499999987,2.505540074475779
902,32,60,1.0,79.510395,229.40582739449783,2.8852306342396843,80.026,305.0939749999933,3.8124356459149937
903,22,80,1.0,79.510088,247.00100527409333,3.1065366859371775,80.04,323.2303249999948,4.038359882558656
904,29,5,0.03,79.979992,182.43403184258418,2.280995875100665,80.022,253.17750000000663,3.1638486916098905
905,6,0,0.05,79.960679,154.07876874825618,1.9269317203804157,80.025,200.5088249999989,2.5055773195876148
906,12,80,2.0,79.51023599999999,245.39793104312113,3.0863690436426467,80.026,320.7582000000004,4.008174843175971
907,32,10,0.04,79.958274,188.07788890187211,2.352200460228445,80.025,260.5791250000082,3.2562214932834515
908,20,100,0.05,79.96048300000001,267.19519547524754,3.341590563869499,80.023,343.360275000008,4.290769841170763
909,26,70,2.0,79.51026,230.51187001595395,2.899146223593709,80.036,314.2057500000004,3.9258052626318207
910,26,70,0.03,80.009996,240.39274519512426,3.0045338984284444,80.037,317.8130999999997,3.970827242400386
911,8,15,2.0,79.511289,190.3578086743949,2.3940978830615474,80.021,262.2226500000156,3.2769229327303537
912,34,40,0.03,79.977699,215.08798873353354,2.6893495489728148,80.022,291.7634749999924,3.6460407762864255
913,24,100,0.1,79.91033300000001,265.9264179696361,3.327810159039583,80.022,341.7437750000159,4.270622766239483
914,32,5,0.5,79.510592,184.68307715206922,2.3227481082277595,80.026,250.1613750000261,3.126001237098269
915,12,80,1.0,79.51073,244.02222287338014,3.0690476980073025,80.034,321.59305000000154,4.018205387710243
916,35,80,0.04,79.959998,248.8998243734684,3.1128042846307773,80.023,326.7006000000029,4.08258375716985
917,23,5,0.1,79.910152,182.19150755104982,2.2799544612435456,80.023,251.00142500000945,3.1366160353899435
918,8,90,0.2,79.91058799999999,258.42287900711335,3.233900356322161,80.029,332.00057500000565,4.148503355033871
919,32,30,0.2,79.910489,205.53112225339507,2.5720168256434404,80.023,277.8548999999968,3.472187995951124
920,32,80,2.0,79.510001,246.88349242929104,3.10506212205042,80.046,322.1415249999965,4.024455000874453
921,6,0,1.0,79.50997899999999,155.63621586339744,1.9574425477259585,80.025,200.75417499999853,2.508643236488579
922,29,70,0.5,79.51027,253.22891302381638,3.1848579186539845,80.023,313.97120000000103,3.923511990302801
923,5,50,0.05,79.96071500000001,224.63062587182716,2.8092623467890094,80.022,302.4791000000048,3.779949263952473
924,15,40,1.0,79.510256,216.12083369728447,2.718150394299881,80.023,285.2262999999973,3.5643040125963448
925,18,90,0.1,79.91071500000001,255.15114306803753,3.192952823260779,80.022,331.4901750000032,4.142488003299133
926,32,20,0.05,79.960179,198.57220515785974,2.483388702242147,80.022,271.3829499999966,3.3913542525804976
927,16,30,0.5,79.511236,203.7497230643461,2.5625274277505397,80.022,275.8942500000014,3.447729999250224
928,6,50,0.03,79.977645,224.097621085586,2.802003248352537,80.021,299.45847499999894,3.7422485972432105
929,32,50,0.05,79.960206,223.0116298337507,2.7890327075164203,80.022,296.25762499999763,3.7022022068930736
930,13,30,2.0,79.510265,197.4446080362201,2.483259338102069,80.045,278.8091250000039,3.483154787931837
931,8,70,0.2,79.91041899999999,240.22234631243816,3.0061454979035735,80.022,314.05592499999864,3.9246197920571673
932,26,0,0.2,79.909884,152.22846296981263,1.9050016762608817,80.025,197.0377500000108,2.4622024367386546
933,30,70,0.05,79.960405,243.05136988003355,3.039646558569001,80.023,318.2748749999977,3.97729246591602
934,9,5,1.0,79.510427,177.5750787630263,2.2333558686966466,80.022,241.920475000022,3.023174564495039
935,18,40,0.5,79.510718,212.86531688826983,2.677190223439686,80.021,285.9298249999944,3.5731848514764177
936,12,20,1.0,79.510373,193.42757283162155,2.432733812374664,80.023,266.12047500000574,3.32554984192052
937,23,100,0.03,79.978392,267.5967587878052,3.3458632024985597,80.024,349.3742750000055,4.3658686768970005
938,28,15,2.0,79.510421,198.3071020518121,2.4941020253409567,80.022,261.33510000001456,3.2657906575693505
939,9,15,0.03,79.979997,195.70180414739343,2.4468843646917544,80.022,268.92747499999183,3.360669253455198
940,10,50,0.5,79.510497,222.51178191126468,2.7985208281525984,80.04,295.15547499999514,3.687599637681098
941,2,5,0.03,79.979998,186.82616454951605,2.335911093039988,80.026,260.28952499998763,3.252561979856392
942,20,50,2.0,79.51027599999999,219.32532111214135,2.7584525189189555,80.054,294.9182749999926,3.683991743073333
943,28,0,0.03,79.97999399999999,151.81560438286883,1.898169739583487,80.026,200.05500000000004,2.4998750406118013
944,30,80,0.5,79.510126,250.24644351246056,3.1473531247134554,80.039,323.5992749999964,4.043019965266888
945,16,20,1.0,79.51044300000001,192.45652799788462,2.4205188744563353,80.022,264.48785000001305,3.305189197970721
946,29,30,0.03,79.979997,207.5555666703189,2.5950934540585058,80.022,282.6115249999961,3.5316728524655234
947,20,15,0.5,79.510489,191.77477476305174,2.411943092980496,80.024,260.18425000002225,3.2513277266822733
948,3,90,2.0,79.510487,249.39599099316897,3.136642729822155,80.028,333.209925000007,4.163666779127393
949,27,100,1.0,79.509914,264.7599717602328,3.32989885714419,80.025,338.57660000001164,4.230885348328792
950,3,40,0.04,79.959997,216.65934047071016,2.709596655821662,80.021,292.88559999999626,3.660109221329354
951,2,20,0.05,79.960563,201.4341008564902,2.51916811611857,80.022,275.12292499999535,3.4380910874508928
952,27,15,2.0,79.510419,181.0896999458125,2.277559371757461,80.022,259.3330500000182,3.2407719127242283
953,35,90,0.1,79.910325,258.97635059937954,3.240837158394482,80.028,332.9973000000012,4.161009896536227
954,9,20,0.04,79.959996,199.998254114515,2.5012289159508585,80.022,272.77204999998963,3.408713228861933
955,23,15,0.5,79.510438,191.45190481918846,2.407883916061291,80.022,265.1012000000072,3.312853965159672
956,29,20,1.0,79.510353,194.73070918157467,2.4491239421559943,80.023,266.56852500000576,3.331148857203626
957,2,80,0.03,79.979993,251.56165642440922,3.1453073073463416,80.027,328.60025000000155,4.106117310407757
958,28,90,0.04,79.959999,257.3064881456241,3.217940112100603,80.023,334.3253749999988,4.17786605101032
959,20,90,0.1,79.91048300000001,257.36871242032055,3.2207127620580205,80.024,332.75310000000417,4.158166300110019
960,16,10,0.2,79.910304,189.5516487906467,2.372055158126375,80.022,260.77622500002246,3.2588066406740954
961,35,80,0.2,79.91025400000001,248.99177869720992,3.1158927200658115,80.04,322.97047500000446,4.035113380809651
962,32,70,0.1,79.91055499999999,240.71880388931515,3.012353047595717,80.023,316.4003750000001,3.953867950464243
963,28,70,1.0,79.510575,239.4300482159292,3.011298160224966,80.022,313.1713500000054,3.913565644447844
964,17,5,0.05,79.960495,183.07662549644044,2.2895884461000455,80.022,249.8147750000269,3.121826185299379
965,15,30,0.1,80.01056200000001,207.35825631028086,2.5916360431299164,80.063,279.5296249999978,3.491370857949337
966,16,40,0.03,80.039998,214.988128041567,2.6860086633381353,80.065,291.5798999999984,3.641789795790899
967,10,90,0.05,79.960316,257.30363699900016,3.217891697664128,80.024,333.35065000000145,4.165633434969528
968,33,10,0.5,79.510082,188.2104301179164,2.3671266005978513,80.022,255.99002500002223,3.198995588713382
969,7,50,2.0,79.510099,211.02987947898424,2.654126735258929,80.054,293.75124999999434,3.669413770704704
970,33,30,0.5,79.509521,205.58822438659936,2.585705734368584,80.023,276.22292499999566,3.4517941716755893
971,5,50,0.5,80.010397,223.72898724953018,2.796248933117157,80.082,295.7878749999926,3.6935625359006097
972,11,100,0.5,79.510901,264.1316852107066,3.3219556298413297,80.025,338.8886250000088,4.234784442361872
973,17,10,0.2,79.910636,194.53097309758556,2.4343564616052555,80.07,257.9925250000225,3.222087236168634
974,4,80,1.0,79.51029199999999,250.80235048714152,3.1543381891635054,80.044,325.4639999999989,4.066063664984245
975,27,60,0.04,79.999997,231.91261274976216,2.8989077680810684,80.029,307.5615,3.84312561696385
976,28,15,0.5,79.510112,192.28974702270193,2.4184313439616574,80.024,263.68222500000724,3.295039300709877
977,35,80,0.03,80.009991,249.7799205105606,3.1218591252005092,80.044,327.68905000000035,4.093861501174358
978,32,100,0.2,79.910823,266.92037267938093,3.3402280524551844,80.028,341.2351250000208,4.263946681161853
979,17,70,1.0,79.510537,238.95686348511347,3.005348378984203,80.022,312.7470999999995,3.9082639774062073
980,24,10,0.1,79.910313,188.5626313715248,2.3596782979879554,80.022,261.0142500000064,3.261781135187904
981,17,15,0.03,79.98201999999999,193.45400374194872,2.418718653791799,80.026,268.16147500000113,3.350929385449743
982,5,100,0.03,79.979997,268.9834110326629,3.3631335474126476,80.026,346.91849999998715,4.335072351485606
983,9,30,0.05,80.06042400000001,206.84559368267642,2.5836185139698533,80.107,281.17709999999647,3.510019099454436
984,34,30,2.0,79.510021,190.99605765854213,2.402163340625229,80.033,272.9992000000042,3.411082928292132
985,16,70,1.0,79.51023799999999,236.5282923821922,2.9748155499445526,80.022,313.5455750000002,3.918242170903004
986,35,10,0.1,79.910669,188.61174452633193,2.3602823864023956,80.023,260.5169250000102,3.2555255988904466
987,35,90,2.0,79.50997600000001,248.23036395347373,3.122002752880641,80.029,330.6443500000004,4.131556685701438
988,11,0,0.04,79.959999,151.74095040922975,1.8977107592163647,80.026,200.54982499999915,2.5060583435383395
989,16,90,0.03,79.979995,256.50541518405026,3.2071196701631486,80.022,334.8537750000057,4.184521444102943
990,15,70,0.03,80.009994,245.85948010177415,3.072859624283613,80.044,318.4167249999936,3.978021150866944
991,21,40,0.2,79.910543,213.06526749789145,2.6662973307275792,80.055,287.0354749999917,3.5854784210854
992,29,0,1.0,79.510335,153.4951494129708,1.9305056306575843,80.026,200.5261499999993,2.5057625021867804
993,24,100,1.0,79.510241,263.416397503515,3.3129870340037706,80.023,339.5788500000148,4.243515614261085
994,22,20,1.0,79.510458,205.452434192066,2.5839674347249515,80.023,267.043075000003,3.337079027279694
995,10,40,0.1,79.91085100000001,213.6950612407064,2.6741682583346083,80.022,287.47199999999015,3.592412086676041
996,23,60,0.04,79.99988499999999,234.07477291943084,2.9259388675300078,80.038,309.13982500000145,3.8624131662460512
997,21,10,0.1,79.91012300000001,186.68151994851289,2.3361435690508556,80.026,259.5156000000067,3.242891060405452
998,35,30,0.5,79.510305,204.61715028933608,2.573467052973021,80.023,276.14582499999767,3.4508306986741024
999,33,80,0.03,80.00999399999999,251.27861314740346,3.140590326096056,80.036,326.90280000000143,4.084446998850535
1000,17,50,1.0,79.510448,222.22626743397717,2.79493164764934,80.022,295.30870000000164,3.690343905426028
1001,10,15,2.0,79.510632,186.98069458220252,2.3516439233208777,80.025,261.77370000001474,3.271149015932705
1002,8,70,0.04,79.99999799999999,241.9868631432581,3.024835864911623,80.029,317.9752250000058,3.973250009371675
1003,32,90,0.05,79.960087,257.38040332057193,3.2188609714815835,80.034,334.1680500000025,4.175326111402685
1004,35,5,2.0,79.510093,178.38204306994785,2.2435144563338376,80.022,245.59057500001708,3.0690382019946654
1005,33,5,0.2,79.910524,179.76746227277184,2.24960935399162,80.022,247.6271000000232,3.094487765864677
1006,8,50,2.0,79.510428,213.0605074511784,2.6796548932069437,80.023,293.41629999999253,3.666649588243287
1007,35,70,0.03,80.009993,242.02310772775868,3.0249109974020207,80.037,317.9891249999968,3.973026537726261
1008,21,80,1.0,79.510403,245.16671349738516,3.083454544902573,80.023,323.389699999999,4.041209402296826
1009,29,0,0.04,79.96,151.9443238957907,1.9002541757852764,80.026,200.4044749999991,2.5042420588308687
1010,15,15,2.0,79.51060799999999,189.34315237564363,2.3813571187336873,80.022,263.1472250000164,3.2884359926022397
1011,19,90,0.05,79.96057,255.84908379131028,3.1996905948933363,80.026,332.69084999999626,4.157284507535004
1012,32,50,0.04,79.999996,223.35148789958782,2.791893738339535,80.051,297.4292999999915,3.715497620266973
1013,3,0,0.2,79.910455,154.97686286779563,1.939381559869677,80.025,200.74174999999912,2.50848797250858
1014,35,70,0.2,79.81081499999999,240.46428575640306,3.012928583130032,80.031,315.3874750000029,3.9408163711562136
1015,28,50,0.5,79.510556,218.04999246558089,2.742403064890917,80.023,293.8413749999959,3.6719614985691096
1016,14,5,0.1,80.110727,183.06079826219226,2.285097203801337,80.225,251.92680000002937,3.140253038330064
1017,30,50,0.03,79.979998,225.36203877749858,2.817729987658897,80.022,301.3202250000001,3.765467308990029
1018,27,30,0.05,79.960257,207.05480235676765,2.5894714465058266,80.022,281.451149999994,3.5171721526579445
1019,9,50,0.05,79.96022,222.9851437135066,2.788700977980133,80.022,299.79869999999505,3.746453475294232
1020,8,50,0.1,80.010619,222.7589531254391,2.7841173572902753,80.069,293.314075000006,3.663266370255729
1021,20,60,0.2,79.910363,230.5532079705406,2.8851477995481085,80.037,305.4124499999973,3.8158907755162894
1022,9,20,0.1,79.910409,199.25253014241167,2.4934490091573887,80.021,271.61120000000403,3.394249009635021
1023,27,80,0.05,79.961304,248.00350868492924,3.1015440754309016,80.023,323.54915000000045,4.043201954438104
1024,12,50,0.5,80.010308,218.52554380236683,2.7312173801701505,80.066,294.41254999999245,3.677123248320041
1025,28,70,2.0,79.51370899999999,236.8852212234389,2.9791745876605873,80.053,314.842524999995,3.932925999025583
1026,24,70,1.0,79.510554,241.33638280949253,3.0352748241383467,80.022,314.1662750000019,3.92599878783337
1027,27,10,0.5,79.51017300000001,186.6490765139009,2.3474867362431833,80.026,254.97090000003297,3.186100767251056
1028,18,60,1.0,79.510507,230.5519683253642,2.899641531972173,80.025,303.6884749999951,3.7949200249921287
1029,6,60,0.5,80.010236,234.14397525113483,2.926425254527868,80.045,305.0056999999963,3.8104278843150254
1030,11,40,0.1,79.91039699999999,213.50326893906308,2.6717833592925726,80.022,288.7818999999984,3.6087813351328175
1031,20,0,0.03,79.97999899999999,151.60129428373466,1.895490074758999,80.026,200.52444999999756,2.505741259090765
1032,8,20,0.04,79.959997,197.10192880369172,2.4650067058368164,80.022,270.9287750000022,3.385678625877911
1033,4,100,0.03,79.979992,268.13881804839883,3.352573704288428,80.023,346.9467999999834,4.335588518300781
1034,19,50,1.0,79.51075800000001,214.05092494168153,2.6921001676487792,80.04,291.94029999999333,3.647430034982426
1035,11,70,1.0,79.51045199999999,241.29244732546059,3.034726142991372,80.041,314.5236249999979,3.9295314276433055
1036,10,30,1.0,79.51022499999999,205.52151959887223,2.5848438939629745,80.129,276.68839999999886,3.453036977873165
1037,11,40,1.0,79.510798,213.98325047051412,2.6912476777118264,80.022,284.58074999999826,3.556281397615634
1038,16,30,0.04,80.037295,205.89050497940934,2.5724320765639237,80.081,281.26019999999625,3.512196401143795
1039,31,90,0.2,79.91171299999999,259.1869953230592,3.2434168358155357,80.028,334.6508999999964,4.1816726645673565
1040,24,70,0.2,79.910505,239.80361530559227,3.000902263170434,80.049,314.7345999999981,3.931774288248424
1041,28,80,0.5,79.51038,250.99123472570128,3.1567102902250155,80.025,322.31975000000403,4.027738206810422
1042,12,80,0.03,79.979991,248.55395505112554,3.107701713183808,80.022,324.72702499999275,4.057971870235595
1043,13,80,2.0,79.51080499999999,239.43899286738605,3.0114019455265995,80.022,321.83809999999824,4.0218702356851646
1044,23,60,1.0,79.51023599999999,236.84315746235438,2.9787756819430697,80.041,306.6612249999922,3.8313017703426016
1045,2,100,0.1,79.910459,266.7480794897138,3.3380871894342867,80.023,343.1166250000147,4.287725091536367
1046,22,10,2.0,79.510786,185.15363594215972,2.328660616462271,80.022,258.97665000001393,3.236318137512358
1047,14,20,0.04,79.959998,198.31962935248322,2.4802355466852717,80.022,272.10767499999827,3.400410824523234
1048,3,0,2.0,79.51037699999999,153.91900763299367,1.9358354650109846,80.026,204.30957499999943,2.5530399495164
1049,28,90,0.05,79.96023500000001,256.74043072558766,3.210851377882864,80.027,333.06519999999983,4.1619103552551
1050,28,70,0.5,79.509849,239.13898865265685,3.0076649831476456,80.044,313.806499999993,3.92042501624098
1051,8,80,0.03,79.979998,249.71353381714366,3.122199800719471,80.022,327.11957500000426,4.087870523106199
1052,2,90,0.03,79.979068,259.81150421249237,3.24849377105135,80.027,338.274375000003,4.227003073962575
1053,12,10,0.05,79.960673,192.89018403030386,2.412313163375999,80.022,262.14572500000696,3.275920684311901
1054,23,60,2.0,79.51001500000001,228.28027684754377,2.8710883383375507,80.022,306.09034999999665,3.8250774786933177
1055,18,15,1.0,79.510323,194.14696860813572,2.441783170823438,80.022,260.3393250000131,3.253346892104835
1056,34,30,1.0,79.51044800000001,197.08711104109685,2.478757396022933,80.023,274.0883000000051,3.425119028279433
1057,14,30,0.2,79.91042300000001,205.03784160680956,2.5658460299579384,80.022,278.52212500000087,3.4805694059133847
1058,9,20,1.0,79.510231,192.3432083636943,2.4191001075533825,80.022,267.59192500000654,3.3439794681463417
1059,19,10,1.0,79.510491,185.96882952219798,2.3389219105966528,80.021,256.4997000000215,3.2054048312320704
1060,12,40,1.0,79.510658,211.91459136373902,2.6652350350784295,80.022,285.3816999999936,3.566290520106891
1061,17,20,0.2,79.910714,194.42049671227608,2.432971587668158,80.022,265.88950000000995,3.3227050061234404
1062,15,100,0.04,79.959998,265.27951134225924,3.3176528011201207,80.023,342.5173500000156,4.280236307061914
1063,25,15,0.04,79.956494,193.7737694987931,2.4234900732239844,80.022,266.6452000000049,3.332148659118804
1064,17,20,0.05,79.960708,198.12482292471563,2.4777772468537376,80.022,271.4363750000055,3.3920218814826613
1065,7,30,0.1,80.010696,206.4053452523007,2.579721906834815,80.081,278.97870000000427,3.483706497171667
1066,27,80,2.0,79.509742,248.98902842570786,3.131553721123983,80.022,322.2271749999969,4.026732336107532
1067,10,0,0.1,79.910753,152.55932571566305,1.909121363374752,80.026,196.80627500000944,2.459279171769293
1068,9,100,0.1,79.910511,265.8509406218927,3.326858222967598,80.022,340.98522500001565,4.261143498038235
1069,16,20,0.5,80.011628,195.7119300880682,2.446043593664513,80.13,266.38330000000906,3.324389117683877
1070,32,15,0.05,79.960402,194.2424673712149,2.42923325186903,80.022,267.04495000000213,3.3371441603559284
1071,32,30,0.05,79.960381,207.41536095838373,2.593976646489262,80.022,280.89872499999774,3.510268738596858
1072,19,80,0.03,79.977922,249.2587234579629,3.1165941452937833,80.022,325.3521000000067,4.065783159631185
1073,34,10,0.04,79.95639,186.99617687365415,2.3387271095362627,80.024,259.99985000000663,3.24902341797469
1074,11,40,0.2,79.90983999999999,218.80097243482493,2.7380979918721517,80.022,286.52357499999675,3.580560033490749
1075,25,0,2.0,79.50962,152.12532733183252,1.9132946092791354,80.025,201.44697500000188,2.51730053108406
1076,3,70,0.04,79.999997,242.90566070089113,3.0363208726231723,80.024,319.8951750000009,3.997490440367901
1077,7,50,1.0,79.510184,225.07842346646254,2.830812509080127,80.057,296.38267499998904,3.7021456587180266
1078,22,40,0.1,79.910042,217.99673150020786,2.7280267416228843,80.022,289.6226499999925,3.619287820849173
1079,34,70,0.05,79.96021300000001,245.3931575631811,3.068940768869401,80.038,315.462949999995,3.941414703016004
1080,19,60,0.05,80.010807,231.69714433158845,2.8958231146398568,80.055,307.4419499999991,3.840384110923729
1081,34,20,0.05,79.960381,197.82859774358454,2.474082730340974,80.022,271.32732500000816,3.390659131239011
1082,3,5,1.0,79.51061399999999,181.98966682786693,2.288872613005692,80.026,252.94347500000416,3.1607661884887936
1083,5,0,0.03,79.97945,153.98678737298795,1.9253294111548398,80.025,200.50839999999928,2.505572008747257
1084,2,60,0.5,79.510539,236.69721882113046,2.9769288675194425,80.039,309.3991749999947,3.8656052049625154
1085,33,5,1.0,79.51029,179.39206655173479,2.256211951330259,80.022,241.96355000002265,3.0237128539654425
1086,5,30,0.05,79.960556,208.6107844410979,2.6089211340788814,80.022,282.9326750000022,3.535686123815978
