Timestamp,Voltage (V),Current (A),Power (W),Energy So Far (Joules)
2025-08-29T11:16:43,0.749450,0.526870,0.394863,17.4738
2025-08-29T11:16:43,0.748913,0.544730,0.407955,17.5146
2025-08-29T11:16:43,0.749181,0.544730,0.408101,17.5554
2025-08-29T11:16:43,0.749718,0.544730,0.408394,17.5962
2025-08-29T11:16:44,0.748913,0.526870,0.394580,17.6357
2025-08-29T11:16:44,0.749181,0.535800,0.401411,17.6758
2025-08-29T11:16:44,0.749718,0.535800,0.401699,17.7160
2025-08-29T11:16:44,0.749181,0.535800,0.401411,17.7561
2025-08-29T11:16:44,0.748913,0.535800,0.401267,17.7962
2025-08-29T11:16:45,0.748644,0.544730,0.407809,17.8370
2025-08-29T11:16:45,0.749450,0.535800,0.401555,17.8772
2025-08-29T11:16:45,0.749450,0.553660,0.414940,17.9187
2025-08-29T11:16:45,0.748644,0.535800,0.401123,17.9588
2025-08-29T11:16:46,0.749450,0.535800,0.401555,17.9989
2025-08-29T11:16:46,0.748913,0.535800,0.401267,18.0391
2025-08-29T11:16:46,0.749181,0.535800,0.401411,18.0792
2025-08-29T11:16:46,0.749718,0.535800,0.401699,18.1194
2025-08-29T11:16:46,0.749450,0.535800,0.401555,18.1595
2025-08-29T11:16:46,0.748644,0.535800,0.401123,18.1996
2025-08-29T11:16:47,0.873284,0.750120,0.655067,18.2652
2025-08-29T11:16:47,0.748644,0.544730,0.407809,18.3059
2025-08-29T11:16:47,0.749718,0.535800,0.401699,18.3461
2025-08-29T11:16:47,0.752136,0.535800,0.402994,18.3864
2025-08-29T11:16:47,0.749450,0.535800,0.401555,18.4266
2025-08-29T11:16:48,0.749987,0.526870,0.395146,18.4661
2025-08-29T11:16:48,0.749987,0.535800,0.401843,18.5063
2025-08-29T11:16:48,0.748375,0.544730,0.407663,18.5470
2025-08-29T11:16:48,0.749181,0.544730,0.408101,18.5878
2025-08-29T11:16:48,0.749181,0.544730,0.408101,18.6286
2025-08-29T11:16:49,0.749987,0.544730,0.408540,18.6695
2025-08-29T11:16:49,0.749987,0.544730,0.408540,18.7104
2025-08-29T11:16:49,0.749450,0.535800,0.401555,18.7505
2025-08-29T11:16:49,0.749987,0.535800,0.401843,18.7907
2025-08-29T11:16:49,0.749450,0.535800,0.401555,18.8309
2025-08-29T11:16:50,0.749718,0.544730,0.408394,18.8717
2025-08-29T11:16:50,0.749181,0.526870,0.394721,18.9112
2025-08-29T11:16:50,0.748913,0.544730,0.407955,18.9520
2025-08-29T11:16:50,0.749450,0.535800,0.401555,18.9921
2025-08-29T11:16:50,0.749718,0.535800,0.401699,19.0323
2025-08-29T11:16:51,0.748913,0.535800,0.401267,19.0724
2025-08-29T11:16:51,0.748913,0.544730,0.407955,19.1132
2025-08-29T11:16:51,0.749181,0.535800,0.401411,19.1533
2025-08-29T11:16:51,0.749718,0.544730,0.408394,19.1942
2025-08-29T11:16:51,0.748644,0.535800,0.401123,19.2343
2025-08-29T11:16:52,0.749987,0.544730,0.408540,19.2752
2025-08-29T11:16:52,0.748913,0.544730,0.407955,19.3159
2025-08-29T11:16:52,0.749987,0.544730,0.408540,19.3568
2025-08-29T11:16:52,0.749181,0.535800,0.401411,19.3969
2025-08-29T11:16:52,0.749987,0.544730,0.408540,19.4378
2025-08-29T11:16:53,0.749718,0.535800,0.401699,19.4780
2025-08-29T11:16:53,0.749450,0.535800,0.401555,19.5181
2025-08-29T11:16:53,0.749450,0.535800,0.401555,19.5583
2025-08-29T11:16:53,0.749718,0.535800,0.401699,19.5984
2025-08-29T11:16:54,0.749450,0.535800,0.401555,19.6386
2025-08-29T11:16:54,0.748913,0.535800,0.401267,19.6787
2025-08-29T11:16:54,0.748107,0.544730,0.407516,19.7195
2025-08-29T11:16:54,0.749987,0.535800,0.401843,19.7597
2025-08-29T11:16:54,0.748644,0.535800,0.401123,19.7998
2025-08-29T11:16:55,0.748913,0.535800,0.401267,19.8399
2025-08-29T11:16:55,0.749181,0.526870,0.394721,19.8794
2025-08-29T11:16:55,0.749181,0.535800,0.401411,19.9195
2025-08-29T11:16:55,0.748644,0.544730,0.407809,19.9603
2025-08-29T11:16:55,0.749450,0.535800,0.401555,20.0005
2025-08-29T11:16:56,0.749450,0.535800,0.401555,20.0406
2025-08-29T11:16:56,0.748913,0.535800,0.401267,20.0807
2025-08-29T11:16:56,0.749718,2.205710,1.653661,20.2461
2025-08-29T11:16:56,0.749987,0.544730,0.408540,20.2870
2025-08-29T11:16:56,0.749181,0.535800,0.401411,20.3271
2025-08-29T11:16:57,0.749987,0.544730,0.408540,20.3680
2025-08-29T11:16:57,0.748913,0.535800,0.401267,20.4081
2025-08-29T11:16:57,0.749181,0.535800,0.401411,20.4482
2025-08-29T11:16:57,0.749450,0.544730,0.408248,20.4890
2025-08-29T11:16:58,0.748644,0.535800,0.401123,20.5292
2025-08-29T11:16:58,0.748644,0.544730,0.407809,20.5699
2025-08-29T11:16:58,0.749450,0.553660,0.414940,20.6114
2025-08-29T11:16:58,0.749987,0.526870,0.395146,20.6509
2025-08-29T11:16:58,0.749987,0.535800,0.401843,20.6911
2025-08-29T11:16:59,0.804786,0.678680,0.546192,20.7458
2025-08-29T11:16:59,0.748644,0.535800,0.401123,20.7859
2025-08-29T11:16:59,0.749181,0.535800,0.401411,20.8260
2025-08-29T11:16:59,0.748913,0.535800,0.401267,20.8661
2025-08-29T11:16:59,0.749450,0.535800,0.401555,20.9063
2025-08-29T11:17:00,0.749987,0.535800,0.401843,20.9465
2025-08-29T11:17:00,0.749181,0.544730,0.408101,20.9873
2025-08-29T11:17:00,0.749987,0.535800,0.401843,21.0275
2025-08-29T11:17:00,0.749987,0.535800,0.401843,21.0676
2025-08-29T11:17:00,0.748644,0.535800,0.401123,21.1078
2025-08-29T11:17:01,0.874089,0.714400,0.624449,21.1702
2025-08-29T11:17:01,0.748913,0.535800,0.401267,21.2103
2025-08-29T11:17:01,0.748644,0.544730,0.407809,21.2511
2025-08-29T11:17:01,0.748644,0.535800,0.401123,21.2912
2025-08-29T11:17:01,0.749450,0.553660,0.414940,21.3327
2025-08-29T11:17:01,0.748644,0.535800,0.401123,21.3728
2025-08-29T11:17:02,0.749987,0.535800,0.401843,21.4130
2025-08-29T11:17:02,0.749987,0.553660,0.415238,21.4545
2025-08-29T11:17:02,0.749181,0.535800,0.401411,21.4947
2025-08-29T11:17:02,0.749718,0.544730,0.408394,21.5355
2025-08-29T11:17:02,0.748913,0.544730,0.407955,21.5763
2025-08-29T11:17:03,0.749987,0.544730,0.408540,21.6172
2025-08-29T11:17:03,0.749987,0.535800,0.401843,21.6574
2025-08-29T11:17:03,0.749181,0.535800,0.401411,21.6975
2025-08-29T11:17:03,0.749450,0.535800,0.401555,21.7377
2025-08-29T11:17:04,0.749718,0.535800,0.401699,21.7778
2025-08-29T11:17:04,0.749450,0.535800,0.401555,21.8180
2025-08-29T11:17:04,0.748644,0.535800,0.401123,21.8581
2025-08-29T11:17:04,0.749987,0.535800,0.401843,21.8983
2025-08-29T11:17:04,0.749718,0.535800,0.401699,21.9384
2025-08-29T11:17:05,0.748375,0.535800,0.400980,21.9785
2025-08-29T11:17:05,0.750524,0.535800,0.402131,22.0188
2025-08-29T11:17:05,0.748644,0.535800,0.401123,22.0589
2025-08-29T11:17:05,0.748644,0.535800,0.401123,22.0990
2025-08-29T11:17:05,0.748644,0.535800,0.401123,22.1391
2025-08-29T11:17:06,0.749450,0.535800,0.401555,22.1792
2025-08-29T11:17:06,0.749450,0.535800,0.401555,22.2194
2025-08-29T11:17:06,0.748913,0.535800,0.401267,22.2595
2025-08-29T11:17:06,0.749181,0.544730,0.408101,22.3003
2025-08-29T11:17:07,0.748913,0.535800,0.401267,22.3405
2025-08-29T11:17:07,0.749181,0.535800,0.401411,22.3806
2025-08-29T11:17:07,0.749987,0.535800,0.401843,22.4208
2025-08-29T11:17:07,0.749450,0.535800,0.401555,22.4609
2025-08-29T11:17:07,0.749181,0.544730,0.408101,22.5018
2025-08-29T11:17:08,0.749181,0.535800,0.401411,22.5419
2025-08-29T11:17:08,0.748913,0.544730,0.407955,22.5827
2025-08-29T11:17:08,0.749718,0.535800,0.401699,22.6229
2025-08-29T11:17:08,0.749987,0.544730,0.408540,22.6637
2025-08-29T11:17:08,0.749987,0.535800,0.401843,22.7039
2025-08-29T11:17:09,0.748644,0.535800,0.401123,22.7440
2025-08-29T11:17:09,0.749718,0.535800,0.401699,22.7842
2025-08-29T11:17:09,0.748644,0.544730,0.407809,22.8250
2025-08-29T11:17:09,0.748644,0.544730,0.407809,22.8657
2025-08-29T11:17:10,0.749450,0.535800,0.401555,22.9059
2025-08-29T11:17:10,0.749450,0.535800,0.401555,22.9461
2025-08-29T11:17:10,0.748644,0.535800,0.401123,22.9862
2025-08-29T11:17:10,0.749450,0.544730,0.408248,23.0270
2025-08-29T11:17:11,0.749181,0.535800,0.401411,23.0671
2025-08-29T11:17:11,0.748644,0.535800,0.401123,23.1072
2025-08-29T11:17:11,0.749181,0.544730,0.408101,23.1481
2025-08-29T11:17:11,0.749450,0.535800,0.401555,23.1882
2025-08-29T11:17:11,0.749450,0.535800,0.401555,23.2284
2025-08-29T11:17:12,0.749450,0.535800,0.401555,23.2685
2025-08-29T11:17:12,0.749181,0.544730,0.408101,23.3093
2025-08-29T11:17:12,0.748913,0.535800,0.401267,23.3495
2025-08-29T11:17:12,0.749987,0.535800,0.401843,23.3896
2025-08-29T11:17:12,0.749181,0.526870,0.394721,23.4291
2025-08-29T11:17:13,0.749181,0.544730,0.408101,23.4699
2025-08-29T11:17:13,0.749450,0.544730,0.408248,23.5108
2025-08-29T11:17:13,0.749987,0.535800,0.401843,23.5509
2025-08-29T11:17:13,0.749181,0.535800,0.401411,23.5911
2025-08-29T11:17:13,0.749450,0.544730,0.408248,23.6319
2025-08-29T11:17:14,0.749181,0.544730,0.408101,23.6727
2025-08-29T11:17:14,0.749181,0.535800,0.401411,23.7129
2025-08-29T11:17:14,0.749450,0.535800,0.401555,23.7530
2025-08-29T11:17:14,0.748913,0.544730,0.407955,23.7938
2025-08-29T11:17:14,0.749450,0.544730,0.408248,23.8346
2025-08-29T11:17:15,0.749718,0.535800,0.401699,23.8748
2025-08-29T11:17:15,0.749450,0.544730,0.408248,23.9156
2025-08-29T11:17:15,0.779267,0.607240,0.473202,23.9629
2025-08-29T11:17:15,0.764224,0.571520,0.436769,24.0066
2025-08-29T11:17:15,0.749450,0.535800,0.401555,24.0468
2025-08-29T11:17:16,0.749718,0.535800,0.401699,24.0869
2025-08-29T11:17:16,0.748644,0.535800,0.401123,24.1271
2025-08-29T11:17:16,0.748644,0.535800,0.401123,24.1672
2025-08-29T11:17:16,0.749450,0.544730,0.408248,24.2080
2025-08-29T11:17:16,0.749450,0.535800,0.401555,24.2482
2025-08-29T11:17:17,0.748913,0.535800,0.401267,24.2883
2025-08-29T11:17:17,0.874089,0.741190,0.647866,24.3531
2025-08-29T11:17:17,0.749718,0.544730,0.408394,24.3939
2025-08-29T11:17:17,0.749718,0.535800,0.401699,24.4341
2025-08-29T11:17:17,0.749450,0.544730,0.408248,24.4749
2025-08-29T11:17:17,0.748644,0.535800,0.401123,24.5150
2025-08-29T11:17:18,0.749450,0.544730,0.408248,24.5558
2025-08-29T11:17:18,0.749181,0.526870,0.394721,24.5953
2025-08-29T11:17:18,0.749450,0.535800,0.401555,24.6355
2025-08-29T11:17:18,0.749450,0.535800,0.401555,24.6756
2025-08-29T11:17:19,0.749450,0.544730,0.408248,24.7164
2025-08-29T11:17:19,0.749450,0.535800,0.401555,24.7566
2025-08-29T11:17:19,0.749181,0.544730,0.408101,24.7974
2025-08-29T11:17:19,0.749450,0.535800,0.401555,24.8376
2025-08-29T11:17:19,0.748644,0.535800,0.401123,24.8777
2025-08-29T11:17:20,0.749987,0.535800,0.401843,24.9179
2025-08-29T11:17:20,0.748644,0.544730,0.407809,24.9586
2025-08-29T11:17:20,0.748644,0.544730,0.407809,24.9994
2025-08-29T11:17:20,0.749450,0.535800,0.401555,25.0396
2025-08-29T11:17:20,0.749181,0.544730,0.408101,25.0804
2025-08-29T11:17:21,0.749181,0.535800,0.401411,25.1205
2025-08-29T11:17:21,0.749987,0.544730,0.408540,25.1614
2025-08-29T11:17:21,0.749987,0.535800,0.401843,25.2016
2025-08-29T11:17:21,0.749450,0.535800,0.401555,25.2417
2025-08-29T11:17:22,0.748644,0.535800,0.401123,25.2818
2025-08-29T11:17:22,0.749181,0.526870,0.394721,25.3213
2025-08-29T11:17:22,0.749181,0.535800,0.401411,25.3615
2025-08-29T11:17:22,0.749987,0.535800,0.401843,25.4016
2025-08-29T11:17:22,0.749181,0.535800,0.401411,25.4418
2025-08-29T11:17:23,0.749450,0.535800,0.401555,25.4819
2025-08-29T11:17:23,0.749181,0.544730,0.408101,25.5227
2025-08-29T11:17:23,0.749181,0.535800,0.401411,25.5629
2025-08-29T11:17:23,0.749718,0.535800,0.401699,25.6031
2025-08-29T11:17:23,0.749450,0.544730,0.408248,25.6439
2025-08-29T11:17:24,0.749181,0.535800,0.401411,25.6840
2025-08-29T11:17:24,0.749181,0.544730,0.408101,25.7248
2025-08-29T11:17:24,0.748913,0.535800,0.401267,25.7650
2025-08-29T11:17:24,0.749450,0.535800,0.401555,25.8051
2025-08-29T11:17:25,0.749718,0.544730,0.408394,25.8460
2025-08-29T11:17:25,0.749181,0.544730,0.408101,25.8868
2025-08-29T11:17:25,0.749987,0.535800,0.401843,25.9269
2025-08-29T11:17:25,0.748644,0.535800,0.401123,25.9671
2025-08-29T11:17:25,0.748913,0.544730,0.407955,26.0079
2025-08-29T11:17:26,0.749987,0.526870,0.395146,26.0474
2025-08-29T11:17:26,0.749718,0.535800,0.401699,26.0875
2025-08-29T11:17:26,0.749450,0.535800,0.401555,26.1277
2025-08-29T11:17:26,0.749450,0.535800,0.401555,26.1678
2025-08-29T11:17:26,0.748644,0.535800,0.401123,26.2080
2025-08-29T11:17:27,0.749987,0.544730,0.408540,26.2488
2025-08-29T11:17:27,0.748644,0.535800,0.401123,26.2889
2025-08-29T11:17:27,0.748644,0.544730,0.407809,26.3297
2025-08-29T11:17:27,0.748913,0.535800,0.401267,26.3698
2025-08-29T11:17:27,0.749181,0.526870,0.394721,26.4093
2025-08-29T11:17:28,0.749987,0.535800,0.401843,26.4495
2025-08-29T11:17:28,0.748644,0.544730,0.407809,26.4903
2025-08-29T11:17:28,0.748644,0.544730,0.407809,26.5311
2025-08-29T11:17:28,0.748644,0.526870,0.394438,26.5705
2025-08-29T11:17:29,0.749181,0.535800,0.401411,26.6106
2025-08-29T11:17:29,0.749987,0.535800,0.401843,26.6508
2025-08-29T11:17:29,0.749450,0.544730,0.408248,26.6916
2025-08-29T11:17:29,0.748644,0.535800,0.401123,26.7318
2025-08-29T11:17:29,0.748644,0.526870,0.394438,26.7712
2025-08-29T11:17:30,0.749718,0.535800,0.401699,26.8114
2025-08-29T11:17:30,0.749181,0.535800,0.401411,26.8515
2025-08-29T11:17:30,0.749181,0.544730,0.408101,26.8923
2025-08-29T11:17:30,0.748644,0.535800,0.401123,26.9324
2025-08-29T11:17:31,0.748644,0.535800,0.401123,26.9725
2025-08-29T11:17:31,0.748913,0.544730,0.407955,27.0133
2025-08-29T11:17:31,0.748644,0.535800,0.401123,27.0535
2025-08-29T11:17:31,0.749181,0.544730,0.408101,27.0943
2025-08-29T11:17:31,0.780072,0.607240,0.473691,27.1416
2025-08-29T11:17:32,0.749450,0.535800,0.401555,27.1818
2025-08-29T11:17:32,0.748644,0.544730,0.407809,27.2226
2025-08-29T11:17:32,0.749987,0.526870,0.395146,27.2621
2025-08-29T11:17:32,0.749181,0.544730,0.408101,27.3029
2025-08-29T11:17:32,0.748913,0.544730,0.407955,27.3437
2025-08-29T11:17:33,0.749987,0.535800,0.401843,27.3839
2025-08-29T11:17:33,0.749987,0.535800,0.401843,27.4241
2025-08-29T11:17:33,0.749450,0.544730,0.408248,27.4649
2025-08-29T11:17:33,0.749450,0.544730,0.408248,27.5057
2025-08-29T11:17:34,0.748913,0.544730,0.407955,27.5465
2025-08-29T11:17:34,0.749718,0.544730,0.408394,27.5873
2025-08-29T11:17:34,0.749450,0.544730,0.408248,27.6282
2025-08-29T11:17:34,0.749718,0.544730,0.408394,27.6690
2025-08-29T11:17:34,0.749181,0.535800,0.401411,27.7092
2025-08-29T11:17:35,0.749987,0.535800,0.401843,27.7493
2025-08-29T11:17:35,0.749450,0.544730,0.408248,27.7902
2025-08-29T11:17:35,0.749718,0.544730,0.408394,27.8310
2025-08-29T11:17:35,0.749718,0.535800,0.401699,27.8712
2025-08-29T11:17:35,0.749450,0.535800,0.401555,27.9113
2025-08-29T11:17:36,0.748644,0.544730,0.407809,27.9521
2025-08-29T11:17:36,0.748644,0.544730,0.407809,27.9929
2025-08-29T11:17:36,0.749718,0.544730,0.408394,28.0337
2025-08-29T11:17:36,0.749987,0.544730,0.408540,28.0746
2025-08-29T11:17:37,0.749450,0.544730,0.408248,28.1154
2025-08-29T11:17:37,0.748913,0.526870,0.394580,28.1549
2025-08-29T11:17:37,0.748913,0.544730,0.407955,28.1957
2025-08-29T11:17:37,0.749718,0.544730,0.408394,28.2365
2025-08-29T11:17:37,0.749987,0.535800,0.401843,28.2767
2025-08-29T11:17:38,0.748644,0.535800,0.401123,28.3168
2025-08-29T11:17:38,0.748913,0.544730,0.407955,28.3576
2025-08-29T11:17:38,0.749987,0.535800,0.401843,28.3978
2025-08-29T11:17:38,0.748913,0.544730,0.407955,28.4386
2025-08-29T11:17:38,0.749450,0.535800,0.401555,28.4787
2025-08-29T11:17:39,0.749987,0.544730,0.408540,28.5196
2025-08-29T11:17:39,0.748913,0.535800,0.401267,28.5597
2025-08-29T11:17:39,0.748644,0.544730,0.407809,28.6005
2025-08-29T11:17:39,0.749181,0.535800,0.401411,28.6406
2025-08-29T11:17:40,0.749450,0.535800,0.401555,28.6808
2025-08-29T11:17:40,0.749718,0.535800,0.401699,28.7210
2025-08-29T11:17:40,0.749181,0.535800,0.401411,28.7611
2025-08-29T11:17:40,0.749181,0.544730,0.408101,28.8019
2025-08-29T11:17:40,0.749718,0.535800,0.401699,28.8421
2025-08-29T11:17:41,0.748913,0.535800,0.401267,28.8822
2025-08-29T11:17:41,0.749987,0.544730,0.408540,28.9231
2025-08-29T11:17:41,0.748644,0.535800,0.401123,28.9632
2025-08-29T11:17:41,0.748644,0.535800,0.401123,29.0033
2025-08-29T11:17:41,0.748913,0.535800,0.401267,29.0434
2025-08-29T11:17:42,0.749181,0.535800,0.401411,29.0835
2025-08-29T11:17:42,0.748913,0.535800,0.401267,29.1237
2025-08-29T11:17:42,0.749987,0.535800,0.401843,29.1639
2025-08-29T11:17:42,0.748644,0.544730,0.407809,29.2046
2025-08-29T11:17:42,0.748913,0.544730,0.407955,29.2454
2025-08-29T11:17:43,0.749181,0.544730,0.408101,29.2862
2025-08-29T11:17:43,0.749450,0.544730,0.408248,29.3271
2025-08-29T11:17:43,0.749450,0.544730,0.408248,29.3679
2025-08-29T11:17:43,0.749718,0.535800,0.401699,29.4081
2025-08-29T11:17:44,0.749450,0.535800,0.401555,29.4482
2025-08-29T11:17:44,0.749450,0.535800,0.401555,29.4884
2025-08-29T11:17:44,0.749450,0.535800,0.401555,29.5285
2025-08-29T11:17:44,0.748913,0.535800,0.401267,29.5687
2025-08-29T11:17:44,0.748644,0.535800,0.401123,29.6088
2025-08-29T11:17:45,0.749181,0.535800,0.401411,29.6489
2025-08-29T11:17:45,0.751062,0.535800,0.402419,29.6892
2025-08-29T11:17:45,0.749450,0.535800,0.401555,29.7293
2025-08-29T11:17:45,0.749718,0.535800,0.401699,29.7695
2025-08-29T11:17:46,0.749718,0.535800,0.401699,29.8097
2025-08-29T11:17:46,0.749987,0.544730,0.408540,29.8505
2025-08-29T11:17:46,0.749718,0.535800,0.401699,29.8907
2025-08-29T11:17:46,0.748644,0.544730,0.407809,29.9315
2025-08-29T11:17:46,0.749450,0.535800,0.401555,29.9716
2025-08-29T11:17:47,0.749987,0.535800,0.401843,30.0118
2025-08-29T11:17:47,0.748644,0.544730,0.407809,30.0526
2025-08-29T11:17:47,0.748375,0.535800,0.400980,30.0927
2025-08-29T11:17:47,0.749718,0.535800,0.401699,30.1328
2025-08-29T11:17:47,0.749450,0.535800,0.401555,30.1730
2025-08-29T11:17:48,0.748913,0.544730,0.407955,30.2138
2025-08-29T11:17:48,0.873821,0.830490,0.725699,30.2864
2025-08-29T11:17:48,0.874089,0.830490,0.725922,30.3590
2025-08-29T11:17:48,0.873821,0.830490,0.725699,30.4315
2025-08-29T11:17:48,0.873821,0.830490,0.725699,30.5041
2025-08-29T11:17:48,0.873284,0.848350,0.740850,30.5782
2025-08-29T11:17:49,0.874358,0.839420,0.733954,30.6516
2025-08-29T11:17:49,0.874627,0.839420,0.734179,30.7250
2025-08-29T11:17:49,0.873821,0.839420,0.733503,30.7983
2025-08-29T11:17:49,0.874089,0.839420,0.733728,30.8717
2025-08-29T11:17:50,0.873821,0.839420,0.733503,30.9451
2025-08-29T11:17:50,0.874089,0.848350,0.741534,31.0192
2025-08-29T11:17:50,0.873821,0.848350,0.741306,31.0934
2025-08-29T11:17:50,0.873552,0.839420,0.733277,31.1667
2025-08-29T11:17:50,0.874089,0.839420,0.733728,31.2401
2025-08-29T11:17:51,0.874627,0.839420,0.734179,31.3135
2025-08-29T11:17:51,0.873284,0.839420,0.733052,31.3868
2025-08-29T11:17:51,0.874089,0.830490,0.725922,31.4594
2025-08-29T11:17:51,0.873821,0.830490,0.725699,31.5319
2025-08-29T11:17:52,0.873552,0.857280,0.748879,31.6068
2025-08-29T11:17:52,0.874089,0.839420,0.733728,31.6802
2025-08-29T11:17:52,0.873552,0.839420,0.733277,31.7535
2025-08-29T11:17:52,0.874627,0.839420,0.734179,31.8269
2025-08-29T11:17:52,0.873284,0.821560,0.717455,31.8987
2025-08-29T11:17:53,0.874358,0.839420,0.733954,31.9721
2025-08-29T11:17:53,0.874089,0.830490,0.725922,32.0447
2025-08-29T11:17:53,0.749181,0.544730,0.408101,32.0855
2025-08-29T11:17:53,0.749987,0.544730,0.408540,32.1263
2025-08-29T11:17:53,0.749987,0.544730,0.408540,32.1672
2025-08-29T11:17:54,0.749987,0.544730,0.408540,32.2080
2025-08-29T11:17:54,0.749718,0.544730,0.408394,32.2489
2025-08-29T11:17:54,0.749181,0.544730,0.408101,32.2897
2025-08-29T11:17:54,0.749450,0.544730,0.408248,32.3305
2025-08-29T11:17:54,0.749718,0.535800,0.401699,32.3707
2025-08-29T11:17:55,0.749181,0.544730,0.408101,32.4115
2025-08-29T11:17:55,0.749450,0.544730,0.408248,32.4523
2025-08-29T11:17:55,0.748913,0.535800,0.401267,32.4925
2025-08-29T11:17:55,0.748913,0.544730,0.407955,32.5333
2025-08-29T11:17:55,0.749987,0.535800,0.401843,32.5734
2025-08-29T11:17:56,0.748644,0.544730,0.407809,32.6142
2025-08-29T11:17:56,0.748375,0.544730,0.407663,32.6550
2025-08-29T11:17:56,0.748913,0.544730,0.407955,32.6958
2025-08-29T11:17:56,0.749718,0.535800,0.401699,32.7359
2025-08-29T11:17:56,0.748644,0.544730,0.407809,32.7767
2025-08-29T11:17:57,0.748644,0.553660,0.414494,32.8182
2025-08-29T11:17:57,0.749718,0.544730,0.408394,32.8590
2025-08-29T11:17:57,0.749987,0.544730,0.408540,32.8999
2025-08-29T11:17:57,0.749718,0.535800,0.401699,32.9400
2025-08-29T11:17:58,0.748375,0.544730,0.407663,32.9808
2025-08-29T11:17:58,0.748644,0.535800,0.401123,33.0209
2025-08-29T11:17:58,0.749450,0.544730,0.408248,33.0617
2025-08-29T11:17:58,0.749718,0.535800,0.401699,33.1019
2025-08-29T11:17:59,0.749987,0.535800,0.401843,33.1421
2025-08-29T11:17:59,0.749987,0.544730,0.408540,33.1830
2025-08-29T11:17:59,0.750524,0.544730,0.408833,33.2238
2025-08-29T11:17:59,0.749718,0.544730,0.408394,33.2647
2025-08-29T11:17:59,0.750793,0.544730,0.408979,33.3056
2025-08-29T11:18:00,0.749718,0.535800,0.401699,33.3457
2025-08-29T11:18:00,0.749450,0.544730,0.408248,33.3866
2025-08-29T11:18:00,0.748644,0.544730,0.407809,33.4273
2025-08-29T11:18:00,0.749718,0.544730,0.408394,33.4682
2025-08-29T11:18:00,0.748644,0.544730,0.407809,33.5090
2025-08-29T11:18:01,0.873284,0.723330,0.631672,33.5721
2025-08-29T11:18:01,0.749181,0.535800,0.401411,33.6123
2025-08-29T11:18:01,0.748375,0.544730,0.407663,33.6530
2025-08-29T11:18:01,0.748913,0.544730,0.407955,33.6938
2025-08-29T11:18:01,0.749181,0.544730,0.408101,33.7347
2025-08-29T11:18:02,0.748644,0.544730,0.407809,33.7754
2025-08-29T11:18:02,0.748375,0.544730,0.407663,33.8162
2025-08-29T11:18:02,0.749718,0.535800,0.401699,33.8564
2025-08-29T11:18:02,0.749450,0.544730,0.408248,33.8972
2025-08-29T11:18:02,0.748913,0.544730,0.407955,33.9380
2025-08-29T11:18:03,0.749450,0.544730,0.408248,33.9788
2025-08-29T11:18:03,0.749987,0.535800,0.401843,34.0190
2025-08-29T11:18:03,0.748644,0.544730,0.407809,34.0598
2025-08-29T11:18:03,0.749718,0.535800,0.401699,34.0999
2025-08-29T11:18:03,0.749450,0.544730,0.408248,34.1408
2025-08-29T11:18:04,0.749181,0.544730,0.408101,34.1816
2025-08-29T11:18:04,0.749450,0.535800,0.401555,34.2217
2025-08-29T11:18:04,0.749181,0.544730,0.408101,34.2625
2025-08-29T11:18:04,0.764224,0.580450,0.443594,34.3069
2025-08-29T11:18:05,0.748644,0.553660,0.414494,34.3484
2025-08-29T11:18:05,0.749987,0.535800,0.401843,34.3885
2025-08-29T11:18:05,0.748913,0.535800,0.401267,34.4287
2025-08-29T11:18:05,0.749181,0.535800,0.401411,34.4688
2025-08-29T11:18:05,0.749181,0.544730,0.408101,34.5096
2025-08-29T11:18:06,0.749450,0.535800,0.401555,34.5498
2025-08-29T11:18:06,0.749987,0.535800,0.401843,34.5900
2025-08-29T11:18:06,0.749450,0.544730,0.408248,34.6308
2025-08-29T11:18:06,0.749987,0.544730,0.408540,34.6716
2025-08-29T11:18:06,0.749181,0.544730,0.408101,34.7124
2025-08-29T11:18:07,0.748913,0.544730,0.407955,34.7532
2025-08-29T11:18:07,0.749450,0.544730,0.408248,34.7941
2025-08-29T11:18:07,0.748913,0.535800,0.401267,34.8342
2025-08-29T11:18:07,0.749718,0.535800,0.401699,34.8744
2025-08-29T11:18:07,0.748913,0.544730,0.407955,34.9152
2025-08-29T11:18:08,0.749450,0.544730,0.408248,34.9560
2025-08-29T11:18:08,0.749987,0.544730,0.408540,34.9968
2025-08-29T11:18:08,0.749987,0.544730,0.408540,35.0377
2025-08-29T11:18:08,0.749450,0.544730,0.408248,35.0785
2025-08-29T11:18:09,0.749450,0.544730,0.408248,35.1193
2025-08-29T11:18:09,0.748913,0.535800,0.401267,35.1595
2025-08-29T11:18:09,0.749450,0.544730,0.408248,35.2003
2025-08-29T11:18:09,0.749718,0.562590,0.421784,35.2425
2025-08-29T11:18:09,0.748913,0.544730,0.407955,35.2833
2025-08-29T11:18:10,0.749987,0.535800,0.401843,35.3235
2025-08-29T11:18:10,0.749450,0.535800,0.401555,35.3636
2025-08-29T11:18:10,0.749718,0.535800,0.401699,35.4038
2025-08-29T11:18:10,0.749450,0.544730,0.408248,35.4446
2025-08-29T11:18:10,0.748913,0.544730,0.407955,35.4854
2025-08-29T11:18:11,0.749181,0.544730,0.408101,35.5262
2025-08-29T11:18:11,0.748913,0.535800,0.401267,35.5663
2025-08-29T11:18:11,0.749718,0.535800,0.401699,35.6065
