"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
127,38.137,0.6356166667,1758022681.917,5,0.52,2.6,0,0,0
128,38.434,0.6405666667,1758022682.221,5,0.52,2.6,0,0,0
129,38.735,0.6455833333,1758022682.515,5,0.52,2.6,0,0,0
130,39.037,0.6506166667,1758022682.819,5,0.52,2.6,0,0,0
131,39.337,0.6556166667,1758022683.115,5,0.52,2.6,0,0,0
132,39.639,0.66065,1758022683.416,5,0.52,2.6,0,0,0
133,39.936,0.6656,1758022683.714,5,0.52,2.6,0,0,0
134,40.236,0.6706,1758022684.014,5,0.52,2.6,0,0,0
135,40.534,0.6755666667,1758022684.311,5,0.52,2.6,0,0,0
136,40.838,0.6806333333,1758022684.607,5,0.52,2.6,0,0,0
137,41.137,0.6856166667,1758022684.915,5,0.52,2.6,0,0,0
138,41.435,0.6905833333,1758022685.215,5,0.52,2.6,0,0,0
139,41.736,0.6956,1758022685.518,5,0.52,2.6,0,0,0
140,42.036,0.7006,1758022685.817,5,0.52,2.6,0,0,0
141,42.336,0.7056,1758022686.114,5,0.52,2.6,0,0,0
142,42.639,0.71065,1758022686.419,5,0.52,2.6,0,0,0
143,42.937,0.7156166667,1758022686.725,5,0.52,2.6,0,0,0
144,43.235,0.7205833333,1758022687.012,5,0.52,2.6,0,0,0
145,43.538,0.7256333333,1758022687.315,5,0.52,2.6,0,0,0
146,43.839,0.73065,1758022687.616,5,0.52,2.6,0,0,0
147,44.138,0.7356333333,1758022687.919,5,0.52,2.6,0,0,0
148,44.438,0.7406333333,1758022688.217,5,0.52,2.6,0,0,0
149,44.736,0.7456,1758022688.512,5,0.52,2.6,0,0,0
150,45.039,0.75065,1758022688.829,5,0.52,2.6,0,0,0
151,45.339,0.75565,1758022689.116,5,0.52,2.6,0,0,0
152,45.637,0.7606166667,1758022689.414,5,0.52,2.6,0,0,0
153,45.935,0.7655833333,1758022689.716,5,0.52,2.6,0,0,0
154,46.235,0.7705833333,1758022690.014,5,0.52,2.6,0,0,0
155,46.536,0.7756,1758022690.316,5,0.52,2.6,0,0,0
156,46.839,0.78065,1758022690.619,5,0.52,2.6,0,0,0
157,47.138,0.7856333333,1758022690.915,5,0.52,2.6,0,0,0
158,47.436,0.7906,1758022691.217,5,0.52,2.6,0,0,0
159,47.739,0.79565,1758022691.517,5,0.52,2.6,0,0,0
160,48.036,0.8006,1758022691.813,5,0.52,2.6,0,0,0
161,48.335,0.8055833333,1758022692.114,5,0.58,2.9,0,0,0
162,48.636,0.8106,1758022692.419,5,0.52,2.6,0,0,0
163,48.935,0.8155833333,1758022692.715,5,0.52,2.6,0,0,0
164,49.236,0.8206,1758022693.012,5,0.52,2.6,0,0,0
165,49.537,0.8256166667,1758022693.316,5,0.52,2.6,0,0,0
166,49.836,0.8306,1758022693.611,5,0.52,2.6,0,0,0
167,50.137,0.8356166667,1758022693.917,5,0.52,2.6,0,0,0
168,50.436,0.8406,1758022694.216,5,0.54,2.7,0,0,0
169,50.736,0.8456,1758022694.516,5,0.52,2.6,0,0,0
170,51.039,0.85065,1758022694.817,5,0.52,2.6,0,0,0
171,51.338,0.8556333333,1758022695.117,5,0.52,2.6,0,0,0
172,51.639,0.86065,1758022695.436,5,0.52,2.6,0,0,0
173,51.934,0.8655666667,1758022695.711,5,0.52,2.6,0,0,0
174,52.238,0.8706333333,1758022696.02,5,0.52,2.6,0,0,0
175,52.535,0.8755833333,1758022696.316,5,0.52,2.6,0,0,0
176,52.835,0.8805833333,1758022696.612,5,0.52,2.6,0,0,0
177,53.139,0.88565,1758022696.916,5,0.52,2.6,0,0,0
178,53.437,0.8906166667,1758022697.217,5,0.52,2.6,0,0,0
179,53.739,0.89565,1758022697.518,5,0.52,2.6,0,0,0
180,54.039,0.90065,1758022697.812,5,0.52,2.6,0,0,0
181,54.339,0.90565,1758022698.119,5,0.52,2.6,0,0,0
182,54.634,0.9105666667,1758022698.416,5,0.52,2.6,0,0,0
183,54.934,0.9155666667,1758022698.712,5,0.52,2.6,0,0,0
184,55.236,0.9206,1758022699.016,5,0.52,2.6,0,0,0
185,55.539,0.92565,1758022699.316,5,0.52,2.6,0,0,0
186,55.839,0.93065,1758022699.616,5,0.52,2.6,0,0,0
187,56.137,0.9356166667,1758022699.93,5,0.52,2.6,0,0,0
188,56.437,0.9406166667,1758022700.218,5,0.52,2.6,0,0,0
189,56.739,0.94565,1758022700.514,5,0.52,2.6,0,0,0
190,57.039,0.95065,1758022700.815,5,0.52,2.6,0,0,0
191,57.339,0.95565,1758022701.118,5,0.52,2.6,0,0,0
192,57.638,0.9606333333,1758022701.415,5,0.52,2.6,0,0,0
193,57.937,0.9656166667,1758022701.716,5,0.52,2.6,0,0,0
194,58.235,0.9705833333,1758022702.027,5,0.52,2.6,0,0,0
195,58.538,0.9756333333,1758022702.319,5,0.52,2.6,0,0,0
196,58.834,0.9805666667,1758022702.619,5,0.52,2.6,0,0,0
