Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J),ts,PowerSmooth,SegmentIndex,LoadLabel
2025-09-16T11:06:28.729,0.879462,0.86621,0.761799,0.099998,96.197455,06:28.7,0.7433497499999999,0,0
2025-09-16T11:06:28.829,0.879193,1.58061,1.389662,0.100001,96.336423,06:28.8,0.7466834999999999,0,0
2025-09-16T11:06:28.929,0.879193,0.86621,0.761566,0.100003,96.412582,06:28.9,0.75001725,0,0
2025-09-16T11:06:29.029,0.878656,1.41987,1.247577,0.099998,96.537337,06:29.0,0.7533394499999999,0,0
2025-09-16T11:06:29.130,0.879462,0.84835,0.746091,0.1,96.611946,06:29.1,0.75666165,0,0
2025-09-16T11:06:29.229,0.879462,1.98246,1.743498,0.099999,96.786295,06:29.2,0.75998385,0,0
2025-09-16T11:06:29.329,0.878925,0.86621,0.761333,0.100002,96.862429,06:29.3,0.76115015,0,0
2025-09-16T11:06:29.429,0.878925,0.86621,0.761333,0.100001,96.938563,06:29.4,0.7615426999999999,0,0
2025-09-16T11:06:29.529,0.879193,0.86621,0.761566,0.099997,97.014718,06:29.5,0.7619233999999999,0,0
2025-09-16T11:06:29.629,0.879462,0.85728,0.753945,0.100002,97.090113,06:29.6,0.7626849,0,0
2025-09-16T11:06:29.729,0.879193,0.86621,0.761566,0.099999,97.166269,06:29.7,0.7634347499999999,0,0
2025-09-16T11:06:29.829,0.879193,1.72349,1.515281,0.100001,97.317799,06:29.8,0.7846572,0,0
2025-09-16T11:06:29.929,0.878656,0.87514,0.768947,0.099999,97.394693,06:29.9,0.80587965,0,0
2025-09-16T11:06:30.029,0.879462,1.41987,1.248722,0.100001,97.519567,06:30.0,0.8271021000000001,0,0
2025-09-16T11:06:30.129,0.878925,0.85728,0.753484,0.099999,97.594915,06:30.1,0.8483245500000001,0,0
2025-09-16T11:06:30.230,0.879999,1.95567,1.720988,0.099999,97.767012,06:30.2,0.8695470000000001,0,0
2025-09-16T11:06:30.329,0.878925,0.87514,0.769182,0.1,97.84393,06:30.3,0.89076945,0,0
2025-09-16T11:06:30.429,0.879731,1.3395,1.178399,0.1,97.96177,06:30.4,0.8911386,0,0
2025-09-16T11:06:30.529,0.879999,0.85728,0.754406,0.1,98.03721,06:30.5,0.89074625,0,0
2025-09-16T11:06:30.629,0.879462,1.34843,1.185893,0.100003,98.155804,06:30.6,0.8899731,0,0
2025-09-16T11:06:30.729,0.878925,0.86621,0.761333,0.099997,98.231935,06:30.7,0.8891999500000001,0,0
2025-09-16T11:06:30.829,0.878925,1.35736,1.193017,0.1,98.351236,06:30.8,0.8679542,0,0
2025-09-16T11:06:30.929,0.878925,0.86621,0.761333,0.100001,98.42737,06:30.9,0.8467201,0,0
2025-09-16T11:06:31.029,0.879462,1.34843,1.185893,0.1,98.545959,06:31.0,0.825486,0,0
2025-09-16T11:06:31.129,0.879462,0.85728,0.753945,0.099999,98.621353,06:31.1,0.8042752,0,0
2025-09-16T11:06:31.230,0.878925,0.85728,0.753484,0.100001,98.696703,06:31.2,0.7830410999999999,0,0
2025-09-16T11:06:31.329,0.878925,0.86621,0.761333,0.099999,98.772835,06:31.3,0.7618303,0,0
2025-09-16T11:06:31.429,0.878925,0.87514,0.769182,0.1,98.849753,06:31.4,0.7614728000000001,0,0
2025-09-16T11:06:31.529,0.879462,0.85728,0.753945,0.099999,98.925147,06:31.5,0.76188855,0,0
2025-09-16T11:06:31.629,0.879193,0.86621,0.761566,0.100002,99.001305,06:31.6,0.7622925500000001,0,0
2025-09-16T11:06:31.729,0.879462,0.87514,0.769652,0.099998,99.078269,06:31.7,0.7630657000000001,0,0
2025-09-16T11:06:31.829,0.879462,0.86621,0.761799,0.100001,99.154449,06:31.8,0.7638388500000001,0,0
2025-09-16T11:06:31.929,0.878925,0.87514,0.769182,0.100001,99.231368,06:31.9,0.7642312,0,0
2025-09-16T11:06:32.029,0.879462,0.85728,0.753945,0.100001,99.306763,06:32.0,0.7646235500000002,0,0
2025-09-16T11:06:32.129,0.879462,1.55382,1.366525,0.099998,99.443413,06:32.1,0.7649926,0,0
2025-09-16T11:06:32.229,0.879193,0.85728,0.753715,0.100001,99.518785,06:32.2,0.7653849500000001,0,0
2025-09-16T11:06:32.330,0.879462,1.57168,1.382233,0.099999,99.657007,06:32.3,0.7653966000000001,0,0
2025-09-16T11:06:32.429,0.878656,0.87514,0.768947,0.100001,99.733902,06:32.4,0.7657656500000001,0,0
2025-09-16T11:06:32.529,0.879462,2.25929,1.986959,0.099999,99.932597,06:32.5,0.7653965,0,0
2025-09-16T11:06:32.629,0.879462,0.86621,0.761799,0.100002,100.008778,06:32.6,0.76502745,0,0
2025-09-16T11:06:32.729,0.879193,0.86621,0.761566,0.099999,100.084934,06:32.7,0.76428925,0,0
2025-09-16T11:06:32.829,0.878925,0.86621,0.761333,0.100001,100.161068,06:32.8,0.7635394000000001,0,0
2025-09-16T11:06:32.929,0.878925,0.87514,0.769182,0.100046,100.238021,06:32.9,0.76314705,0,0
2025-09-16T11:06:33.029,0.879462,0.86621,0.761799,0.099954,100.314166,06:33.0,0.7627547,0,0
2025-09-16T11:06:33.129,0.878925,0.86621,0.761333,0.099999,100.390299,06:33.1,0.7619698,0,0
2025-09-16T11:06:33.229,0.878656,0.87514,0.768947,0.100002,100.467195,06:33.2,0.7611849,0,0
2025-09-16T11:06:33.329,0.879193,0.85728,0.753715,0.099998,100.542565,06:33.3,0.7607690500000001,0,0
2025-09-16T11:06:33.430,0.879193,0.86621,0.761566,0.100001,100.618722,06:33.4,0.7595917,0,0
2025-09-16T11:06:33.529,0.879193,0.87514,0.769417,0.099999,100.695663,06:33.5,0.7591643,0,0
2025-09-16T11:06:33.630,0.78437,0.63403,0.497314,0.100002,100.745395,06:33.6,0.758356,0,0
2025-09-16T11:06:33.729,0.78437,0.61617,0.483306,0.100001,100.793726,06:33.7,0.7575477,0,0
2025-09-16T11:06:33.829,0.784102,0.6251,0.490142,0.1,100.842741,06:33.8,0.75715515,0,0
2025-09-16T11:06:33.929,0.794041,0.65189,0.517627,0.099999,100.894503,06:33.9,0.7571668,0,0
2025-09-16T11:06:34.030,0.74945,1.27699,0.95704,0.100003,100.99021,06:34.0,0.75717845,0,0
2025-09-16T11:06:34.129,0.879193,0.86621,0.761566,0.099997,101.066364,06:34.1,0.76735635,0,0
2025-09-16T11:06:34.229,0.878925,0.85728,0.753484,0.099998,101.141711,06:34.2,0.7681296,0,0
2025-09-16T11:06:34.329,0.879462,1.57168,1.382233,0.100001,101.279936,06:34.3,0.7688912,0,0
2025-09-16T11:06:34.429,0.879193,0.85728,0.753715,0.099999,101.355306,06:34.4,0.7700568999999999,0,0
2025-09-16T11:06:34.530,0.879193,1.63419,1.436769,0.100002,101.498986,06:34.5,0.77007995,0,0
2025-09-16T11:06:34.629,0.879193,0.86621,0.761566,0.1,101.575142,06:34.6,0.77124565,0,0
2025-09-16T11:06:34.729,0.878656,1.56275,1.37312,0.1,101.712455,06:34.7,0.7724113499999999,0,0
2025-09-16T11:06:34.829,0.878925,0.85728,0.753484,0.099999,101.787802,06:34.8,0.7727919,0,0
2025-09-16T11:06:34.929,0.878925,1.44666,1.271505,0.100004,101.914958,06:34.9,0.7727799,0,0
2025-09-16T11:06:35.029,0.878656,0.87514,0.768947,0.099996,101.99185,06:35.0,0.7735415000000001,0,0
2025-09-16T11:06:35.129,0.879193,0.85728,0.753715,0.100001,102.067222,06:35.1,0.7645294,0,0
2025-09-16T11:06:35.229,0.878925,0.85728,0.753484,0.099998,102.142569,06:35.2,0.7641718500000001,0,0
2025-09-16T11:06:35.329,0.879462,0.85728,0.753945,0.100001,102.217964,06:35.3,0.76459965,0,0
2025-09-16T11:06:35.429,0.879193,0.87514,0.769417,0.099999,102.294906,06:35.4,0.76502745,0,0
2025-09-16T11:06:35.530,0.879462,0.87514,0.769652,0.1,102.371871,06:35.5,0.7662171000000001,0,0
2025-09-16T11:06:35.629,0.879193,0.85728,0.753715,0.099999,102.447242,06:35.6,0.76665665,0,0
2025-09-16T11:06:35.729,0.879193,1.56275,1.373959,0.1,102.584638,06:35.7,0.7886936,0,0
2025-09-16T11:06:35.829,0.879462,0.87514,0.769652,0.1,102.661603,06:35.8,0.8111116,0,0
2025-09-16T11:06:35.929,0.879193,1.64312,1.44462,0.1,102.806065,06:35.9,0.81192045,0,0
2025-09-16T11:06:36.029,0.879462,0.85728,0.753945,0.1,102.88146,06:36.0,0.8335530999999999,0,0
2025-09-16T11:06:36.129,0.879193,1.95567,1.719412,0.1,103.053401,06:36.1,0.8331957000000001,0,0
2025-09-16T11:06:36.229,0.879462,0.85728,0.753945,0.100001,103.128796,06:36.2,0.8335884,0,0
2025-09-16T11:06:36.329,0.879193,1.8753,1.648751,0.1,103.29367,06:36.3,0.83319575,0,0
2025-09-16T11:06:36.429,0.879193,0.84835,0.745864,0.1,103.368257,06:36.4,0.83281475,0,0
2025-09-16T11:06:36.529,0.879462,1.36629,1.2016,0.099999,103.488416,06:36.5,0.83241025,0,0
2025-09-16T11:06:36.630,0.879193,0.87514,0.769417,0.1,103.565358,06:36.6,0.8320057500000001,0,0
2025-09-16T11:06:36.729,0.879462,0.86621,0.761799,0.100001,103.641539,06:36.7,0.8096346999999999,0,0
2025-09-16T11:06:36.829,0.879193,2.58077,2.268996,0.099999,103.868435,06:36.8,0.7872636500000001,0,0
2025-09-16T11:06:36.929,0.879193,0.86621,0.761566,0.100042,103.944624,06:36.9,0.7868591500000001,0,0
2025-09-16T11:06:37.029,0.878656,0.86621,0.761101,0.099959,104.020702,06:37.0,0.7648572500000002,0,0
2025-09-16T11:06:37.129,0.879999,0.87514,0.770122,0.100001,104.097715,06:37.1,0.7652029,0,0
2025-09-16T11:06:37.229,0.879731,0.86621,0.762032,0.099998,104.173917,06:37.2,0.7655720500000001,0,0
2025-09-16T11:06:37.329,0.878925,0.87514,0.769182,0.100001,104.250836,06:37.3,0.7659176999999999,0,0
2025-09-16T11:06:37.429,0.879462,0.85728,0.753945,0.099999,104.32623,06:37.4,0.7662752,0,0
2025-09-16T11:06:37.529,0.878925,0.86621,0.761333,0.100001,104.402365,06:37.5,0.7666327,0,0
2025-09-16T11:06:37.630,0.879193,1.35736,1.193382,0.099998,104.521701,06:37.6,0.7882119500000001,0,0
2025-09-16T11:06:37.729,0.878656,0.87514,0.768947,0.100001,104.598596,06:37.7,0.81016035,0,0
2025-09-16T11:06:37.829,0.879462,1.58061,1.390086,0.099999,104.737604,06:37.8,0.8109457499999999,0,0
2025-09-16T11:06:37.929,0.879193,0.87514,0.769417,0.100001,104.814546,06:37.9,0.8113854999999999,0,0
2025-09-16T11:06:38.029,0.878925,1.66991,1.467725,0.100002,104.961321,06:38.0,0.81179,0,0
2025-09-16T11:06:38.129,0.879193,0.85728,0.753715,0.099998,105.036692,06:38.1,0.8114793499999999,0,0
2025-09-16T11:06:38.229,0.879999,1.58954,1.398794,0.099999,105.176569,06:38.2,0.8107525499999999,0,0
2025-09-16T11:06:38.329,0.879462,0.86621,0.761799,0.100002,105.252751,06:38.3,0.8100492499999999,0,0
2025-09-16T11:06:38.429,0.878925,2.00032,1.75813,0.099998,105.428561,06:38.4,0.80932245,0,0
2025-09-16T11:06:38.529,0.879999,0.86621,0.762264,0.1,105.504788,06:38.5,0.80859575,0,0
2025-09-16T11:06:38.629,0.879999,0.87514,0.770122,0.099999,105.581799,06:38.6,0.7866123999999999,0,0
2025-09-16T11:06:38.730,0.879462,0.87514,0.769652,0.100001,105.658765,06:38.7,0.7646174,0,0
2025-09-16T11:06:38.829,0.879999,0.85728,0.754406,0.099999,105.734205,06:38.8,0.76377375,0,0
2025-09-16T11:06:38.929,0.878925,0.86621,0.761333,0.100002,105.81034,06:38.9,0.76291835,0,0
2025-09-16T11:06:39.029,0.879193,0.86621,0.761566,0.099997,105.886495,06:39.0,0.7621098500000001,0,0
2025-09-16T11:06:39.130,0.78437,0.63403,0.497314,0.100003,105.936228,06:39.1,0.7616706499999999,0,0
2025-09-16T11:06:39.230,0.749718,1.30378,0.977468,0.1,106.033974,06:39.2,0.761659,0,0
2025-09-16T11:06:39.333,0.878925,0.86621,0.761333,0.100024,106.110126,06:39.3,0.7620399,0,0
2025-09-16T11:06:39.429,0.879193,0.86621,0.761566,0.099974,106.186263,06:39.4,0.76202825,0,0
2025-09-16T11:06:39.529,0.878925,0.85728,0.753484,0.1,106.261611,06:39.5,0.7624207999999999,0,0
2025-09-16T11:06:39.629,0.879999,0.85728,0.754406,0.099999,106.337051,06:39.6,0.76284825,0,0
2025-09-16T11:06:39.729,0.879193,1.74135,1.530983,0.100001,106.490151,06:39.7,0.76328735,0,0
2025-09-16T11:06:39.830,0.879999,0.86621,0.762264,0.099999,106.566377,06:39.8,0.7637381,0,0
2025-09-16T11:06:39.929,0.879462,1.41987,1.248722,0.100001,106.69125,06:39.9,0.76418885,0,0
2025-09-16T11:06:40.029,0.879193,0.87514,0.769417,0.099999,106.768192,06:40.0,0.7646047,0,0
2025-09-16T11:06:40.129,0.879462,1.98246,1.743498,0.1,106.942542,06:40.1,0.7650089,0,0
2025-09-16T11:06:40.229,0.879193,0.84835,0.745864,0.100001,107.017128,06:40.2,0.7649856500000001,0,0
2025-09-16T11:06:40.329,0.879999,1.35736,1.194476,0.099999,107.136574,06:40.3,0.76456985,0,0
2025-09-16T11:06:40.429,0.879193,0.86621,0.761566,0.100002,107.212732,06:40.4,0.7645466,0,0
2025-09-16T11:06:40.529,0.878656,0.86621,0.761101,0.099999,107.288842,06:40.5,0.7641308,0,0
2025-09-16T11:06:40.629,0.879462,0.86621,0.761799,0.099999,107.365021,06:40.6,0.7637383000000001,0,0
2025-09-16T11:06:40.729,0.879462,0.87514,0.769652,0.1,107.441987,06:40.7,0.76373845,0,0
2025-09-16T11:06:40.829,0.879193,0.86621,0.761566,0.1,107.518143,06:40.8,0.7637386,0,0
2025-09-16T11:06:40.929,0.879193,1.85744,1.633049,0.100039,107.681512,06:40.9,0.78494345,0,0
2025-09-16T11:06:41.029,0.879462,0.85728,0.753945,0.099961,107.756877,06:41.0,0.8065408,0,0
2025-09-16T11:06:41.129,0.879193,1.92888,1.695858,0.100002,107.926466,06:41.1,0.82813815,0,0
2025-09-16T11:06:41.229,0.879193,0.86621,0.761566,0.099999,108.002622,06:41.2,0.8501398,0,0
2025-09-16T11:06:41.329,0.879462,1.35736,1.193746,0.099999,108.121996,06:41.3,0.87214145,0,0
2025-09-16T11:06:41.429,0.879731,0.86621,0.762032,0.100001,108.1982,06:41.4,0.8941431,0,0
2025-09-16T11:06:41.529,0.879193,2.00032,1.758668,0.099999,108.374065,06:41.5,0.9267470999999998,0,0
2025-09-16T11:06:41.629,0.878656,0.86621,0.761101,0.100001,108.450176,06:41.6,0.9593278,0,0
2025-09-16T11:06:41.729,0.879462,2.57184,2.261835,0.099999,108.676357,06:41.7,0.9596970499999999,0,0
2025-09-16T11:06:41.829,0.879193,0.87514,0.769417,0.1,108.753298,06:41.8,0.9600663,0,0
2025-09-16T11:06:41.930,0.879462,2.52719,2.222567,0.1,108.975555,06:41.9,0.9392073499999999,0,0
2025-09-16T11:06:42.029,0.879462,0.87514,0.769652,0.100001,109.052521,06:42.0,0.91795565,0,0
2025-09-16T11:06:42.129,0.879193,2.57184,2.261144,0.1,109.278635,06:42.1,0.8967039499999998,0,0
2025-09-16T11:06:42.229,0.879731,0.86621,0.762032,0.100001,109.354839,06:42.2,0.8750946000000001,0,0
2025-09-16T11:06:42.329,0.879462,1.59847,1.405793,0.099999,109.495417,06:42.3,0.85348525,0,0
2025-09-16T11:06:42.429,0.878656,0.87514,0.768947,0.099999,109.572311,06:42.4,0.8322217999999999,0,0
2025-09-16T11:06:42.529,0.879999,0.86621,0.762264,0.100002,109.648539,06:42.5,0.8003560000000001,0,0
2025-09-16T11:06:42.629,0.878925,0.87514,0.769182,0.099998,109.725455,06:42.6,0.7685137,0,0
2025-09-16T11:06:42.729,0.878925,0.86621,0.761333,0.100001,109.80159,06:42.7,0.76850195,0,0
2025-09-16T11:06:42.829,0.879462,0.85728,0.753945,0.1,109.876984,06:42.8,0.7685019500000001,0,0
2025-09-16T11:06:42.930,0.878925,0.88407,0.777031,0.100001,109.954688,06:42.9,0.76852545,0,0
2025-09-16T11:06:43.029,0.879462,0.86621,0.761799,0.099998,110.030867,06:43.0,0.76857245,0,0
2025-09-16T11:06:43.129,0.879193,0.87514,0.769417,0.100001,110.107809,06:43.1,0.7686077,0,0
2025-09-16T11:06:43.229,0.879999,1.6074,1.414511,0.099999,110.249258,06:43.2,0.7689888500000001,0,0
2025-09-16T11:06:43.329,0.879462,0.87514,0.769652,0.100002,110.326225,06:43.3,0.76935825,0,0
2025-09-16T11:06:43.429,0.879193,1.61633,1.421067,0.099998,110.468329,06:43.4,0.7690008500000001,0,0
2025-09-16T11:06:43.529,0.879193,0.87514,0.769417,0.100001,110.545272,06:43.5,0.7682743000000001,0,0
2025-09-16T11:06:43.629,0.879731,0.87514,0.769887,0.099999,110.62226,06:43.6,0.76752425,0,0
2025-09-16T11:06:43.729,0.879462,0.86621,0.761799,0.100001,110.698441,06:43.7,0.7667624500000001,0,0
2025-09-16T11:06:43.829,0.879462,0.86621,0.761799,0.099999,110.77462,06:43.8,0.7659772499999999,0,0
2025-09-16T11:06:43.929,0.878925,0.87514,0.769182,0.100002,110.851539,06:43.9,0.76519205,0,0
2025-09-16T11:06:44.030,0.879462,0.86621,0.761799,0.099999,110.927718,06:44.0,0.7643952,0,0
2025-09-16T11:06:44.129,0.879193,0.86621,0.761566,0.100002,111.003876,06:44.1,0.7636101,0,0
2025-09-16T11:06:44.229,0.879193,0.86621,0.761566,0.099999,111.080032,06:44.2,0.762825,0,0
2025-09-16T11:06:44.332,0.78437,0.63403,0.497314,0.100001,111.129764,06:44.3,0.76205165,0,0
2025-09-16T11:06:44.432,0.74945,0.56259,0.421633,0.099999,111.171927,06:44.4,0.76167085,0,0
2025-09-16T11:06:44.532,0.879731,0.86621,0.762032,0.100003,111.248132,06:44.5,0.7616824999999999,0,0
2025-09-16T11:06:44.629,0.879193,0.85728,0.753715,0.099995,111.3235,06:44.6,0.76169415,0,0
2025-09-16T11:06:44.729,0.879462,0.86621,0.761799,0.1,111.39968,06:44.7,0.76207505,0,0
2025-09-16T11:06:44.829,0.879193,0.86621,0.761566,0.100002,111.475838,06:44.8,0.7624676,0,0
2025-09-16T11:06:44.929,0.879193,0.87514,0.769417,0.100001,111.55278,06:44.9,0.76324105,0,0
2025-09-16T11:06:45.029,0.879193,0.87514,0.769417,0.099999,111.629721,06:45.0,0.76402615,0,0
2025-09-16T11:06:45.130,0.878925,0.86621,0.761333,0.1,111.705854,06:45.1,0.764823,0,0
2025-09-16T11:06:45.229,0.879462,0.87514,0.769652,0.100019,111.782835,06:45.2,0.7656081,0,0
2025-09-16T11:06:45.329,0.879193,2.46468,2.16693,0.09998,111.999484,06:45.3,0.78726495,0,0
2025-09-16T11:06:45.429,0.879999,0.85728,0.754406,0.1,112.074924,06:45.4,0.80888665,0,0
2025-09-16T11:06:45.529,0.879462,1.9646,1.727791,0.099999,112.247701,06:45.5,0.8304850500000001,0,0
2025-09-16T11:06:45.629,0.878925,0.85728,0.753484,0.100002,112.323051,06:45.6,0.8520834500000001,0,0
2025-09-16T11:06:45.729,0.879999,1.34843,1.186617,0.099998,112.441711,06:45.7,0.8733126,0,0
2025-09-16T11:06:45.829,0.879731,0.85728,0.754175,0.100001,112.517129,06:45.8,0.8945535,0,0
2025-09-16T11:06:45.929,0.879731,2.50933,2.207534,0.1,112.737882,06:45.9,0.9157517499999999,0,0
2025-09-16T11:06:46.029,0.878925,0.87514,0.769182,0.100001,112.814801,06:46.0,0.9369500000000001,0,0
2025-09-16T11:06:46.130,0.879193,1.64312,1.44462,0.1,112.959263,06:46.1,0.9581365,0,0
2025-09-16T11:06:46.229,0.879462,0.86621,0.761799,0.1,113.035443,06:46.2,0.9793582500000001,0,0
2025-09-16T11:06:46.329,0.879462,2.21464,1.947692,0.1,113.230212,06:46.3,0.9797082500000001,0,0
2025-09-16T11:06:46.429,0.879731,0.86621,0.762032,0.099999,113.306414,06:46.4,0.9800817500000001,0,0
2025-09-16T11:06:46.529,0.878925,1.99139,1.750282,0.1,113.481442,06:46.5,0.98045525,0,0
2025-09-16T11:06:46.629,0.879193,0.87514,0.769417,0.1,113.558384,06:46.6,0.9808287499999999,0,0
2025-09-16T11:06:46.729,0.879193,1.35736,1.193382,0.1,113.677721,06:46.7,0.9812022499999999,0,0
2025-09-16T11:06:46.829,0.878925,0.87514,0.769182,0.100001,113.754641,06:46.8,0.981564,0,0
2025-09-16T11:06:46.929,0.879462,2.03604,1.79062,0.1,113.933702,06:46.9,0.9914227,0,0
2025-09-16T11:06:47.029,0.879731,0.87514,0.769887,0.100001,114.010692,06:47.0,1.0012813999999999,0,0
2025-09-16T11:06:47.129,0.879731,1.68777,1.484783,0.099998,114.159167,06:47.1,0.9800831499999999,0,0
2025-09-16T11:06:47.230,0.879462,0.86621,0.761799,0.100002,114.235348,06:47.2,0.9584569999999999,0,0
2025-09-16T11:06:47.329,0.879462,1.59847,1.405793,0.099999,114.375926,06:47.3,0.93683085,0,0
2025-09-16T11:06:47.429,0.878656,0.87514,0.768947,0.100003,114.452823,06:47.4,0.9152047,0,0
2025-09-16T11:06:47.529,0.879462,1.58061,1.390086,0.099997,114.591828,06:47.5,0.8935785500000002,0,0
2025-09-16T11:06:47.629,0.878925,0.86621,0.761333,0.1,114.667962,06:47.6,0.8715833500000001,0,0
2025-09-16T11:06:47.729,0.879193,1.58954,1.397513,0.099999,114.807711,06:47.7,0.8495881500000001,0,0
2025-09-16T11:06:47.829,0.879193,0.86621,0.761566,0.1,114.883868,06:47.8,0.8276046000000001,0,0
2025-09-16T11:06:47.929,0.878925,0.86621,0.761333,0.100001,114.960002,06:47.9,0.79578585,0,0
2025-09-16T11:06:48.029,0.879462,0.86621,0.761799,0.099999,115.036181,06:48.0,0.7639671000000001,0,0
2025-09-16T11:06:48.129,0.878925,0.87514,0.769182,0.100001,115.1131,06:48.1,0.7632053000000001,0,0
2025-09-16T11:06:48.229,0.879193,0.86621,0.761566,0.099998,115.189256,06:48.2,0.7632170500000001,0,0
2025-09-16T11:06:48.330,0.879731,0.893,0.785599,0.100003,115.267818,06:48.3,0.762848,0,0
2025-09-16T11:06:48.429,0.879193,0.86621,0.761566,0.099998,115.343973,06:48.4,0.76285975,0,0
2025-09-16T11:06:48.529,0.879193,0.87514,0.769417,0.100002,115.420916,06:48.5,0.7628715,0,0
2025-09-16T11:06:48.629,0.879462,0.86621,0.761799,0.099997,115.497094,06:48.6,0.7632523000000001,0,0
2025-09-16T11:06:48.729,0.878925,0.87514,0.769182,0.100003,115.574014,06:48.7,0.7632523000000001,0,0
2025-09-16T11:06:48.829,0.878925,0.85728,0.753484,0.099998,115.649361,06:48.8,0.76321735,0,0
2025-09-16T11:06:48.929,0.878925,0.86621,0.761333,0.100004,115.725497,06:48.9,0.7631591500000001,0,0
2025-09-16T11:06:49.029,0.879999,0.87514,0.770122,0.099996,115.802507,06:49.0,0.7631242,0,0
2025-09-16T11:06:49.129,0.878656,0.86621,0.761101,0.100002,115.878618,06:49.1,0.76307765,0,0
2025-09-16T11:06:49.229,0.879193,0.87514,0.769417,0.099998,115.955558,06:49.2,0.76266195,0,0
2025-09-16T11:06:49.329,0.879462,0.87514,0.769652,0.100001,116.032524,06:49.3,0.76266195,0,0
2025-09-16T11:06:49.430,0.879193,0.86621,0.761566,0.099998,116.10868,06:49.4,0.7622811500000001,0,0
2025-09-16T11:06:49.529,0.878656,0.86621,0.761101,0.100003,116.184792,06:49.5,0.76190035,0,0
2025-09-16T11:06:49.629,0.784639,0.63403,0.497485,0.099999,116.23454,06:49.6,0.76190035,0,0
2025-09-16T11:06:49.730,0.748913,0.84835,0.63534,0.100001,116.298075,06:49.7,0.7626503,0,0
2025-09-16T11:06:49.829,0.879193,0.88407,0.777268,0.099997,116.3758,06:49.8,0.7634235500000001,0,0
2025-09-16T11:06:49.929,0.879462,0.85728,0.753945,0.1,116.451194,06:49.9,0.7646243500000001,0,0
2025-09-16T11:06:50.029,0.878925,0.893,0.78488,0.100001,116.529683,06:50.0,0.76540935,0,0
2025-09-16T11:06:50.129,0.879462,0.86621,0.761799,0.099999,116.605862,06:50.1,0.76661025,0,0
2025-09-16T11:06:50.229,0.878925,0.87514,0.769182,0.100002,116.682781,06:50.2,0.76740685,0,0
2025-09-16T11:06:50.329,0.879193,0.88407,0.777268,0.099998,116.760507,06:50.3,0.76857285,0,0
2025-09-16T11:06:50.430,0.879462,0.893,0.785359,0.100001,116.839044,06:50.4,0.7697388500000001,0,0
2025-09-16T11:06:50.529,0.878925,0.87514,0.769182,0.099999,116.915961,06:50.5,0.7705123,0,0
2025-09-16T11:06:50.629,0.878925,0.86621,0.761333,0.1,116.992094,06:50.6,0.7708932000000001,0,0
2025-09-16T11:06:50.729,0.879462,1.81279,1.59428,0.099999,117.151521,06:50.7,0.7709167,0,0
2025-09-16T11:06:50.829,0.879193,0.87514,0.769417,0.1,117.228463,06:50.8,0.7709402,0,0
2025-09-16T11:06:50.929,0.879193,1.34843,1.185531,0.1,117.347016,06:50.9,0.7705594,0,0
2025-09-16T11:06:51.029,0.879462,0.86621,0.761799,0.100002,117.423197,06:51.0,0.7705594,0,0
2025-09-16T11:06:51.129,0.879193,2.57184,2.261144,0.099998,117.649307,06:51.1,0.7701551,0,0
2025-09-16T11:06:51.229,0.879193,0.87514,0.769417,0.100002,117.72625,06:51.2,0.7701551,0,0
2025-09-16T11:06:51.329,0.879193,0.85728,0.753715,0.1,117.801622,06:51.3,0.7697508000000001,0,0
2025-09-16T11:06:51.430,0.879193,0.86621,0.761566,0.1,117.877778,06:51.4,0.7689888500000001,0,0
2025-09-16T11:06:51.529,0.879731,2.34859,2.066126,0.1,118.084391,06:51.5,0.78976465,0,0
2025-09-16T11:06:51.629,0.879999,0.86621,0.762264,0.099999,118.160617,06:51.6,0.8105522000000001,0,0
2025-09-16T11:06:51.729,0.878925,1.34843,1.185168,0.1,118.279133,06:51.7,0.8313280000000001,0,0
2025-09-16T11:06:51.829,0.878925,0.87514,0.769182,0.1,118.356052,06:51.8,0.8521273,0,0
2025-09-16T11:06:51.929,0.879193,1.39308,1.224787,0.100001,118.478531,06:51.9,0.87451495,0,0
2025-09-16T11:06:52.029,0.878925,0.86621,0.761333,0.1,118.554665,06:52.0,0.89691435,0,0
2025-09-16T11:06:52.129,0.879193,1.38415,1.216935,0.099999,118.676357,06:52.1,0.9193137499999999,0,0
2025-09-16T11:06:52.229,0.879462,0.86621,0.761799,0.100021,118.752553,06:52.2,0.94171315,0,0
2025-09-16T11:06:52.329,0.879193,1.67884,1.476025,0.099979,118.900124,06:52.3,0.97431915,0,0
2025-09-16T11:06:52.430,0.878925,0.86621,0.761333,0.100001,118.976258,06:52.4,1.0072828,0,0
2025-09-16T11:06:52.529,0.879193,1.64312,1.44462,0.099999,119.120719,06:52.5,1.00810955,0,0
2025-09-16T11:06:52.629,0.879462,0.87514,0.769652,0.100001,119.197684,06:52.6,1.0089363,0,0
2025-09-16T11:06:52.729,0.879462,1.61633,1.421501,0.099999,119.339833,06:52.7,0.9881840000000001,0,0
2025-09-16T11:06:52.829,0.878925,0.86621,0.761333,0.100002,119.415969,06:52.8,0.9673847,0,0
2025-09-16T11:06:52.929,0.879193,1.75921,1.546686,0.1,119.570636,06:52.9,0.94497355,0,0
2025-09-16T11:06:53.029,0.879462,0.87514,0.769652,0.1,119.647602,06:53.0,0.9225741500000002,0,0
