Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J),,CPU  load
2025-09-16T11:04:54.929,0.74945,0.52687,0.394863,0.1,30.379077,,
2025-09-16T11:04:55.029,0.749718,0.52687,0.395004,0.1,30.418578,,
2025-09-16T11:04:55.129,0.748644,0.52687,0.394438,0.099999,30.458021,,
2025-09-16T11:04:55.230,0.749987,0.52687,0.395146,0.1,30.497536,,
2025-09-16T11:04:55.329,0.749987,0.52687,0.395146,0.100001,30.537051,,
2025-09-16T11:04:55.429,0.74945,0.52687,0.394863,0.1,30.576537,,
2025-09-16T11:04:55.529,0.74945,0.52687,0.394863,0.1,30.616023,,
2025-09-16T11:04:55.629,0.748644,0.52687,0.394438,0.1,30.655467,,
2025-09-16T11:04:55.729,0.74945,0.51794,0.38817,0.1,30.694284,,
2025-09-16T11:04:55.829,0.749718,0.52687,0.395004,0.1,30.733784,,
2025-09-16T11:04:55.929,0.749718,0.52687,0.395004,0.099999,30.773284,,
2025-09-16T11:04:56.029,0.74945,0.52687,0.394863,0.100001,30.812771,,
2025-09-16T11:04:56.129,0.749987,0.52687,0.395146,0.1,30.852285,,
2025-09-16T11:04:56.230,0.749987,0.52687,0.395146,0.1,30.8918,,
2025-09-16T11:04:56.329,0.748913,0.52687,0.39458,0.1,30.931258,,
2025-09-16T11:04:56.429,0.74945,0.52687,0.394863,0.1,30.970744,,
2025-09-16T11:04:56.529,0.749181,0.52687,0.394721,0.099999,31.010216,,
2025-09-16T11:04:56.629,0.749181,0.52687,0.394721,0.1,31.049688,,
2025-09-16T11:04:56.729,0.749987,0.52687,0.395146,0.100004,31.089204,,
2025-09-16T11:04:56.829,0.74945,0.52687,0.394863,0.099996,31.128689,,
2025-09-16T11:04:56.929,0.74945,0.5358,0.401555,0.100004,31.168846,,
2025-09-16T11:04:57.029,0.74945,0.52687,0.394863,0.099998,31.208331,,
2025-09-16T11:04:57.129,0.74945,0.52687,0.394863,0.1,31.247818,,
2025-09-16T11:04:57.230,0.748644,0.52687,0.394438,0.100001,31.287262,,
2025-09-16T11:04:57.329,0.749987,0.52687,0.395146,0.1,31.326776,,
2025-09-16T11:04:57.429,0.749718,0.5358,0.401699,0.099999,31.366945,,
2025-09-16T11:04:57.529,0.74945,0.51794,0.38817,0.100001,31.405763,,
2025-09-16T11:04:57.629,0.749718,0.5358,0.401699,0.100001,31.445933,,
2025-09-16T11:04:57.729,0.748644,0.52687,0.394438,0.1,31.485377,,
2025-09-16T11:04:57.829,0.749987,0.52687,0.395146,0.099999,31.524891,,
2025-09-16T11:04:57.929,0.749987,0.52687,0.395146,0.099999,31.564405,,
2025-09-16T11:04:58.029,0.74945,0.52687,0.394863,0.100002,31.603892,,
2025-09-16T11:04:58.129,0.749718,0.52687,0.395004,0.099998,31.643392,,
2025-09-16T11:04:58.229,0.74945,0.51794,0.38817,0.1,31.682209,,
2025-09-16T11:04:58.330,0.74945,0.52687,0.394863,0.100001,31.721696,,
2025-09-16T11:04:58.429,0.748913,0.51794,0.387892,0.099999,31.760484,,
2025-09-16T11:04:58.529,0.749181,0.5358,0.401411,0.099999,31.800625,,
2025-09-16T11:04:58.629,0.749718,0.51794,0.388309,0.1,31.839456,,
2025-09-16T11:04:58.729,0.748913,0.52687,0.39458,0.1,31.878914,,
2025-09-16T11:04:58.829,0.749987,0.52687,0.395146,0.1,31.918429,,
2025-09-16T11:04:58.929,0.749181,0.52687,0.394721,0.100001,31.957901,,
2025-09-16T11:04:59.029,0.748913,0.52687,0.39458,0.1,31.997359,,
2025-09-16T11:04:59.129,0.749181,0.51794,0.388031,0.1,32.036162,,
2025-09-16T11:04:59.229,0.749987,0.51794,0.388448,0.099999,32.075007,,
2025-09-16T11:04:59.329,0.749987,0.52687,0.395146,0.100001,32.114522,,
2025-09-16T11:04:59.430,0.74945,0.5358,0.401555,0.099999,32.154677,,
2025-09-16T11:04:59.529,0.749987,0.51794,0.388448,0.1,32.193522,,
2025-09-16T11:04:59.629,0.752136,0.52687,0.396278,0.100001,32.23315,,
2025-09-16T11:04:59.729,0.749987,0.52687,0.395146,0.1,32.272664,,
2025-09-16T11:04:59.829,0.749718,0.52687,0.395004,0.1,32.312165,,
2025-09-16T11:04:59.929,0.794041,0.6251,0.496355,0.099997,32.361799,,
2025-09-16T11:05:00.029,0.748913,0.52687,0.39458,0.100002,32.401258,,
2025-09-16T11:05:00.129,0.749181,0.52687,0.394721,0.1,32.44073,,
2025-09-16T11:05:00.229,0.74945,0.5358,0.401555,0.099999,32.480885,,
2025-09-16T11:05:00.329,0.749181,0.52687,0.394721,0.100001,32.520358,,
2025-09-16T11:05:00.429,0.74945,0.52687,0.394863,0.1,32.559844,,
2025-09-16T11:05:00.530,0.749718,0.52687,0.395004,0.099999,32.599344,,
2025-09-16T11:05:00.629,0.748644,0.52687,0.394438,0.100001,32.638788,,
2025-09-16T11:05:00.729,0.748644,0.52687,0.394438,0.099999,32.678232,,
2025-09-16T11:05:00.829,0.749987,0.51794,0.388448,0.1,32.717076,,
2025-09-16T11:05:00.930,0.878925,0.7144,0.627904,0.100049,32.779898,,
2025-09-16T11:05:01.029,0.74945,0.52687,0.394863,0.099952,32.819365,,
2025-09-16T11:05:01.129,0.749181,0.52687,0.394721,0.100001,32.858838,,
2025-09-16T11:05:01.229,0.748913,0.52687,0.39458,0.099999,32.898295,,
2025-09-16T11:05:01.329,0.74945,0.51794,0.38817,0.100001,32.937113,,
2025-09-16T11:05:01.429,0.74945,0.52687,0.394863,0.100002,32.976599,,
2025-09-16T11:05:01.530,0.74945,0.52687,0.394863,0.100001,33.016086,,
2025-09-16T11:05:01.629,0.748644,0.5358,0.401123,0.099997,33.056197,,
2025-09-16T11:05:01.729,0.748913,0.51794,0.387892,0.1,33.094986,,
2025-09-16T11:05:01.829,0.74945,0.52687,0.394863,0.099999,33.134472,,
2025-09-16T11:05:01.929,0.748913,0.5358,0.401267,0.100002,33.174599,,
2025-09-16T11:05:02.029,0.74945,0.52687,0.394863,0.099999,33.214085,,
2025-09-16T11:05:02.129,0.748644,0.52687,0.394438,0.1,33.253529,,
2025-09-16T11:05:02.229,0.748644,0.52687,0.394438,0.100002,33.292973,,
2025-09-16T11:05:02.329,0.748644,0.51794,0.387753,0.099999,33.331748,,
2025-09-16T11:05:02.429,0.74945,0.52687,0.394863,0.1,33.371235,,
2025-09-16T11:05:02.529,0.74945,0.52687,0.394863,0.099999,33.410721,,
2025-09-16T11:05:02.630,0.749718,0.52687,0.395004,0.1,33.450221,,
2025-09-16T11:05:02.729,0.748644,0.52687,0.394438,0.1,33.489665,,
2025-09-16T11:05:02.829,0.749718,0.51794,0.388309,0.099999,33.528495,,
2025-09-16T11:05:02.929,0.749181,0.52687,0.394721,0.100001,33.567968,,
2025-09-16T11:05:03.029,0.74945,0.51794,0.38817,0.100001,33.606785,,
2025-09-16T11:05:03.129,0.748913,0.52687,0.39458,0.099998,33.646243,,
2025-09-16T11:05:03.229,0.749987,0.52687,0.395146,0.1,33.685757,,
2025-09-16T11:05:03.329,0.749181,0.51794,0.388031,0.100001,33.724561,,
2025-09-16T11:05:03.429,0.74945,0.52687,0.394863,0.1,33.764047,,
2025-09-16T11:05:03.529,0.749718,0.52687,0.395004,0.100001,33.803548,,
2025-09-16T11:05:03.629,0.748913,0.52687,0.39458,0.099999,33.843005,,
2025-09-16T11:05:03.730,0.748913,0.52687,0.39458,0.100001,33.882463,,
2025-09-16T11:05:03.829,0.748913,0.52687,0.39458,0.1,33.921921,,
2025-09-16T11:05:03.929,0.749181,0.51794,0.388031,0.1,33.960725,,
2025-09-16T11:05:04.029,0.74945,0.52687,0.394863,0.099999,34.00021,,
2025-09-16T11:05:04.129,0.748913,0.51794,0.387892,0.100001,34.039,,
2025-09-16T11:05:04.229,0.74945,0.52687,0.394863,0.099999,34.078486,,
2025-09-16T11:05:04.329,0.748913,0.5358,0.401267,0.1,34.118613,,
2025-09-16T11:05:04.429,0.749718,0.52687,0.395004,0.099999,34.158113,,
2025-09-16T11:05:04.529,0.749987,0.52687,0.395146,0.100001,34.197628,,
2025-09-16T11:05:04.629,0.74945,0.52687,0.394863,0.099999,34.237113,,
2025-09-16T11:05:04.730,0.74945,0.52687,0.394863,0.100002,34.2766,,
2025-09-16T11:05:04.829,0.749718,0.51794,0.388309,0.099999,34.315431,,
2025-09-16T11:05:04.929,0.74945,0.52687,0.394863,0.100005,34.354919,,
2025-09-16T11:05:05.029,0.749718,0.51794,0.388309,0.099998,34.393749,,
2025-09-16T11:05:05.129,0.749718,0.51794,0.388309,0.099999,34.432579,,
2025-09-16T11:05:05.229,0.749987,0.52687,0.395146,0.099999,34.472094,,
2025-09-16T11:05:05.329,0.749718,0.52687,0.395004,0.100001,34.511594,,
2025-09-16T11:05:05.429,0.749987,0.51794,0.388448,0.100003,34.55044,,
2025-09-16T11:05:05.529,0.748913,0.52687,0.39458,0.099996,34.589897,,
2025-09-16T11:05:05.629,0.749718,0.51794,0.388309,0.1,34.628728,,
2025-09-16T11:05:05.729,0.748913,0.51794,0.387892,0.1,34.667517,,
2025-09-16T11:05:05.830,0.74945,0.52687,0.394863,0.100001,34.707003,,
2025-09-16T11:05:05.930,0.748913,0.5358,0.401267,0.100001,34.74713,,
2025-09-16T11:05:06.029,0.74945,0.52687,0.394863,0.099999,34.786616,,
2025-09-16T11:05:06.129,0.749987,0.52687,0.395146,0.1,34.826131,,
2025-09-16T11:05:06.229,0.748913,0.5358,0.401267,0.1,34.866258,,
2025-09-16T11:05:06.329,0.749987,0.52687,0.395146,0.100001,34.905772,,
2025-09-16T11:05:06.429,0.748913,0.52687,0.39458,0.099999,34.94523,,
2025-09-16T11:05:06.529,0.748913,0.51794,0.387892,0.100001,34.98402,,
2025-09-16T11:05:06.629,0.748644,0.52687,0.394438,0.1,35.023463,,
2025-09-16T11:05:06.729,0.748644,0.52687,0.394438,0.099999,35.062907,,
2025-09-16T11:05:06.829,0.74945,0.52687,0.394863,0.1,35.102393,,
2025-09-16T11:05:06.930,0.748913,0.52687,0.39458,0.099999,35.141851,,
2025-09-16T11:05:07.029,0.74945,0.51794,0.38817,0.100002,35.180668,,
2025-09-16T11:05:07.129,0.749987,0.52687,0.395146,0.099998,35.220182,,
2025-09-16T11:05:07.229,0.749718,0.51794,0.388309,0.100002,35.259014,,
2025-09-16T11:05:07.329,0.74945,0.52687,0.394863,0.099999,35.2985,,
2025-09-16T11:05:07.429,0.74945,0.51794,0.38817,0.099999,35.337317,,
2025-09-16T11:05:07.529,0.749181,0.52687,0.394721,0.100001,35.376789,,
2025-09-16T11:05:07.629,0.749987,0.52687,0.395146,0.099998,35.416303,,
2025-09-16T11:05:07.729,0.74945,0.5358,0.401555,0.100002,35.456459,,
2025-09-16T11:05:07.829,0.74945,0.52687,0.394863,0.1,35.495945,,
2025-09-16T11:05:07.930,0.749987,0.52687,0.395146,0.099999,35.53546,,
2025-09-16T11:05:08.029,0.74945,0.52687,0.394863,0.1,35.574946,,
2025-09-16T11:05:08.129,0.749181,0.52687,0.394721,0.100001,35.614418,,
2025-09-16T11:05:08.229,0.748644,0.52687,0.394438,0.099998,35.653862,,
2025-09-16T11:05:08.329,0.748913,0.52687,0.39458,0.100002,35.69332,,
2025-09-16T11:05:08.429,0.748913,0.52687,0.39458,0.099999,35.732778,,
2025-09-16T11:05:08.529,0.749987,0.51794,0.388448,0.1,35.771623,,
2025-09-16T11:05:08.629,0.74945,0.52687,0.394863,0.100001,35.811109,,
2025-09-16T11:05:08.729,0.749181,0.51794,0.388031,0.099999,35.849912,,
2025-09-16T11:05:08.829,0.74945,0.52687,0.394863,0.099999,35.889398,,
2025-09-16T11:05:08.930,0.749987,0.52687,0.395146,0.100003,35.928914,,
2025-09-16T11:05:09.029,0.749987,0.52687,0.395146,0.099999,35.968428,,
2025-09-16T11:05:09.129,0.749987,0.51794,0.388448,0.099999,36.007273,,
2025-09-16T11:05:09.229,0.749718,0.52687,0.395004,0.100003,36.046774,,
2025-09-16T11:05:09.329,0.749181,0.52687,0.394721,0.099996,36.086245,,
2025-09-16T11:05:09.429,0.749181,0.5358,0.401411,0.100001,36.126386,,
2025-09-16T11:05:09.529,0.749181,0.52687,0.394721,0.099999,36.165858,,
2025-09-16T11:05:09.629,0.749181,0.52687,0.394721,0.1,36.20533,,
2025-09-16T11:05:09.729,0.748913,0.51794,0.387892,0.100001,36.244119,,
2025-09-16T11:05:09.829,0.748913,0.51794,0.387892,0.099999,36.282908,,
2025-09-16T11:05:09.929,0.749987,0.52687,0.395146,0.100002,36.322423,,
2025-09-16T11:05:10.029,0.748913,0.52687,0.39458,0.099999,36.361881,,
2025-09-16T11:05:10.129,0.748913,0.52687,0.39458,0.100002,36.40134,,
2025-09-16T11:05:10.229,0.74945,0.52687,0.394863,0.099999,36.440825,,
2025-09-16T11:05:10.329,0.74945,0.52687,0.394863,0.100001,36.480312,,
2025-09-16T11:05:10.429,0.74945,0.51794,0.38817,0.100001,36.519129,,
2025-09-16T11:05:10.529,0.749718,0.5358,0.401699,0.099998,36.559298,,
2025-09-16T11:05:10.629,0.749181,0.52687,0.394721,0.1,36.59877,,
2025-09-16T11:05:10.729,0.748913,0.51794,0.387892,0.1,36.63756,,
2025-09-16T11:05:10.829,0.74945,0.52687,0.394863,0.1,36.677046,,
2025-09-16T11:05:10.929,0.74945,0.52687,0.394863,0.1,36.716532,,
2025-09-16T11:05:11.030,0.748644,0.51794,0.387753,0.1,36.755307,,
2025-09-16T11:05:11.129,0.748913,0.52687,0.39458,0.1,36.794765,,
2025-09-16T11:05:11.229,0.748644,0.52687,0.394438,0.1,36.834209,,
2025-09-16T11:05:11.329,0.749987,0.51794,0.388448,0.100001,36.873054,,
2025-09-16T11:05:11.429,0.748913,0.52687,0.39458,0.099999,36.912512,,
2025-09-16T11:05:11.529,0.749718,0.52687,0.395004,0.1,36.952013,,
2025-09-16T11:05:11.629,0.749718,0.52687,0.395004,0.099999,36.991513,,
2025-09-16T11:05:11.729,0.74945,0.51794,0.38817,0.1,37.03033,,
2025-09-16T11:05:11.829,0.748644,0.51794,0.387753,0.1,37.069105,,
2025-09-16T11:05:11.929,0.748644,0.51794,0.387753,0.100002,37.107881,,
2025-09-16T11:05:12.029,0.748913,0.52687,0.39458,0.099998,37.147338,,
2025-09-16T11:05:12.130,0.748913,0.51794,0.387892,0.100002,37.186128,,
2025-09-16T11:05:12.229,0.749181,0.52687,0.394721,0.1,37.2256,,
2025-09-16T11:05:12.329,0.749718,0.51794,0.388309,0.1,37.264431,,
2025-09-16T11:05:12.429,0.74945,0.52687,0.394863,0.1,37.303917,,
2025-09-16T11:05:12.529,0.749987,0.52687,0.395146,0.099999,37.343431,,
2025-09-16T11:05:12.629,0.751062,0.52687,0.395712,0.100001,37.383003,,
2025-09-16T11:05:12.729,0.749987,0.51794,0.388448,0.099999,37.421847,,
2025-09-16T11:05:12.829,0.74945,0.52687,0.394863,0.1,37.461334,,
2025-09-16T11:05:12.929,0.749718,0.52687,0.395004,0.100003,37.500835,,
2025-09-16T11:05:13.029,0.749181,0.52687,0.394721,0.099997,37.540306,,
2025-09-16T11:05:13.130,0.74945,0.52687,0.394863,0.100001,37.579793,,
2025-09-16T11:05:13.229,0.74945,0.52687,0.394863,0.099999,37.619279,,
2025-09-16T11:05:13.329,0.74945,0.52687,0.394863,0.100004,37.658767,,
2025-09-16T11:05:13.429,0.749987,0.51794,0.388448,0.099999,37.697611,,
2025-09-16T11:05:13.529,0.749987,0.52687,0.395146,0.099997,37.737124,,
2025-09-16T11:05:13.629,0.74945,0.5358,0.401555,0.100001,37.77728,,
2025-09-16T11:05:13.729,0.749181,0.52687,0.394721,0.1,37.816752,,
2025-09-16T11:05:13.829,0.74945,0.52687,0.394863,0.099999,37.856238,,
2025-09-16T11:05:13.929,0.748644,0.52687,0.394438,0.100001,37.895682,,
2025-09-16T11:05:14.029,0.749181,0.52687,0.394721,0.100001,37.935155,,
2025-09-16T11:05:14.129,0.74945,0.52687,0.394863,0.099999,37.97464,,
2025-09-16T11:05:14.230,0.749181,0.52687,0.394721,0.1,38.014113,,
2025-09-16T11:05:14.329,0.749181,0.52687,0.394721,0.1,38.053585,,
2025-09-16T11:05:14.429,0.748913,0.51794,0.387892,0.100001,38.092374,,
2025-09-16T11:05:14.529,0.74945,0.51794,0.38817,0.1,38.131191,,
2025-09-16T11:05:14.629,0.74945,0.52687,0.394863,0.1,38.170677,,
2025-09-16T11:05:14.729,0.748644,0.52687,0.394438,0.099999,38.210121,,
2025-09-16T11:05:14.829,0.74945,0.52687,0.394863,0.1,38.249607,,
2025-09-16T11:05:14.929,0.748644,0.52687,0.394438,0.100001,38.289051,,
2025-09-16T11:05:15.029,0.749987,0.52687,0.395146,0.099999,38.328565,,
2025-09-16T11:05:15.129,0.749987,0.52687,0.395146,0.1,38.36808,,
2025-09-16T11:05:15.229,0.749181,0.52687,0.394721,0.100001,38.407552,,
2025-09-16T11:05:15.330,0.749181,0.52687,0.394721,0.1,38.447024,,
2025-09-16T11:05:15.429,0.74945,0.52687,0.394863,0.099999,38.48651,,
2025-09-16T11:05:15.529,0.749987,0.52687,0.395146,0.100003,38.526026,,
2025-09-16T11:05:15.629,0.74945,0.52687,0.394863,0.099999,38.565512,,
2025-09-16T11:05:15.729,0.749987,0.52687,0.395146,0.1,38.605026,,
2025-09-16T11:05:15.829,0.749987,0.52687,0.395146,0.099999,38.644541,,
2025-09-16T11:05:15.929,0.749987,0.52687,0.395146,0.1,38.684055,,
2025-09-16T11:05:16.030,0.749718,0.52687,0.395004,0.099998,38.723555,,
2025-09-16T11:05:16.130,0.769865,0.56259,0.433118,0.100015,38.766873,,
2025-09-16T11:05:16.230,0.74945,0.51794,0.38817,0.099989,38.805686,,
2025-09-16T11:05:16.329,0.809352,0.66082,0.534836,0.099998,38.859169,,
2025-09-16T11:05:16.430,0.748913,0.52687,0.39458,0.099999,38.898626,,
2025-09-16T11:05:16.529,0.749987,0.51794,0.388448,0.100001,38.937472,,
2025-09-16T11:05:16.629,0.749718,0.52687,0.395004,0.1,38.976972,,
2025-09-16T11:05:16.729,0.74945,0.52687,0.394863,0.099999,39.016458,,
2025-09-16T11:05:16.829,0.748644,0.52687,0.394438,0.1,39.055902,,
2025-09-16T11:05:16.929,0.749181,0.52687,0.394721,0.100002,39.095375,,
2025-09-16T11:05:17.029,0.74945,0.51794,0.38817,0.099998,39.134191,,
2025-09-16T11:05:17.129,0.749181,0.52687,0.394721,0.100001,39.173663,,
2025-09-16T11:05:17.229,0.748913,0.52687,0.39458,0.100003,39.213123,,
2025-09-16T11:05:17.329,0.748913,0.52687,0.39458,0.099997,39.252579,,
2025-09-16T11:05:17.430,0.749718,0.51794,0.388309,0.100002,39.291411,,
2025-09-16T11:05:17.529,0.749181,0.51794,0.388031,0.099997,39.330213,,
2025-09-16T11:05:17.629,0.749718,0.51794,0.388309,0.1,39.369044,,
2025-09-16T11:05:17.729,0.749987,0.51794,0.388448,0.099999,39.407888,,
2025-09-16T11:05:17.829,0.748913,0.52687,0.39458,0.100001,39.447347,,
2025-09-16T11:05:17.929,0.748913,0.52687,0.39458,0.1,39.486804,,
2025-09-16T11:05:18.029,0.74945,0.52687,0.394863,0.1,39.526291,,
2025-09-16T11:05:18.129,0.748913,0.52687,0.39458,0.099999,39.565748,,
2025-09-16T11:05:18.229,0.74945,0.52687,0.394863,0.100001,39.605235,,
2025-09-16T11:05:18.329,0.749718,0.52687,0.395004,0.100001,39.644736,,
2025-09-16T11:05:18.429,0.749181,0.51794,0.388031,0.1,39.683539,,
2025-09-16T11:05:18.530,0.748913,0.51794,0.387892,0.1,39.722328,,
2025-09-16T11:05:18.629,0.74945,0.52687,0.394863,0.1,39.761814,,
2025-09-16T11:05:18.729,0.748913,0.51794,0.387892,0.1,39.800603,,
2025-09-16T11:05:18.829,0.749987,0.52687,0.395146,0.1,39.840118,,
2025-09-16T11:05:18.929,0.748644,0.52687,0.394438,0.1,39.879562,,
2025-09-16T11:05:19.029,0.748913,0.52687,0.39458,0.1,39.91902,,
2025-09-16T11:05:19.129,0.748644,0.51794,0.387753,0.100001,39.957795,,
2025-09-16T11:05:19.229,0.748913,0.52687,0.39458,0.099998,39.997253,,
2025-09-16T11:05:19.329,0.749181,0.5358,0.401411,0.100001,40.037394,,
2025-09-16T11:05:19.429,0.749181,0.52687,0.394721,0.099999,40.076866,,
2025-09-16T11:05:19.529,0.74945,0.5358,0.401555,0.1,40.117021,,
2025-09-16T11:05:19.630,0.748644,0.52687,0.394438,0.1,40.156465,,
2025-09-16T11:05:19.729,0.74945,0.5358,0.401555,0.099999,40.19662,,
2025-09-16T11:05:19.829,0.74945,0.52687,0.394863,0.1,40.236106,,
2025-09-16T11:05:19.929,0.748913,0.51794,0.387892,0.100002,40.274896,,
2025-09-16T11:05:20.029,0.74945,0.52687,0.394863,0.1,40.314383,,
2025-09-16T11:05:20.129,0.74945,0.52687,0.394863,0.099999,40.353868,,
2025-09-16T11:05:20.229,0.749987,0.52687,0.395146,0.100001,40.393383,,
2025-09-16T11:05:20.329,0.748913,0.52687,0.39458,0.1,40.432841,,
2025-09-16T11:05:20.429,0.749181,0.5358,0.401411,0.099999,40.472982,,
2025-09-16T11:05:20.529,0.749987,0.52687,0.395146,0.1,40.512497,,
2025-09-16T11:05:20.630,0.749181,0.51794,0.388031,0.100002,40.5513,,
2025-09-16T11:05:20.729,0.749181,0.52687,0.394721,0.099999,40.590772,,
2025-09-16T11:05:20.829,0.749181,0.52687,0.394721,0.099999,40.630244,,
2025-09-16T11:05:20.929,0.749718,0.51794,0.388309,0.100005,40.669077,,
2025-09-16T11:05:21.029,0.748644,0.52687,0.394438,0.099996,40.708519,,
2025-09-16T11:05:21.129,0.748644,0.52687,0.394438,0.1,40.747963,,
2025-09-16T11:05:21.229,0.748913,0.51794,0.387892,0.1,40.786752,,
2025-09-16T11:05:21.329,0.748913,0.51794,0.387892,0.1,40.825541,,
2025-09-16T11:05:21.429,0.749987,0.51794,0.388448,0.1,40.864386,,
2025-09-16T11:05:21.529,0.74945,0.52687,0.394863,0.1,40.903872,,
2025-09-16T11:05:21.629,0.748644,0.52687,0.394438,0.1,40.943316,,
2025-09-16T11:05:21.730,0.74945,0.52687,0.394863,0.1,40.982802,,
2025-09-16T11:05:21.829,0.749718,0.52687,0.395004,0.100001,41.022303,,
2025-09-16T11:05:21.929,0.749181,0.52687,0.394721,0.100003,41.061776,,
2025-09-16T11:05:22.029,0.748644,0.52687,0.394438,0.099996,41.101219,,
2025-09-16T11:05:22.129,0.74945,0.51794,0.38817,0.1,41.140036,,
2025-09-16T11:05:22.229,0.749181,0.51794,0.388031,0.099999,41.178839,,
2025-09-16T11:05:22.329,0.748644,0.52687,0.394438,0.1,41.218283,,
2025-09-16T11:05:22.429,0.749718,0.52687,0.395004,0.100001,41.257783,,
2025-09-16T11:05:22.529,0.74945,0.52687,0.394863,0.099999,41.297269,,
2025-09-16T11:05:22.629,0.74945,0.52687,0.394863,0.1,41.336755,,
2025-09-16T11:05:22.730,0.748913,0.52687,0.39458,0.1,41.376213,,
2025-09-16T11:05:22.829,0.748913,0.52687,0.39458,0.099999,41.415671,,
2025-09-16T11:05:22.929,0.749987,0.52687,0.395146,0.100001,41.455186,,
2025-09-16T11:05:23.029,0.74945,0.52687,0.394863,0.1,41.494672,,
2025-09-16T11:05:23.129,0.749987,0.52687,0.395146,0.100001,41.534187,,
2025-09-16T11:05:23.229,0.749718,0.52687,0.395004,0.1,41.573687,,
2025-09-16T11:05:23.329,0.749718,0.52687,0.395004,0.1,41.613188,,
2025-09-16T11:05:23.429,0.749987,0.51794,0.388448,0.099999,41.652032,,
2025-09-16T11:05:23.529,0.749181,0.5358,0.401411,0.1,41.692173,,
2025-09-16T11:05:23.629,0.748644,0.52687,0.394438,0.100001,41.731617,,
2025-09-16T11:05:23.730,0.749987,0.52687,0.395146,0.099998,41.771131,,
2025-09-16T11:05:23.829,0.748644,0.52687,0.394438,0.100002,41.810576,,
2025-09-16T11:05:23.929,0.748913,0.5358,0.401267,0.099999,41.850702,,
2025-09-16T11:05:24.029,0.749718,0.51794,0.388309,0.1,41.889533,,
2025-09-16T11:05:24.129,0.748644,0.52687,0.394438,0.099999,41.928977,,
2025-09-16T11:05:24.229,0.749718,0.52687,0.395004,0.100001,41.968477,,
2025-09-16T11:05:24.329,0.74945,0.51794,0.38817,0.099999,42.007294,,
2025-09-16T11:05:24.429,0.74945,0.52687,0.394863,0.100002,42.046781,,
2025-09-16T11:05:24.529,0.74945,0.52687,0.394863,0.1,42.086267,,
2025-09-16T11:05:24.629,0.749181,0.52687,0.394721,0.099999,42.125739,,
2025-09-16T11:05:24.729,0.74945,0.52687,0.394863,0.1,42.165226,,
2025-09-16T11:05:24.830,0.749718,0.52687,0.395004,0.1,42.204726,,
2025-09-16T11:05:24.929,0.748913,0.52687,0.39458,0.100002,42.244185,,
2025-09-16T11:05:25.029,0.748913,0.52687,0.39458,0.099997,42.283642,,
2025-09-16T11:05:25.129,0.74945,0.52687,0.394863,0.1,42.323128,,
2025-09-16T11:05:25.229,0.749718,0.52687,0.395004,0.1,42.362629,,
2025-09-16T11:05:25.329,0.749718,0.52687,0.395004,0.1,42.402129,,
2025-09-16T11:05:25.429,0.74945,0.52687,0.394863,0.099998,42.441615,,
2025-09-16T11:05:25.529,0.748644,0.52687,0.394438,0.100001,42.481059,,
2025-09-16T11:05:25.629,0.748644,0.52687,0.394438,0.099999,42.520503,,
2025-09-16T11:05:25.729,0.749181,0.52687,0.394721,0.1,42.559975,,
2025-09-16T11:05:25.829,0.74945,0.52687,0.394863,0.1,42.599461,,
2025-09-16T11:05:25.930,0.749987,0.52687,0.395146,0.100003,42.638977,,
2025-09-16T11:05:26.030,0.748644,0.52687,0.394438,0.099998,42.67842,,
2025-09-16T11:05:26.129,0.748644,0.5358,0.401123,0.099999,42.718532,,
2025-09-16T11:05:26.229,0.749987,0.52687,0.395146,0.099999,42.758046,,
2025-09-16T11:05:26.329,0.74945,0.52687,0.394863,0.1,42.797532,,
2025-09-16T11:05:26.429,0.74945,0.52687,0.394863,0.100001,42.837019,,
2025-09-16T11:05:26.529,0.74945,0.51794,0.38817,0.1,42.875836,,
2025-09-16T11:05:26.629,0.74945,0.52687,0.394863,0.099999,42.915322,,
2025-09-16T11:05:26.729,0.749181,0.51794,0.388031,0.100001,42.954125,,
2025-09-16T11:05:26.829,0.748644,0.5358,0.401123,0.100001,42.994238,,
2025-09-16T11:05:26.929,0.749987,0.52687,0.395146,0.1,43.033752,,
2025-09-16T11:05:27.030,0.748644,0.52687,0.394438,0.1,43.073196,,
2025-09-16T11:05:27.129,0.749181,0.52687,0.394721,0.099999,43.112668,,
2025-09-16T11:05:27.229,0.749181,0.51794,0.388031,0.100002,43.151472,,
2025-09-16T11:05:27.329,0.74945,0.52687,0.394863,0.099999,43.190958,,
2025-09-16T11:05:27.429,0.749181,0.52687,0.394721,0.099999,43.23043,,
2025-09-16T11:05:27.529,0.749181,0.52687,0.394721,0.1,43.269902,,
2025-09-16T11:05:27.629,0.74945,0.52687,0.394863,0.1,43.309388,,
2025-09-16T11:05:27.729,0.748913,0.52687,0.39458,0.1,43.348846,,
2025-09-16T11:05:27.829,0.748913,0.51794,0.387892,0.1,43.387635,,
2025-09-16T11:05:27.929,0.749987,0.52687,0.395146,0.100001,43.42715,,
2025-09-16T11:05:28.029,0.748913,0.52687,0.39458,0.099998,43.466607,,
2025-09-16T11:05:28.130,0.749181,0.5358,0.401411,0.1,43.506749,,
2025-09-16T11:05:28.229,0.749718,0.52687,0.395004,0.099999,43.546249,,
2025-09-16T11:05:28.329,0.74945,0.5358,0.401555,0.100001,43.586404,,
