Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J)
2025-09-16T13:27:28.033,0.748913,0.616170,0.461457,0.099999,5.393491
2025-09-16T13:27:28.133,0.873821,0.812630,0.710093,0.100014,5.464510
2025-09-16T13:27:28.233,0.764761,0.669750,0.512199,0.099987,5.515724
2025-09-16T13:27:28.333,0.756434,0.616170,0.466092,0.099999,5.562332
2025-09-16T13:27:28.433,0.749181,0.625100,0.468313,0.100001,5.609164
2025-09-16T13:27:28.533,0.748913,0.616170,0.461457,0.099999,5.655309
2025-09-16T13:27:28.634,0.747569,0.616170,0.460630,0.100006,5.701375
2025-09-16T13:27:28.733,0.748913,0.625100,0.468145,0.099995,5.748187
2025-09-16T13:27:28.833,0.752136,0.616170,0.463444,0.099999,5.794531
2025-09-16T13:27:28.933,0.749181,0.616170,0.461623,0.100001,5.840694
2025-09-16T13:27:29.033,0.749181,0.616170,0.461623,0.099999,5.886855
2025-09-16T13:27:29.133,0.749181,0.625100,0.468313,0.100001,5.933687
2025-09-16T13:27:29.233,0.748913,0.625100,0.468145,0.100000,5.980502
2025-09-16T13:27:29.333,0.749987,0.616170,0.462119,0.100002,6.026714
2025-09-16T13:27:29.433,0.764224,0.678680,0.518663,0.099997,6.078579
2025-09-16T13:27:29.536,0.779804,0.705470,0.550128,0.100003,6.133594
2025-09-16T13:27:29.637,0.747569,0.625100,0.467306,0.099997,6.180323
2025-09-16T13:27:29.733,0.748913,0.625100,0.468145,0.100001,6.227138
2025-09-16T13:27:29.833,0.749450,0.625100,0.468481,0.099998,6.273985
2025-09-16T13:27:29.933,0.748913,0.625100,0.468145,0.100002,6.320801
2025-09-16T13:27:30.033,0.748644,0.625100,0.467977,0.100000,6.367599
2025-09-16T13:27:30.133,0.748644,0.616170,0.461292,0.100003,6.413729
2025-09-16T13:27:30.233,0.748913,0.625100,0.468145,0.099997,6.460542
2025-09-16T13:27:30.333,0.749181,0.625100,0.468313,0.099999,6.507373
2025-09-16T13:27:30.433,0.748375,0.616170,0.461126,0.100000,6.553485
2025-09-16T13:27:30.533,0.748913,0.625100,0.468145,0.100002,6.600301
2025-09-16T13:27:30.633,0.748644,0.625100,0.467977,0.100000,6.647098
2025-09-16T13:27:30.734,0.749987,0.616170,0.462119,0.100000,6.693310
2025-09-16T13:27:30.833,0.747569,0.625100,0.467306,0.099999,6.740041
2025-09-16T13:27:30.933,0.749450,0.616170,0.461788,0.100001,6.786220
2025-09-16T13:27:31.033,0.748913,0.625100,0.468145,0.099999,6.833034
2025-09-16T13:27:31.133,0.748644,0.625100,0.467977,0.099999,6.879831
2025-09-16T13:27:31.233,0.748644,0.625100,0.467977,0.100002,6.926630
2025-09-16T13:27:31.333,0.749181,0.625100,0.468313,0.099998,6.973460
2025-09-16T13:27:31.433,0.747569,0.616170,0.460630,0.100002,7.019524
2025-09-16T13:27:31.533,0.748644,0.625100,0.467977,0.100001,7.066322
2025-09-16T13:27:31.633,0.749987,0.616170,0.462119,0.099998,7.112533
2025-09-16T13:27:31.733,0.748644,0.625100,0.467977,0.100001,7.159331
2025-09-16T13:27:31.834,0.749181,0.625100,0.468313,0.099999,7.206162
2025-09-16T13:27:31.933,0.749450,0.616170,0.461788,0.100001,7.252341
2025-09-16T13:27:32.033,0.749181,0.625100,0.468313,0.099999,7.299172
2025-09-16T13:27:32.133,0.749181,0.616170,0.461623,0.100001,7.345335
2025-09-16T13:27:32.233,0.748644,0.625100,0.467977,0.100001,7.392133
2025-09-16T13:27:32.333,0.749987,0.625100,0.468817,0.099998,7.439014
2025-09-16T13:27:32.433,0.749181,0.625100,0.468313,0.100001,7.485845
2025-09-16T13:27:32.533,0.749450,0.625100,0.468481,0.100000,7.532693
2025-09-16T13:27:32.633,0.748913,0.625100,0.468145,0.100003,7.579510
2025-09-16T13:27:32.733,0.749181,0.625100,0.468313,0.099999,7.626340
2025-09-16T13:27:32.834,0.749181,0.616170,0.461623,0.100001,7.672503
2025-09-16T13:27:32.933,0.749181,0.616170,0.461623,0.100000,7.718665
2025-09-16T13:27:33.033,0.747569,0.625100,0.467306,0.099998,7.765395
2025-09-16T13:27:33.133,0.749181,0.616170,0.461623,0.100001,7.811557
2025-09-16T13:27:33.233,0.749450,0.616170,0.461788,0.100000,7.857736
2025-09-16T13:27:33.333,0.749450,0.625100,0.468481,0.099999,7.904584
2025-09-16T13:27:33.433,0.748644,0.616170,0.461292,0.100004,7.950715
2025-09-16T13:27:33.533,0.748375,0.625100,0.467809,0.099995,7.997494
2025-09-16T13:27:33.633,0.748913,0.616170,0.461457,0.100002,8.043640
2025-09-16T13:27:33.733,0.748375,0.625100,0.467809,0.100000,8.090421
2025-09-16T13:27:33.833,0.749181,0.625100,0.468313,0.099999,8.137252
2025-09-16T13:27:33.934,0.748913,0.625100,0.468145,0.100001,8.184067
2025-09-16T13:27:34.033,0.748913,0.625100,0.468145,0.100000,8.230881
2025-09-16T13:27:34.133,0.749181,0.616170,0.461623,0.100001,8.277044
2025-09-16T13:27:34.233,0.749450,0.625100,0.468481,0.099999,8.323892
2025-09-16T13:27:34.333,0.748644,0.616170,0.461292,0.099998,8.370020
2025-09-16T13:27:34.433,0.749450,0.616170,0.461788,0.100016,8.416206
2025-09-16T13:27:34.533,0.764493,0.651890,0.498365,0.099989,8.466037
2025-09-16T13:27:34.633,0.748913,0.616170,0.461457,0.099999,8.512182
2025-09-16T13:27:34.733,0.749181,0.625100,0.468313,0.099999,8.559013
2025-09-16T13:27:34.833,0.748644,0.616170,0.461292,0.099999,8.605142
2025-09-16T13:27:34.934,0.748913,0.616170,0.461457,0.100000,8.651288
2025-09-16T13:27:35.033,0.749450,0.625100,0.468481,0.099999,8.698135
2025-09-16T13:27:35.133,0.749718,0.616170,0.461954,0.100001,8.744331
2025-09-16T13:27:35.233,0.749181,0.625100,0.468313,0.100000,8.791163
2025-09-16T13:27:35.333,0.749450,0.616170,0.461788,0.099999,8.837341
2025-09-16T13:27:35.433,0.749181,0.607240,0.454933,0.100001,8.882835
2025-09-16T13:27:35.533,0.748913,0.625100,0.468145,0.100000,8.929649
2025-09-16T13:27:35.633,0.749450,0.625100,0.468481,0.100001,8.976497
2025-09-16T13:27:35.733,0.748375,0.616170,0.461126,0.100001,9.022610
2025-09-16T13:27:35.833,0.749450,0.616170,0.461788,0.099998,9.068788
2025-09-16T13:27:35.933,0.748913,0.625100,0.468145,0.100001,9.115603
2025-09-16T13:27:36.034,0.749181,0.625100,0.468313,0.100000,9.162434
2025-09-16T13:27:36.133,0.748913,0.625100,0.468145,0.100000,9.209249
2025-09-16T13:27:36.233,0.749181,0.625100,0.468313,0.100002,9.256081
2025-09-16T13:27:36.333,0.749450,0.616170,0.461788,0.099999,9.302259
2025-09-16T13:27:36.433,0.749718,0.625100,0.468649,0.099998,9.349124
2025-09-16T13:27:36.533,0.749450,0.625100,0.468481,0.100002,9.395973
2025-09-16T13:27:36.633,0.749181,0.625100,0.468313,0.099999,9.442804
2025-09-16T13:27:36.733,0.748913,0.625100,0.468145,0.100000,9.489618
2025-09-16T13:27:36.833,0.748644,0.625100,0.467977,0.100000,9.536416
2025-09-16T13:27:36.933,0.749450,0.616170,0.461788,0.099999,9.582595
2025-09-16T13:27:37.033,0.748913,0.625100,0.468145,0.100000,9.629409
2025-09-16T13:27:37.134,0.749450,0.616170,0.461788,0.100000,9.675588
2025-09-16T13:27:37.233,0.749181,0.616170,0.461623,0.100001,9.721751
2025-09-16T13:27:37.333,0.749181,0.616170,0.461623,0.099999,9.767913
2025-09-16T13:27:37.433,0.748913,0.625100,0.468145,0.099999,9.814727
2025-09-16T13:27:37.533,0.749987,0.625100,0.468817,0.100002,9.861609
2025-09-16T13:27:37.633,0.756434,0.616170,0.466092,0.099999,9.908218
2025-09-16T13:27:37.733,0.749181,0.616170,0.461623,0.100004,9.954382
2025-09-16T13:27:37.833,0.749181,0.616170,0.461623,0.099999,10.000544
2025-09-16T13:27:37.933,0.748913,0.625100,0.468145,0.099998,10.047358
2025-09-16T13:27:38.033,0.748375,0.625100,0.467809,0.100000,10.094139
2025-09-16T13:27:38.134,0.749987,0.625100,0.468817,0.099999,10.141020
2025-09-16T13:27:38.233,0.749987,0.616170,0.462119,0.100000,10.187232
2025-09-16T13:27:38.333,0.748644,0.625100,0.467977,0.100000,10.234030
2025-09-16T13:27:38.433,0.749450,0.625100,0.468481,0.099998,10.280877
2025-09-16T13:27:38.533,0.748913,0.616170,0.461457,0.100001,10.327024
2025-09-16T13:27:38.633,0.749181,0.616170,0.461623,0.099999,10.373185
2025-09-16T13:27:38.733,0.749181,0.616170,0.461623,0.100001,10.419348
2025-09-16T13:27:38.833,0.749450,0.616170,0.461788,0.100000,10.465527
2025-09-16T13:27:38.933,0.749450,0.616170,0.461788,0.099999,10.511706
2025-09-16T13:27:39.033,0.748644,0.616170,0.461292,0.100000,10.557835
2025-09-16T13:27:39.133,0.749181,0.625100,0.468313,0.099999,10.604666
2025-09-16T13:27:39.234,0.749181,0.616170,0.461623,0.100002,10.650829
2025-09-16T13:27:39.333,0.749450,0.625100,0.468481,0.100000,10.697677
2025-09-16T13:27:39.433,0.756434,0.616170,0.466092,0.100001,10.744286
2025-09-16T13:27:39.533,0.749181,0.616170,0.461623,0.099998,10.790448
2025-09-16T13:27:39.633,0.749181,0.616170,0.461623,0.100001,10.836611
2025-09-16T13:27:39.733,0.874089,0.812630,0.710311,0.100014,10.907651
2025-09-16T13:27:39.833,0.779804,0.696540,0.543164,0.099988,10.961961
2025-09-16T13:27:39.933,0.749450,0.616170,0.461788,0.100000,11.008140
2025-09-16T13:27:40.033,0.748644,0.625100,0.467977,0.099999,11.054937
2025-09-16T13:27:40.133,0.748644,0.625100,0.467977,0.100000,11.101735
2025-09-16T13:27:40.234,0.749181,0.625100,0.468313,0.100000,11.148566
2025-09-16T13:27:40.333,0.748644,0.616170,0.461292,0.100000,11.194695
2025-09-16T13:27:40.433,0.748913,0.625100,0.468145,0.100000,11.241510
2025-09-16T13:27:40.533,0.748913,0.625100,0.468145,0.099999,11.288324
2025-09-16T13:27:40.633,0.748913,0.616170,0.461457,0.100000,11.334470
2025-09-16T13:27:40.733,0.749181,0.616170,0.461623,0.100000,11.380632
2025-09-16T13:27:40.833,0.752136,0.625100,0.470160,0.100000,11.427648
2025-09-16T13:27:40.933,0.748644,0.616170,0.461292,0.100000,11.473777
2025-09-16T13:27:41.033,0.749450,0.625100,0.468481,0.100000,11.520625
2025-09-16T13:27:41.133,0.748644,0.625100,0.467977,0.100000,11.567423
2025-09-16T13:27:41.233,0.749450,0.616170,0.461788,0.100003,11.613603
2025-09-16T13:27:41.333,0.749181,0.625100,0.468313,0.099998,11.660433
2025-09-16T13:27:41.433,0.752136,0.616170,0.463444,0.099999,11.706777
2025-09-16T13:27:41.533,0.748913,0.616170,0.461457,0.099999,11.752923
2025-09-16T13:27:41.633,0.749181,0.625100,0.468313,0.100001,11.799755
2025-09-16T13:27:41.733,0.748375,0.625100,0.467809,0.100003,11.846537
2025-09-16T13:27:41.833,0.749450,0.625100,0.468481,0.099999,11.893385
2025-09-16T13:27:41.933,0.748913,0.616170,0.461457,0.100000,11.939530
2025-09-16T13:27:42.033,0.749450,0.616170,0.461788,0.100000,11.985709
2025-09-16T13:27:42.133,0.748913,0.616170,0.461457,0.100000,12.031855
