 Timestamp ;Voltage (V);Current (A);Power (W);dt (s);Energy So Far (J);cpuload
 564,472 ;0,874089;2,11641;1,849932;0,099998;461,7652;50
 564,572 ;0,874089;1,46452;1,280121;0,100011;461,893226;50
 564,672 ;0,874358;1,49131;1,303939;0,099991;462,023608;50
 564,772 ;0,873821;2,679;2,340966;0,099999;462,257702;50
 564,872 ;0,873821;1,47345;1,287531;0,1;462,386456;50
 564,972 ;0,874627;2,69686;2,358746;0,099999;462,622329;50
 565,072 ;0,874627;2,679;2,343125;0,1;462,856642;50
 565,172 ;0,873821;2,11641;1,849363;0,100001;463,04158;50
 565,272 ;0,873821;1,70563;1,490415;0,100012;463,190639;50
 565,373 ;0,874627;1,72349;1,507411;0,09999;463,341364;50
 565,472 ;0,874627;1,72349;1,507411;0,099999;463,492104;50
 565,572 ;0,809352;1,32164;1,069672;0,1;463,599071;50
 565,672 ;0,809621;0,82156;0,665152;0,100001;463,665587;50
 565,772 ;0,809889;0,82156;0,665373;0,1;463,732124;50
 565,872 ;0,874089;0,99123;0,866424;0,099999;463,818766;50
 565,972 ;0,873821;0,97337;0,850551;0,100009;463,903829;50
 566,072 ;0,874089;0,99123;0,866424;0,099992;463,990465;50
 566,172 ;0,874089;1,43773;1,256705;0,100001;464,116136;50
 566,272 ;0,874089;1,00909;0,882035;0,099998;464,204338;50
 566,373 ;0,873552;0,9823;0,85809;0,1;464,290147;50
 566,472 ;0,874627;1,00016;0,874767;0,100001;464,377624;50
 566,572 ;0,874627;0,99123;0,866956;0,099999;464,464319;50
 566,672 ;0,873284;1,00016;0,873423;0,100007;464,551667;50
 566,772 ;0,873821;0,9823;0,858354;0,099995;464,637498;50
 566,872 ;0,874627;0,97337;0,851335;0,099999;464,72263;50
 566,972 ;0,873821;1,00016;0,873961;0,1;464,810027;50
 567,072 ;0,874358;1,00016;0,874498;0,1;464,897477;50
 567,172 ;0,874089;0,9823;0,858618;0,100001;464,983339;50
 567,272 ;0,874089;2,06283;1,803098;0,099997;465,163644;50
 567,373 ;0,873821;1,48238;1,295335;0,100006;465,293185;50
 567,472 ;0,874627;2,70579;2,366556;0,099995;465,52983;50
 567,572 ;0,874089;2,02711;1,771875;0,1;465,707017;50
 567,672 ;0,873821;1,47345;1,287531;0,099999;465,835769;50
 567,772 ;0,874089;2,62542;2,294852;0,100001;466,065256;50
 567,872 ;0,874089;1,89316;1,654791;0,099999;466,230733;50
 567,972 ;0,873821;1,79493;1,568447;0,100009;466,387592;50
 568,074 ;0,873552;1,71456;1,497758;0,099993;466,537357;50
 568,172 ;0,874627;2,04497;1,788586;0,1;466,716216;50
 568,272 ;0,874089;1,75921;1,537707;0,1;466,869986;50
 568,372 ;0,874358;2,39324;2,092549;0,099999;467,079238;50
 568,475 ;0,874089;2,38431;2,0841;0,103264;467,29445;50
 568,572 ;0,874089;2,13427;1,865543;0,09674;467,474924;50
 568,672 ;0,874089;1,73242;1,51429;0,100007;467,626363;50
 568,772 ;0,874089;2,64328;2,310463;0,09999;467,857387;50
 568,872 ;0,874089;2,0539;1,795292;0,099999;468,036915;50
 568,972 ;0,874089;1,70563;1,490873;0,1;468,186002;50
 569,072 ;0,873821;1,00016;0,873961;0,099999;468,273398;50
 569,172 ;0,873821;1,59847;1,396776;0,100001;468,413076;50
 569,272 ;0,873821;1,88423;1,64648;0,1;468,577724;50
 569,372 ;0,874089;1,52703;1,334761;0,100012;468,711215;50
 569,472 ;0,874089;2,34859;2,052878;0,09999;468,916483;50
 569,572 ;0,873552;2,61649;2,285641;0,099998;469,145043;50
 569,672 ;0,874089;2,11641;1,849932;0,1;469,330036;50
 569,772 ;0,873821;1,47345;1,287531;0,1;469,458789;50
 569,872 ;0,874089;1,00016;0,874229;0,100001;469,546212;50
 569,972 ;0,873284;1,00909;0,881222;0,100003;469,634337;50
 570,072 ;0,873821;0,99123;0,866157;0,100007;469,720959;50
 570,172 ;0,873284;1,30378;1,13857;0,099991;469,834805;50
 570,272 ;0,873552;1,00909;0,881493;0,1;469,922954;50
 570,372 ;0,873821;1,00016;0,873961;0,1;470,01035;50
 570,473 ;0,873552;0,99123;0,865891;0,1;470,09694;50
 570,572 ;0,874089;1,00016;0,874229;0,1;470,184362;50
 570,672 ;0,873821;0,99123;0,866157;0,099999;470,270977;50
 570,772 ;0,873821;1,00016;0,873961;0,10001;470,358382;50
 570,872 ;0,779535;0,75012;0,584745;0,099993;470,416853;50
 570,972 ;0,874089;2,60756;2,279241;0,099997;470,64477;50
 571,072 ;0,874627;2,679;2,343125;0,099999;470,879081;50
 571,172 ;0,874089;2,19678;1,920182;0,1;471,071099;50
 571,272 ;0,874089;2,16999;1,896765;0,100013;471,2608;50
 571,372 ;0,873821;1,29485;1,131467;0,099991;471,373936;50
 571,473 ;0,874089;1,00016;0,874229;0,1;471,461359;50
 571,572 ;0,873284;1,36629;1,193159;0,099998;471,580673;50
 571,672 ;0,873552;1,15197;1,006306;0,1;471,681304;50
 571,772 ;0,873821;1,1609;1,014419;0,100002;471,782747;50
 571,872 ;0,873284;1,00016;0,873423;0,1;471,87009;50
 571,972 ;0,874627;1,43773;1,257477;0,099998;471,995835;50
 572,072 ;0,873821;1,36629;1,193893;0,100001;472,115225;50
 572,172 ;0,873821;1,00909;0,881764;0,100001;472,203403;50
 572,272 ;0,873552;1,15197;1,006306;0,099999;472,304032;50
 572,372 ;0,874627;1,00909;0,882577;0,1;472,39229;50
 572,472 ;0,874627;0,99123;0,866956;0,099999;472,478984;50
 572,573 ;0,873821;1,00016;0,873961;0,1;472,56638;50
 572,672 ;0,874089;1,00016;0,874229;0,099999;472,653802;50
 572,772 ;0,874089;1,00909;0,882035;0,100001;472,742007;50
 572,872 ;0,874358;1,1609;1,015042;0,100002;472,843513;50
 572,972 ;0,874089;1,00909;0,882035;0,099998;472,931715;50
 573,072 ;0,873821;1,75028;1,529431;0,1;473,084659;50
 573,172 ;0,874089;2,33073;2,037266;0,1;473,288385;50
 573,272 ;0,873821;1,48238;1,295335;0,1;473,417918;50
 573,372 ;0,873552;1,41094;1,23253;0,100001;473,541172;50
 573,472 ;0,874627;0,9823;0,859146;0,100001;473,627087;50
 573,573 ;0,874627;1,00016;0,874767;0,099999;473,714563;50
 573,672 ;0,874089;1,00909;0,882035;0,100001;473,802767;50
 573,772 ;0,874089;1,15197;1,006925;0,099999;473,903458;50
 573,872 ;0,874089;1,00909;0,882035;0,1;473,991662;50
 573,972 ;0,874089;1,00909;0,882035;0,100001;474,079866;50
 574,072 ;0,874089;2,59863;2,271435;0,099999;474,307007;50
 574,172 ;0,874627;1,92888;1,68705;0,100003;474,475717;50
 574,272 ;0,873821;2,11641;1,849363;0,099997;474,660647;50
 574,372 ;0,873821;1,48238;1,295335;0,099999;474,79018;50
 574,472 ;0,874089;2,24143;1,95921;0,1;474,986101;50
 574,572 ;0,874089;2,12534;1,857737;0,099999;475,171873;50
 574,673 ;0,873821;1,48238;1,295335;0,1;475,301407;50
 574,772 ;0,874089;1,49131;1,303538;0,1;475,431761;50
 574,872 ;0,874089;2,68793;2,349491;0,100003;475,666718;50
 574,972 ;0,874089;1,75028;1,529901;0,1;475,819708;50
 575,072 ;0,874089;1,79493;1,568929;0,099997;475,976596;50
 575,172 ;0,874089;1,75028;1,529901;0,1;476,129586;50
 575,272 ;0,873821;1,71456;1,498218;0,100001;476,279409;50
 575,372 ;0,873821;1,73242;1,513825;0,1;476,430791;50
 575,472 ;0,873552;2,51826;2,199832;0,1;476,650775;50
 575,572 ;0,873821;1,74135;1,521628;0,100002;476,80294;50
 575,673 ;0,873821;1,71456;1,498218;0,099999;476,952761;50
 575,772 ;0,873552;1,01802;0,889294;0,100002;477,041693;50
 575,872 ;0,873552;1,00016;0,873692;0,099998;477,12906;50
 575,972 ;0,809621;1,40201;1,135096;0,1;477,24257;50
 576,072 ;0,874089;1,49131;1,303538;0,099998;477,372922;50
 576,172 ;0,874089;2,02711;1,771875;0,1;477,550109;50
 576,272 ;0,874089;2,72365;2,380714;0,100002;477,788185;50
 576,372 ;0,874089;1,786;1,561124;0,099999;477,944296;50
 576,472 ;0,874089;1,73242;1,51429;0,099999;478,095722;50
 576,572 ;0,873552;1,81279;1,583567;0,1;478,254079;50
 576,672 ;0,873552;1,75028;1,528961;0,100002;478,406978;50
 576,773 ;0,874358;0,99123;0,86669;0,100002;478,493649;50
 576,872 ;0,873284;1,40201;1,224352;0,099997;478,616081;50
 576,972 ;0,873821;1,85744;1,62307;0,100002;478,778392;50
 577,072 ;0,874627;1,75028;1,530842;0,099998;478,931473;50
 577,172 ;0,873284;1,44666;1,263344;0,100001;479,057809;50
 577,272 ;0,873821;1,00016;0,873961;0,099999;479,145204;50
 577,372 ;0,874089;1,00909;0,882035;0,1;479,233407;50
 577,472 ;0,873821;1,41987;1,240712;0,1;479,357479;50
 577,574 ;0,873552;0,99123;0,865891;0,100001;479,444069;50
 577,672 ;0,873552;1,44666;1,263733;0,099998;479,570439;50
 577,772 ;0,874089;1,00909;0,882035;0,100002;479,658645;50
 577,873 ;0,873821;1,00016;0,873961;0,099999;479,74604;50
 577,972 ;0,873821;1,00016;0,873961;0,100001;479,833436;50
 578,072 ;0,873821;0,99123;0,866157;0,099998;479,92005;50
 578,172 ;0,874089;1,40201;1,225482;0,100002;480,0426;50
 578,272 ;0,873821;1,00016;0,873961;0,100001;480,129997;50
 578,372 ;0,874089;1,29485;1,131815;0,099999;480,243178;50
 578,472 ;0,874089;1,00909;0,882035;0,1;480,331382;50
 578,572 ;0,873821;1,00016;0,873961;0,099998;480,418776;50
 578,672 ;0,874089;1,00016;0,874229;0,1;480,506199;50
 578,772 ;0,873821;1,00909;0,881764;0,100002;480,594377;50
 578,873 ;0,874089;1,00016;0,874229;0,1;480,6818;50
 578,972 ;0,873284;1,00909;0,881222;0,100003;480,769924;50
 579,072 ;0,874089;1,36629;1,19426;0,099997;480,889347;50
 579,172 ;0,873284;1,41987;1,239949;0,100001;481,013342;50
 579,272 ;0,874089;1,00016;0,874229;0,1;481,100765;50
 579,372 ;0,874358;1,00016;0,874498;0,1;481,188215;50
 579,472 ;0,874089;2,1432;1,873348;0,099998;481,375545;50
 579,572 ;0,874089;1,49131;1,303538;0,100001;481,505901;50
 579,672 ;0,874627;1,48238;1,296529;0,100001;481,635555;50
 579,772 ;0,874089;2,93797;2,568048;0,099998;481,892355;50
 579,872 ;0,873821;1,49131;1,303138;0,1;482,022668;50
 579,973 ;0,874627;1,47345;1,288719;0,1;482,15154;50
 580,072 ;0,873552;2,73258;2,387051;0,100001;482,390246;50
 580,172 ;0,874089;1,85744;1,623569;0,100001;482,552604;50
 580,272 ;0,874089;1,75028;1,529901;0,099999;482,705594;50
 580,372 ;0,873821;1,71456;1,498218;0,100002;482,855418;50
 580,472 ;0,874089;2,01818;1,76407;0,099999;483,031824;50
 580,572 ;0,874089;1,75028;1,529901;0,099999;483,184812;50
 580,672 ;0,874627;1,77707;1,554273;0,100001;483,34024;50
 580,772 ;0,874089;2,42896;2,123128;0,099999;483,552552;50
 580,872 ;0,873552;1,72349;1,505558;0,100001;483,703109;50
 580,972 ;0,874089;1,75921;1,537707;0,099999;483,856878;50
 581,072 ;0,874089;1,6074;1,405011;0,100004;483,997384;50
 581,172 ;0,873821;1,48238;1,295335;0,099997;484,126914;50
 581,272 ;0,874089;2,3218;2,029461;0,1;484,32986;50
 581,372 ;0,874358;1,49131;1,303939;0,099999;484,460253;50
 581,472 ;0,873821;1,50024;1,310941;0,1;484,591347;50
 581,572 ;0,874089;2,68793;2,349491;0,1;484,826296;50
 581,672 ;0,874358;2,11641;1,8505;0,1;485,011345;50
 581,772 ;0,873821;1,73242;1,513825;0,100004;485,162733;50
 581,872 ;0,873821;1,74135;1,521628;0,099998;485,314894;50
 581,972 ;0,874358;1,786;1,561604;0,1;485,471053;50
 582,073 ;0,874089;1,75028;1,529901;0,1;485,624044;50
 582,172 ;0,874089;2,02711;1,771875;0,1;485,801232;50
 582,272 ;0,874627;1,75921;1,538652;0,1;485,955097;50
 582,372 ;0,874089;1,71456;1,498679;0,100001;486,104966;50
 582,472 ;0,874089;1,82172;1,592346;0,1;486,2642;50
 582,572 ;0,873552;2,42003;2,114023;0,100008;486,475619;50
 582,672 ;0,873552;1,05374;0,920497;0,099993;486,567662;50
 582,772 ;0,874089;1,30378;1,13962;0,100001;486,681624;50
 582,872 ;0,873821;1,43773;1,256319;0,099998;486,807254;50
 582,972 ;0,874089;2,04497;1,787487;0,099999;486,986001;50
 583,073 ;0,874089;1,77707;1,553318;0,100009;487,141348;50
 583,172 ;0,874089;2,5004;2,185573;0,099992;487,359888;50
 583,272 ;0,873552;2,19678;1,919002;0,1;487,551787;50
 583,372 ;0,873552;2,00925;1,755185;0,1;487,727306;50
 583,472 ;0,873821;1,44666;1,264122;0,1;487,853718;50
 583,572 ;0,874089;1,29485;1,131815;0,1;487,966899;50
 583,672 ;0,873284;1,43773;1,255546;0,100001;488,092454;50
 583,772 ;0,873821;1,00016;0,873961;0,100008;488,179857;50
 583,872 ;0,873821;1,15197;1,006615;0,099991;488,28051;50
 583,972 ;0,874089;1,44666;1,26451;0,100002;488,406964;50
 584,072 ;0,874089;1,36629;1,19426;0,099998;488,526388;50
 584,173 ;0,874089;1,00909;0,882035;0,100002;488,614593;50
 584,272 ;0,874627;1,15197;1,007544;0,1;488,715348;50
 584,372 ;0,874089;1,37522;1,202065;0,099998;488,835552;50
 584,472 ;0,873552;1,00016;0,873692;0,100004;488,922924;50
 584,572 ;0,873821;1,01802;0,889567;0,099998;489,01188;50
 584,672 ;0,873552;1,44666;1,263733;0,099999;489,138251;50
 584,772 ;0,873552;1,43773;1,255932;0,1;489,263845;50
 584,872 ;0,874627;1,58061;1,382444;0,099997;489,402085;50
 584,972 ;0,874089;2,93797;2,568048;0,100001;489,658891;50
 585,072 ;0,874089;2,55398;2,232407;0,100001;489,882135;50
 585,173 ;0,873821;0,99123;0,866157;0,10001;489,96876;50
 585,272 ;0,874358;2,74151;2,397061;0,09999;490,208441;50
 585,372 ;0,874089;2,03604;1,779681;0,099999;490,386407;50
 585,472 ;0,874089;2,3218;2,029461;0,099999;490,589352;50
 585,572 ;0,873552;2,02711;1,770786;0,100001;490,766432;50
 585,672 ;0,873821;2,0539;1,794741;0,1;490,945906;50
 585,772 ;0,874089;2,60756;2,279241;0,099999;491,173829;50
 585,872 ;0,874089;2,40217;2,099711;0,100003;491,383807;50
 585,972 ;0,874627;2,04497;1,788586;0,099998;491,562663;50
 586,072 ;0,873821;2,47361;2,161492;0,099999;491,77881;50
 586,173 ;0,809621;1,22341;0,990498;0,100001;491,877861;50
 586,272 ;0,809352;1,6074;1,300953;0,099999;492,007955;50
 586,372 ;0,874627;1,00016;0,874767;0,1;492,095432;50
 586,472 ;0,874627;1,41094;1,234046;0,1;492,218837;50
 586,572 ;0,874627;1,00016;0,874767;0,100006;492,306319;50
 586,672 ;0,873821;1,75028;1,529431;0,099995;492,459255;50
 586,772 ;0,873821;2,0539;1,794741;0,099998;492,638725;50
 586,872 ;0,874089;1,90209;1,662597;0,1;492,804986;50
 586,972 ;0,873821;2,65221;2,317557;0,099999;493,036738;50
 587,072 ;0,873821;1,1609;1,014419;0,100001;493,138181;50
 587,172 ;0,873821;2,00925;1,755725;0,100001;493,313755;50
 587,272 ;0,873821;1,00016;0,873961;0,100001;493,401152;50
 587,372 ;0,874358;1,1609;1,015042;0,099999;493,502655;50
 587,472 ;0,874089;2,49147;2,177768;0,100001;493,720433;50
 587,572 ;0,874089;1,37522;1,202065;0,1;493,840639;50
 587,672 ;0,873821;2,55398;2,231721;0,099998;494,063808;50
 587,772 ;0,874089;2,53612;2,216796;0,100001;494,28549;50
 587,872 ;0,874627;2,01818;1,765154;0,100002;494,46201;50
 587,972 ;0,874089;2,60756;2,279241;0,099997;494,689927;50
 588,072 ;0,873821;2,13427;1,86497;0,100002;494,876427;50
 588,172 ;0,874089;2,03604;1,779681;0,099999;495,054394;50
 588,273 ;0,874089;2,16999;1,896765;0,099999;495,244069;50
 588,372 ;0,874089;1,59847;1,397206;0,099999;495,383789;50
 588,472 ;0,874089;2,89332;2,52902;0,099999;495,636689;50
 588,572 ;0,874358;2,68793;2,350213;0,100003;495,871717;50
 588,672 ;0,874358;2,20571;1,92858;0,099998;496,064572;50
 588,772 ;0,874627;2,35752;2,06195;0,1;496,270768;50
 588,872 ;0,873821;2,03604;1,779134;0,1;496,448681;50
 588,972 ;0,873821;2,3218;2,028837;0,099998;496,651562;50
 589,072 ;0,874089;1,43773;1,256705;0,100002;496,777234;50
 589,172 ;0,874089;1,02695;0,897646;0,100002;496,867001;50
 589,273 ;0,873552;1,00016;0,873692;0,099999;496,954369;50
 589,372 ;0,874089;1,08053;0,94448;0,100001;497,048818;50
 589,472 ;0,873821;1,29485;1,131467;0,099998;497,161963;50
 589,572 ;0,873821;1,44666;1,264122;0,1;497,288375;50
 589,672 ;0,874089;1,43773;1,256705;0,099999;497,414044;50
 589,772 ;0,873821;1,43773;1,256319;0,1;497,539676;50
 589,872 ;0,874089;1,40201;1,225482;0,100001;497,662225;50
 589,972 ;0,873552;0,99123;0,865891;0,100009;497,748822;50
 590,072 ;0,873821;1,45559;1,271925;0,099992;497,876004;50
 590,172 ;0,873821;1,43773;1,256319;0,100001;498,001637;50
 590,272 ;0,873552;1,37522;1,201326;0,099998;498,121767;50
 590,373 ;0,874089;1,00909;0,882035;0,099998;498,209969;50
 590,472 ;0,874089;1,14304;0,999119;0,100003;498,309884;50
 590,572 ;0,874089;1,37522;1,202065;0,100001;498,430091;50
 590,672 ;0,874089;1,00016;0,874229;0,099999;498,517514;50
 590,772 ;0,874358;1,15197;1,007234;0,100001;498,618238;50
 590,872 ;0,874089;1,44666;1,26451;0,099998;498,744687;50
 590,972 ;0,873821;1,4288;1,248515;0,100002;498,86954;50
 591,072 ;0,874089;1,44666;1,26451;0,099997;498,995988;50
 591,172 ;0,873552;1,01802;0,889294;0,100021;499,084936;50
 591,272 ;0,873284;1,30378;1,13857;0,099981;499,198771;50
 591,374 ;0,873821;0,94658;0,827141;0,10001;499,281493;50
 591,472 ;0,809352;0,83942;0,679386;0,099991;499,349426;50
 591,572 ;0,873284;2,33966;2,043187;0,099998;499,553741;50
 591,672 ;0,873552;1,00016;0,873692;0,1;499,64111;50
 591,772 ;0,873821;1,37522;1,201696;0,1;499,761279;50
 591,872 ;0,873821;1,58061;1,38117;0,100001;499,899397;50
 591,972 ;0,874089;2,0539;1,795292;0,100001;500,078927;50
 592,072 ;0,874089;1,00909;0,882035;0,1;500,16713;50
 592,172 ;0,873821;1,15197;1,006615;0,100003;500,267795;50
 592,272 ;0,874089;1,00909;0,882035;0,099998;500,355997;50
 592,372 ;0,873552;1,30378;1,13892;0,1;500,469889;50
 592,473 ;0,873284;1,00016;0,873423;0,1;500,557231;50
 592,572 ;0,873552;1,44666;1,263733;0,1;500,683604;50
 592,672 ;0,873821;1,00016;0,873961;0,100005;500,771004;50
 592,772 ;0,873821;1,04481;0,912977;0,099993;500,862296;50
 592,872 ;0,874089;1,43773;1,256705;0,100001;500,987968;50
 592,972 ;0,873552;1,14304;0,998505;0,1;501,087819;50
 593,072 ;0,873552;1,95567;1,70838;0,099998;501,258653;50
 593,172 ;0,873821;2,81295;2,458015;0,100002;501,504459;50
 593,272 ;0,874627;2,62542;2,296263;0,1;501,734085;50
 593,372 ;0,874089;1,00016;0,874229;0,1;501,821508;50
 593,473 ;0,874089;2,71472;2,372908;0,099998;502,058795;50
 593,572 ;0,873821;2,81295;2,458015;0,1;502,304598;50
 593,672 ;0,874089;2,03604;1,779681;0,1;502,482566;50
 593,772 ;0,873821;1,74135;1,521628;0,1;502,634729;50
 593,872 ;0,874627;1,75921;1,538652;0,100011;502,788611;50
 593,972 ;0,873821;2,5004;2,184902;0,099991;503,007083;50
 594,072 ;0,873821;2,4111;2,10687;0,100001;503,217772;50
 594,172 ;0,873821;1,52703;1,334351;0,099997;503,351202;50
 594,272 ;0,874627;1,83958;1,608946;0,100001;503,512098;50
 594,372 ;0,873552;2,04497;1,786388;0,1;503,690737;50
 594,472 ;0,873821;2,02711;1,771331;0,100001;503,867871;50
 594,573 ;0,873284;2,4111;2,105574;0,099998;504,078424;50
 594,672 ;0,874089;1,89316;1,654791;0,099999;504,243902;50
 594,772 ;0,873552;2,34859;2,051616;0,100005;504,449073;50
 594,872 ;0,873284;2,03604;1,77804;0,099997;504,626871;50
 594,972 ;0,873821;2,33966;2,044444;0,100001;504,831317;50
 595,072 ;0,874627;2,58077;2,257211;0,099998;505,057034;50
 595,172 ;0,873552;2,65221;2,316844;0,100003;505,288725;50
 595,272 ;0,874089;2,02711;1,771875;0,099999;505,46591;50
 595,372 ;0,874089;2,48254;2,169962;0,099998;505,682903;50
 595,472 ;0,873821;2,0539;1,794741;0,100009;505,862394;50
 595,573 ;0,874089;1,48238;1,295733;0,099992;505,991957;50
 595,672 ;0,873284;1,73242;1,512894;0,099999;506,143245;50
 595,772 ;0,873821;1,14304;0,998812;0,100002;506,243128;50
 595,872 ;0,873821;1,05374;0,92078;0,100001;506,335207;50
 595,972 ;0,873821;1,43773;1,256319;0,099998;506,460836;50
 596,072 ;0,874089;1,4288;1,248899;0,100002;506,585728;50
 596,172 ;0,874089;1,00016;0,874229;0,100003;506,673154;50
 596,272 ;0,874089;1,43773;1,256705;0,099997;506,79882;50
 596,372 ;0,874089;1,36629;1,19426;0,099998;506,918243;50
 596,472 ;0,873821;1,05374;0,92078;0,100001;507,010322;50
 596,573 ;0,809083;0,83942;0,679161;0,100002;507,078239;50
 596,672 ;0,873552;2,65221;2,316844;0,099999;507,309921;50
 596,772 ;0,874089;2,33966;2,045072;0,099998;507,514424;50
 596,872 ;0,873821;1,81279;1,584054;0,100007;507,672841;50
 596,972 ;0,874089;2,64328;2,310463;0,099997;507,903879;50
 597,072 ;0,873821;1,1609;1,014419;0,099999;508,00532;50
 597,172 ;0,874089;1,15197;1,006925;0,100002;508,106014;50
 597,272 ;0,873552;1,15197;1,006306;0,1;508,206644;50
 597,372 ;0,873821;1,29485;1,131467;0,099997;508,319787;50
 597,472 ;0,873821;1,00909;0,881764;0,100008;508,407971;50
 597,575 ;0,874089;1,00016;0,874229;0,099994;508,495388;50
 597,672 ;0,873284;1,37522;1,200957;0,100001;508,615485;50
 597,772 ;0,873821;1,30378;1,13927;0,099999;508,729411;50
 597,872 ;0,873821;1,30378;1,13927;0,099999;508,843337;50
 597,972 ;0,873821;1,43773;1,256319;0,1;508,968969;50
 598,072 ;0,873821;1,44666;1,264122;0,100002;509,095383;50
 598,172 ;0,873552;1,00016;0,873692;0,100001;509,182753;50
 598,272 ;0,874089;1,15197;1,006925;0,099999;509,283445;50
 598,372 ;0,873552;1,43773;1,255932;0,099998;509,409036;50
 598,472 ;0,873821;1,58061;1,38117;0,099998;509,54715;50
 598,572 ;0,873552;2,95583;2,582072;0,100002;509,805364;50
 598,673 ;0,873821;2,20571;1,927395;0,099999;509,998102;50
 598,772 ;0,873821;1,41094;1,232909;0,099999;510,121392;50
 598,872 ;0,873284;2,69686;2,355124;0,100003;510,356912;50
 598,972 ;0,874358;1,97353;1,725572;0,099998;510,529466;50
 599,072 ;0,874627;2,03604;1,780775;0,099999;510,707543;50
 599,172 ;0,874089;2,03604;1,779681;0,099999;510,88551;50
 599,272 ;0,874089;2,03604;1,779681;0,1;511,063477;50
 599,372 ;0,873284;2,64328;2,308333;0,100002;511,294314;50
 599,472 ;0,873821;2,0539;1,794741;0,099998;511,473785;50
 599,572 ;0,873552;1,86637;1,630372;0,100008;511,636835;50
 599,673 ;0,873552;2,00925;1,755185;0,099994;511,812342;50
 599,772 ;0,874089;2,55398;2,232407;0,099999;512,03558;50
 599,872 ;0,874089;2,64328;2,310463;0,1;512,266627;50
 599,972 ;0,874089;2,02711;1,771875;0,100001;512,443815;50
 600,072 ;0,873552;2,0539;1,794189;0,1;512,623234;50
 600,172 ;0,873284;2,09855;1,832629;0,100007;512,80651;50
 600,272 ;0,874089;1,50024;1,311344;0,100004;512,937649;50
 600,372 ;0,873821;2,04497;1,786938;0,099991;513,116326;50
 600,472 ;0,873552;2,12534;1,856595;0,099999;513,301985;50
 600,572 ;0,873552;2,33966;2,043815;0,1;513,506367;50
 600,672 ;0,873552;2,34859;2,051616;0,099998;513,711526;50
 600,772 ;0,873552;1,88423;1,645973;0,1;513,876123;50
 600,872 ;0,873821;2,02711;1,771331;0,1;514,053255;50
 600,972 ;0,874627;1,50917;1,319961;0,1;514,185251;50
 601,072 ;0,873821;1,52703;1,334351;0,100002;514,318689;50
 601,172 ;0,874089;1,15197;1,006925;0,099999;514,41938;50
 601,272 ;0,873821;1,72349;1,506022;0,100001;514,569984;50
 601,372 ;0,874627;1,15197;1,007544;0,1;514,670738;50
 601,472 ;0,873284;1,36629;1,193159;0,099998;514,790051;50
 601,572 ;0,873821;1,4288;1,248515;0,100002;514,914905;50
 601,672 ;0,874627;0,95551;0,835715;0,100003;514,998479;50
 601,772 ;0,873284;1,43773;1,255546;0,099999;515,124032;50
 601,872 ;0,873284;1,14304;0,998198;0,099998;515,22385;50
 601,972 ;0,874089;2,47361;2,162156;0,1;515,440067;50
 602,072 ;0,873552;2,01818;1,762986;0,099999;515,616364;50
 602,172 ;0,874089;2,12534;1,857737;0,1;515,802138;50
 602,272 ;0,873821;2,02711;1,771331;0,100003;515,979276;50
 602,374 ;0,874089;1,00909;0,882035;0,099998;516,067478;50
 602,472 ;0,873821;1,36629;1,193893;0,099999;516,186865;50
 602,572 ;0,874089;1,15197;1,006925;0,100001;516,287559;50
 602,672 ;0,873821;1,36629;1,193893;0,1;516,406948;50
 602,772 ;0,874627;1,40201;1,226236;0,1;516,529571;50
 602,872 ;0,874089;1,29485;1,131815;0,099999;516,642751;50
 602,972 ;0,874089;1,00909;0,882035;0,100004;516,730959;50
 603,072 ;0,873821;1,15197;1,006615;0,099998;516,831618;50
 603,172 ;0,874089;1,36629;1,19426;0,099999;516,951043;50
 603,272 ;0,873552;1,00016;0,873692;0,1;517,038413;50
 603,372 ;0,873821;1,43773;1,256319;0,099999;517,164044;50
 603,472 ;0,874089;1,00909;0,882035;0,1;517,252247;50
 603,572 ;0,873821;1,14304;0,998812;0,100001;517,352129;50
 603,672 ;0,873821;1,00909;0,881764;0,1;517,440306;50
 603,772 ;0,873821;1,37522;1,201696;0,1;517,560476;50
 603,872 ;0,873552;1,14304;0,998505;0,1;517,660326;50
 603,972 ;0,874089;3,37554;2,950524;0,099999;517,955375;50
 604,072 ;0,873552;2,06283;1,80199;0,1;518,135573;50
 604,172 ;0,874358;1,05374;0,921346;0,100001;518,227709;50
 604,272 ;0,874089;1,36629;1,19426;0,099998;518,347133;50
 604,372 ;0,874089;1,72349;1,506484;0,100003;518,497786;50
 604,472 ;0,874089;2,17892;1,904571;0,099997;518,688237;50
 604,572 ;0,874089;2,04497;1,787487;0,100001;518,866988;50
 604,672 ;0,874089;1,90209;1,662597;0,099999;519,033246;50
 604,773 ;0,874627;2,4111;2,108813;0,100002;519,244131;50
 604,872 ;0,874089;1,88423;1,646985;0,099999;519,408828;50
 604,972 ;0,873821;2,54505;2,223918;0,099999;519,631217;50
 605,072 ;0,874089;1,77707;1,553318;0,100006;519,786559;50
 605,172 ;0,874627;2,08962;1,827638;0,100005;519,969332;50
 605,272 ;0,874627;2,64328;2,311884;0,09999;520,200497;50
 605,372 ;0,874089;2,3218;2,029461;0,099999;520,403441;50
 605,472 ;0,873821;2,03604;1,779134;0,100001;520,581355;50
 605,572 ;0,873552;1,58061;1,380745;0,1;520,71943;50
 605,672 ;0,873821;2,48254;2,169295;0,1;520,93636;50
