"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
162,48.624,0.8104,1758017492.921,5,0.57,2.85,0,0,0
163,48.925,0.8154166667,1758017493.219,5,0.52,2.6,0,0,0
164,49.226,0.8204333333,1758017493.521,5,0.55,2.75,0,0,0
165,49.528,0.8254666667,1758017493.821,5,0.52,2.6,0,0,0
166,49.827,0.83045,1758017494.128,5,0.56,2.8,0,0,0
167,50.126,0.8354333333,1758017494.423,5,0.56,2.8,0,0,0
168,50.424,0.8404,1758017494.72,5,0.52,2.6,0,0,0
169,50.725,0.8454166667,1758017495.022,5,0.56,2.8,0,0,0
170,51.025,0.8504166667,1758017495.318,5,0.59,2.95,0,0,0
171,51.328,0.8554666667,1758017495.621,5,0.55,2.75,0,0,0
172,51.624,0.8604,1758017495.918,5,0.52,2.6,0,0,0
173,51.928,0.8654666667,1758017496.225,5,0.54,2.7,0,0,0
174,52.228,0.8704666667,1758017496.542,5,0.54,2.7,0,0,0
175,52.525,0.8754166667,1758017496.822,5,0.52,2.6,0,0,0
176,52.828,0.8804666667,1758017497.122,5,0.54,2.7,0,0,0
177,53.128,0.8854666667,1758017497.423,5,0.52,2.6,0,0,0
178,53.428,0.8904666667,1758017497.721,5,0.53,2.65,0,0,0
179,53.724,0.8954,1758017498.019,5,0.52,2.6,0,0,0
180,54.025,0.9004166667,1758017498.318,5,0.53,2.65,0,0,0
181,54.328,0.9054666667,1758017498.648,5,0.51,2.55,0,0,0
182,54.628,0.9104666667,1758017498.923,5,0.51,2.55,0,0,0
183,54.928,0.9154666667,1758017499.221,5,0.53,2.65,0,0,0
184,55.225,0.9204166667,1758017499.521,5,0.51,2.55,0,0,0
185,55.524,0.9254,1758017499.819,5,0.53,2.65,0,0,0
186,55.825,0.9304166667,1758017500.122,5,0.51,2.55,0,0,0
187,56.128,0.9354666667,1758017500.43,5,0.54,2.7,0,0,0
188,56.425,0.9404166667,1758017500.725,5,0.51,2.55,0,0,0
189,56.723,0.9453833333,1758017501.02,5,0.51,2.55,0,0,0
190,57.028,0.9504666667,1758017501.321,5,0.52,2.6,0,0,0
191,57.324,0.9554,1758017501.618,5,0.51,2.55,0,0,0
192,57.627,0.96045,1758017501.921,5,0.52,2.6,0,0,0
193,57.925,0.9654166667,1758017502.219,5,0.51,2.55,0,0,0
194,58.227,0.97045,1758017502.524,5,0.52,2.6,0,0,0
195,58.527,0.97545,1758017502.819,5,0.52,2.6,0,0,0
196,58.827,0.98045,1758017503.137,5,0.52,2.6,0,0,0
197,59.128,0.9854666667,1758017503.42,5,0.52,2.6,0,0,0
198,59.428,0.9904666667,1758017503.721,5,0.52,2.6,0,0,0
199,59.726,0.9954333333,1758017504.023,5,0.52,2.6,0,0,0
200,60.028,1.0004666667,1758017504.324,5,0.51,2.55,0,0,0
201,60.327,1.00545,1758017504.617,5,0.52,2.6,0,0,0
202,60.623,1.0103833333,1758017504.917,5,0.52,2.6,0,0,0
203,60.928,1.0154666667,1758017505.244,5,0.52,2.6,0,0,0
204,61.224,1.0204,1758017505.521,5,0.52,2.6,0,0,0
205,61.523,1.0253833333,1758017505.819,5,0.51,2.55,0,0,0
206,61.828,1.0304666667,1758017506.125,5,0.52,2.6,0,0,0
207,62.127,1.03545,1758017506.426,5,0.51,2.55,0,0,0
208,62.425,1.0404166667,1758017506.719,5,0.62,3.1,0,0,0
209,62.728,1.0454666667,1758017507.019,5,0.52,2.6,0,0,0
210,63.027,1.05045,1758017507.341,5,0.52,2.6,0,0,0
211,63.327,1.05545,1758017507.623,5,0.52,2.6,0,0,0
212,63.628,1.0604666667,1758017507.925,5,0.52,2.6,0,0,0
213,63.925,1.0654166667,1758017508.222,5,0.51,2.55,0,0,0
214,64.228,1.0704666667,1758017508.52,5,0.52,2.6,0,0,0
215,64.528,1.0754666667,1758017508.821,5,0.51,2.55,0,0,0
216,64.825,1.0804166667,1758017509.118,5,0.52,2.6,0,0,0
217,65.124,1.0854,1758017509.424,5,0.51,2.55,0,0,0
218,65.427,1.09045,1758017509.72,5,0.51,2.55,0,0,0
219,65.726,1.0954333333,1758017510.022,5,0.51,2.55,0,0,0
