index,time,minutes,dateTime,SPD33.CH1_Voltage,SPD33.CH1_Current,SPD33.CH1_Power,SPD33.CH2_Voltage,SPD33.CH2_Current,SPD33.CH2_Power,,cpuload
1761,528.318,8.8053,1758014058,5,0.55,2.75,0,0,0,-1,0
1762,528.619,8.810316667,1758014058,5,0.55,2.75,0,0,0,-1,0
1763,528.919,8.815316667,1758014059,5,0.56,2.8,0,0,0,-1,0
1764,529.216,8.820266667,1758014059,5,0.56,2.8,0,0,0,-1,0
1765,529.516,8.825266667,1758014059,5,0.56,2.8,0,0,0,-1,0
1766,529.818,8.8303,1758014059,5,0.55,2.75,0,0,0,-1,0
1767,530.117,8.835283333,1758014060,5,0.56,2.8,0,0,0,-1,0
1768,530.416,8.840266667,1758014060,5,0.55,2.75,0,0,0,-1,0
1769,530.719,8.845316667,1758014060,5,0.55,2.75,0,0,0,-1,0
1770,531.016,8.850266667,1758014061,5,0.55,2.75,0,0,0,-1,0
1771,531.316,8.855266667,1758014061,5,0.55,2.75,0,0,0,-1,0
1772,531.619,8.860316667,1758014061,5,0.41,2.05,0,0,0,-1,0
1773,531.916,8.865266667,1758014062,5,0.41,2.05,0,0,0,-1,0
1774,532.216,8.870266667,1758014062,5,0.41,2.05,0,0,0,-1,0
1775,532.519,8.875316667,1758014062,5,0.41,2.05,0,0,0,-1,0
1776,532.815,8.88025,1758014062,5,0.41,2.05,0,0,0,-1,0
1777,533.119,8.885316667,1758014063,5,0.41,2.05,0,0,0,-1,0
1778,533.415,8.89025,1758014063,5,0.41,2.05,0,0,0,-1,0
1779,533.716,8.895266667,1758014063,5,0.4,2,0,0,0,-1,0
1780,534.016,8.900266667,1758014064,5,0.4,2,0,0,0,-1,0
1781,534.319,8.905316667,1758014064,5,0.4,2,0,0,0,-1,0
1782,534.614,8.910233333,1758014064,5,0.41,2.05,0,0,0,-1,0
1783,534.915,8.91525,1758014065,5,0.41,2.05,0,0,0,-1,0
1784,535.218,8.9203,1758014065,5,0.41,2.05,0,0,0,-1,0
1785,535.517,8.925283333,1758014065,5,0.41,2.05,0,0,0,-1,0
1786,535.819,8.930316667,1758014065,5,0.4,2,0,0,0,-1,0
1787,536.115,8.93525,1758014066,5,0.4,2,0,0,0,-1,0
1788,536.416,8.940266667,1758014066,5,0.41,2.05,0,0,0,-1,0
1789,536.718,8.9453,1758014066,5,0.45,2.25,0,0,0,-1,0
1790,537.019,8.950316667,1758014067,5,0.4,2,0,0,0,-1,0
1791,537.319,8.955316667,1758014067,5,0.4,2,0,0,0,-1,0
1792,537.616,8.960266667,1758014067,5,0.4,2,0,0,0,-1,0
1793,537.916,8.965266667,1758014068,5,0.4,2,0,0,0,-1,0
1794,538.215,8.97025,1758014068,5,0.4,2,0,0,0,-1,0
1795,538.516,8.975266667,1758014068,5,0.4,2,0,0,0,-1,0
1796,538.818,8.9803,1758014068,5,0.4,2,0,0,0,-1,0
1797,539.121,8.98535,1758014069,5,0.41,2.05,0,0,0,-1,0
1798,539.418,8.9903,1758014069,5,0.41,2.05,0,0,0,-1,0
1799,539.716,8.995266667,1758014069,5,0.4,2,0,0,0,-1,0
1800,540.016,9.000266667,1758014070,5,0.41,2.05,0,0,0,-1,0
1801,540.317,9.005283333,1758014070,5,0.4,2,0,0,0,-1,0
1802,540.615,9.01025,1758014070,5,0.41,2.05,0,0,0,-1,0
1803,540.919,9.015316667,1758014071,5,0.4,2,0,0,0,-1,0
1804,541.214,9.020233333,1758014071,5,0.41,2.05,0,0,0,-1,0
1805,541.519,9.025316667,1758014071,5,0.41,2.05,0,0,0,-1,0
1806,541.816,9.030266667,1758014071,5,0.41,2.05,0,0,0,-1,0
1807,542.114,9.035233333,1758014072,5,0.4,2,0,0,0,-1,0
1808,542.419,9.040316667,1758014072,5,0.4,2,0,0,0,-1,0
1809,542.715,9.04525,1758014072,5,0.4,2,0,0,0,-1,0
1810,543.016,9.050266667,1758014073,5,0.41,2.05,0,0,0,-1,0
1811,543.316,9.055266667,1758014073,5,0.4,2,0,0,0,-1,0
1812,543.618,9.0603,1758014073,5,0.4,2,0,0,0,-1,"end 00, 20 sec"
1813,543.92,9.065333333,1758014074,5,0.4,2,0,0,0,,
1814,544.214,9.070233333,1758014074,5,0.4,2,0,0,0,,
1815,544.519,9.075316667,1758014074,5,0.41,2.05,0,0,0,,
1816,544.817,9.080283333,1758014074,5,0.4,2,0,0,0,,
1817,545.116,9.085266667,1758014075,5,0.4,2,0,0,0,,
1818,545.419,9.090316667,1758014075,5,0.4,2,0,0,0,,
1819,545.717,9.095283333,1758014075,5,0.4,2,0,0,0,,
1820,546.017,9.100283333,1758014076,5,0.4,2,0,0,0,,
1821,546.314,9.105233333,1758014076,5,0.4,2,0,0,0,,
1822,546.617,9.110283333,1758014076,5,0.41,2.05,0,0,0,,
1823,546.919,9.115316667,1758014077,5,0.39,1.95,0,0,0,,
1824,547.216,9.120266667,1758014077,5,0.4,2,0,0,0,,
1825,547.516,9.125266667,1758014077,5,0.4,2,0,0,0,,
1826,547.815,9.13025,1758014077,5,0.4,2,0,0,0,,
1827,548.115,9.13525,1758014078,5,0.4,2,0,0,0,,
1828,548.417,9.140283333,1758014078,5,0.4,2,0,0,0,,
1829,548.716,9.145266667,1758014078,5,0.4,2,0,0,0,,
1830,549.017,9.150283333,1758014079,5,0.4,2,0,0,0,,
1831,549.316,9.155266667,1758014079,5,0.4,2,0,0,0,,
1832,549.614,9.160233333,1758014079,5,0.4,2,0,0,0,,
1833,549.915,9.16525,1758014080,5,0.4,2,0,0,0,,
1834,550.215,9.17025,1758014080,5,0.4,2,0,0,0,,
1835,550.517,9.175283333,1758014080,5,0.41,2.05,0,0,0,,
1836,550.815,9.18025,1758014080,5,0.4,2,0,0,0,,
1837,551.116,9.185266667,1758014081,5,0.39,1.95,0,0,0,,
1838,551.416,9.190266667,1758014081,5,0.4,2,0,0,0,,
1839,551.718,9.1953,1758014081,5,0.39,1.95,0,0,0,,
1840,552.016,9.200266667,1758014082,5,0.39,1.95,0,0,0,,
1841,552.318,9.2053,1758014082,5,0.39,1.95,0,0,0,,
1842,552.617,9.210283333,1758014082,5,0.4,2,0,0,0,,
1843,552.918,9.2153,1758014083,5,0.4,2,0,0,0,,
1844,553.217,9.220283333,1758014083,5,0.41,2.05,0,0,0,,
1845,553.515,9.22525,1758014083,5,0.47,2.35,0,0,0,,
1846,553.816,9.230266667,1758014083,5,0.43,2.15,0,0,0,,
1847,554.114,9.235233333,1758014084,5,0.4,2,0,0,0,,
1848,554.416,9.240266667,1758014084,5,0.39,1.95,0,0,0,,
1849,554.715,9.24525,1758014084,5,0.39,1.95,0,0,0,,
1850,555.018,9.2503,1758014085,5,0.4,2,0,0,0,,
1851,555.315,9.25525,1758014085,5,0.4,2,0,0,0,,
1852,555.616,9.260266667,1758014085,5,0.4,2,0,0,0,,
1853,555.916,9.265266667,1758014086,5,0.4,2,0,0,0,,
1854,556.217,9.270283333,1758014086,5,0.4,2,0,0,0,,
1855,556.519,9.275316667,1758014086,5,0.39,1.95,0,0,0,,
1856,556.816,9.280266667,1758014086,5,0.4,2,0,0,0,,
1857,557.115,9.28525,1758014087,5,0.4,2,0,0,0,,
1858,557.419,9.290316667,1758014087,5,0.4,2,0,0,0,,
1859,557.717,9.295283333,1758014087,5,0.39,1.95,0,0,0,,
1860,558.017,9.300283333,1758014088,5,0.4,2,0,0,0,,
1861,558.317,9.305283333,1758014088,5,0.4,2,0,0,0,,
1862,558.618,9.3103,1758014088,5,0.4,2,0,0,0,,
1863,558.915,9.31525,1758014089,5,0.4,2,0,0,0,,
1864,559.216,9.320266667,1758014089,5,0.4,2,0,0,0,,
1865,559.517,9.325283333,1758014089,5,0.4,2,0,0,0,,
1866,559.819,9.330316667,1758014089,5,0.4,2,0,0,0,,
1867,560.117,9.335283333,1758014090,5,0.39,1.95,0,0,0,,
1868,560.418,9.3403,1758014090,5,0.4,2,0,0,0,,
1869,560.718,9.3453,1758014090,5,0.39,1.95,0,0,0,,
1870,561.017,9.350283333,1758014091,5,0.4,2,0,0,0,,
1871,561.314,9.355233333,1758014091,5,0.4,2,0,0,0,,
1872,561.617,9.360283333,1758014091,5,0.41,2.05,0,0,0,,
1873,561.915,9.36525,1758014092,5,0.4,2,0,0,0,,
1874,562.218,9.3703,1758014092,5,0.4,2,0,0,0,,
1875,562.516,9.375266667,1758014092,5,0.4,2,0,0,0,,
1876,562.817,9.380283333,1758014092,5,0.39,1.95,0,0,0,,
1877,563.116,9.385266667,1758014093,5,0.39,1.95,0,0,0,,
1878,563.416,9.390266667,1758014093,5,0.4,2,0,0,0,,
1879,563.718,9.3953,1758014093,5,0.4,2,0,0,0,,
1880,564.016,9.400266667,1758014094,5,0.39,1.95,0,0,0,,
1881,564.316,9.405266667,1758014094,5,0.39,1.95,0,0,0,,
1882,564.619,9.410316667,1758014094,5,0.4,2,0,0,0,,
1883,564.917,9.415283333,1758014095,5,0.39,1.95,0,0,0,,
1884,565.217,9.420283333,1758014095,5,0.4,2,0,0,0,,
1885,565.514,9.425233333,1758014095,5,0.4,2,0,0,0,,
1886,565.819,9.430316667,1758014095,5,0.4,2,0,0,0,,
1887,566.116,9.435266667,1758014096,5,0.39,1.95,0,0,0,,
1888,566.415,9.44025,1758014096,5,0.4,2,0,0,0,,
1889,566.719,9.445316667,1758014096,5,0.4,2,0,0,0,,
1890,567.016,9.450266667,1758014097,5,0.39,1.95,0,0,0,,
1891,567.316,9.455266667,1758014097,5,0.39,1.95,0,0,0,,
1892,567.616,9.460266667,1758014097,5,0.39,1.95,0,0,0,,
1893,567.916,9.465266667,1758014098,5,0.4,2,0,0,0,,
1894,568.219,9.470316667,1758014098,5,0.39,1.95,0,0,0,,
1895,568.516,9.475266667,1758014098,5,0.4,2,0,0,0,,
1896,568.818,9.4803,1758014098,5,0.4,2,0,0,0,,
1897,569.114,9.485233333,1758014099,5,0.4,2,0,0,0,,
1898,569.416,9.490266667,1758014099,5,0.41,2.05,0,0,0,,
1899,569.716,9.495266667,1758014099,5,0.4,2,0,0,0,,
1900,570.016,9.500266667,1758014100,5,0.4,2,0,0,0,,
1901,570.317,9.505283333,1758014100,5,0.4,2,0,0,0,,
1902,570.615,9.51025,1758014100,5,0.39,1.95,0,0,0,,
1903,570.918,9.5153,1758014101,5,0.39,1.95,0,0,0,,
1904,571.215,9.52025,1758014101,5,0.39,1.95,0,0,0,,
1905,571.519,9.525316667,1758014101,5,0.39,1.95,0,0,0,,
1906,571.816,9.530266667,1758014101,5,0.4,2,0,0,0,,
1907,572.118,9.5353,1758014102,5,0.4,2,0,0,0,,
1908,572.417,9.540283333,1758014102,5,0.39,1.95,0,0,0,,
1909,572.717,9.545283333,1758014102,5,0.4,2,0,0,0,,
1910,573.018,9.5503,1758014103,5,0.4,2,0,0,0,,
1911,573.315,9.55525,1758014103,5,0.4,2,0,0,0,,
1912,573.618,9.5603,1758014103,5,0.4,2,0,0,0,,
1913,573.917,9.565283333,1758014104,5,0.4,2,0,0,0,,
1914,574.216,9.570266667,1758014104,5,0.39,1.95,0,0,0,,
1915,574.516,9.575266667,1758014104,5,0.39,1.95,0,0,0,,
1916,574.818,9.5803,1758014104,5,0.4,2,0,0,0,,
1917,575.115,9.58525,1758014105,5,0.4,2,0,0,0,,
1918,575.414,9.590233333,1758014105,5,0.4,2,0,0,0,,
1919,575.716,9.595266667,1758014105,5,0.4,2,0,0,0,,
1920,576.016,9.600266667,1758014106,5,0.39,1.95,0,0,0,,
1921,576.316,9.605266667,1758014106,5,0.4,2,0,0,0,,
1922,576.618,9.6103,1758014106,5,0.4,2,0,0,0,,
1923,576.916,9.615266667,1758014107,5,0.4,2,0,0,0,,
1924,577.215,9.62025,1758014107,5,0.39,1.95,0,0,0,,
1925,577.517,9.625283333,1758014107,5,0.39,1.95,0,0,0,,
1926,577.816,9.630266667,1758014107,5,0.39,1.95,0,0,0,,
1927,578.118,9.6353,1758014108,5,0.4,2,0,0,0,,
1928,578.417,9.640283333,1758014108,5,0.4,2,0,0,0,,
1929,578.716,9.645266667,1758014108,5,0.39,1.95,0,0,0,,
1930,579.018,9.6503,1758014109,5,0.4,2,0,0,0,,
1931,579.317,9.655283333,1758014109,5,0.4,2,0,0,0,,
1932,579.616,9.660266667,1758014109,5,0.4,2,0,0,0,,
1933,579.914,9.665233333,1758014110,5,0.39,1.95,0,0,0,,
1934,580.217,9.670283333,1758014110,5,0.4,2,0,0,0,,
1935,580.517,9.675283333,1758014110,5,0.39,1.95,0,0,0,,
1936,580.814,9.680233333,1758014110,5,0.39,1.95,0,0,0,,
1937,581.117,9.685283333,1758014111,5,0.39,1.95,0,0,0,,
1938,581.416,9.690266667,1758014111,5,0.4,2,0,0,0,,
1939,581.719,9.695316667,1758014111,5,0.4,2,0,0,0,,
1940,582.014,9.700233333,1758014112,5,0.39,1.95,0,0,0,,
1941,582.316,9.705266667,1758014112,5,0.4,2,0,0,0,,
1942,582.614,9.710233333,1758014112,5,0.39,1.95,0,0,0,,
1943,582.916,9.715266667,1758014113,5,0.4,2,0,0,0,,
1944,583.218,9.7203,1758014113,5,0.4,2,0,0,0,,
1945,583.516,9.725266667,1758014113,5,0.4,2,0,0,0,,
1946,583.817,9.730283333,1758014113,5,0.39,1.95,0,0,0,,
1947,584.115,9.73525,1758014114,5,0.4,2,0,0,0,,
1948,584.416,9.740266667,1758014114,5,0.39,1.95,0,0,0,,
1949,584.718,9.7453,1758014114,5,0.39,1.95,0,0,0,,
1950,585.018,9.7503,1758014115,5,0.4,2,0,0,0,,
1951,585.318,9.7553,1758014115,5,0.39,1.95,0,0,0,,
1952,585.619,9.760316667,1758014115,5,0.4,2,0,0,0,,
1953,585.916,9.765266667,1758014116,5,0.4,2,0,0,0,,
1954,586.216,9.770266667,1758014116,5,0.48,2.4,0,0,0,,
1955,586.515,9.77525,1758014116,5,0.4,2,0,0,0,,
1956,586.818,9.7803,1758014116,5,0.39,1.95,0,0,0,,
1957,587.116,9.785266667,1758014117,5,0.39,1.95,0,0,0,,
1958,587.418,9.7903,1758014117,5,0.39,1.95,0,0,0,,
1959,587.716,9.795266667,1758014117,5,0.4,2,0,0,0,,
1960,588.016,9.800266667,1758014118,5,0.39,1.95,0,0,0,,
1961,588.316,9.805266667,1758014118,5,0.39,1.95,0,0,0,,
1962,588.617,9.810283333,1758014118,5,0.4,2,0,0,0,,
1963,588.917,9.815283333,1758014119,5,0.39,1.95,0,0,0,,
1964,589.216,9.820266667,1758014119,5,0.39,1.95,0,0,0,,
1965,589.516,9.825266667,1758014119,5,0.4,2,0,0,0,,
1966,589.816,9.830266667,1758014119,5,0.4,2,0,0,0,,
1967,590.115,9.83525,1758014120,5,0.4,2,0,0,0,,
1968,590.417,9.840283333,1758014120,5,0.39,1.95,0,0,0,,
1969,590.714,9.845233333,1758014120,5,0.42,2.1,0,0,0,,
1970,591.017,9.850283333,1758014121,5,0.4,2,0,0,0,,
1971,591.316,9.855266667,1758014121,5,0.4,2,0,0,0,,
1972,591.615,9.86025,1758014121,5,0.4,2,0,0,0,,
1973,591.918,9.8653,1758014122,5,0.4,2,0,0,0,,
1974,592.217,9.870283333,1758014122,5,0.4,2,0,0,0,,
1975,592.517,9.875283333,1758014122,5,0.39,1.95,0,0,0,,
1976,592.819,9.880316667,1758014122,5,0.39,1.95,0,0,0,,
1977,593.118,9.8853,1758014123,5,0.39,1.95,0,0,0,,
1978,593.416,9.890266667,1758014123,5,0.4,2,0,0,0,,
1979,593.716,9.895266667,1758014123,5,0.39,1.95,0,0,0,,
1980,594.015,9.90025,1758014124,5,0.39,1.95,0,0,0,,
1981,594.316,9.905266667,1758014124,5,0.4,2,0,0,0,,
1982,594.615,9.91025,1758014124,5,0.4,2,0,0,0,,
1983,594.916,9.915266667,1758014125,5,0.39,1.95,0,0,0,,
1984,595.216,9.920266667,1758014125,5,0.39,1.95,0,0,0,,
1985,595.514,9.925233333,1758014125,5,0.39,1.95,0,0,0,,
1986,595.819,9.930316667,1758014125,5,0.39,1.95,0,0,0,,
1987,596.116,9.935266667,1758014126,5,0.39,1.95,0,0,0,,
1988,596.416,9.940266667,1758014126,5,0.4,2,0,0,0,,
1989,596.718,9.9453,1758014126,5,0.4,2,0,0,0,,
1990,597.016,9.950266667,1758014127,5,0.4,2,0,0,0,,
1991,597.319,9.955316667,1758014127,5,0.4,2,0,0,0,,
1992,597.618,9.9603,1758014127,5,0.39,1.95,0,0,0,,
1993,597.919,9.965316667,1758014128,5,0.4,2,0,0,0,,
1994,598.217,9.970283333,1758014128,5,0.39,1.95,0,0,0,,
1995,598.516,9.975266667,1758014128,5,0.39,1.95,0,0,0,,
1996,598.819,9.980316667,1758014128,5,0.4,2,0,0,0,,
1997,599.115,9.98525,1758014129,5,0.4,2,0,0,0,,
1998,599.417,9.990283333,1758014129,5,0.39,1.95,0,0,0,,
1999,599.719,9.995316667,1758014129,5,0.39,1.95,0,0,0,,
2000,600.016,10.00026667,1758014130,5,0.4,2,0,0,0,,
2001,600.319,10.00531667,1758014130,5,0.4,2,0,0,0,,
2002,600.618,10.0103,1758014130,5,0.39,1.95,0,0,0,,
2003,600.916,10.01526667,1758014131,5,0.39,1.95,0,0,0,,
2004,601.215,10.02025,1758014131,5,0.39,1.95,0,0,0,,
2005,601.516,10.02526667,1758014131,5,0.39,1.95,0,0,0,,
2006,601.815,10.03025,1758014131,5,0.39,1.95,0,0,0,,
2007,602.116,10.03526667,1758014132,5,0.4,2,0,0,0,,
2008,602.419,10.04031667,1758014132,5,0.48,2.4,0,0,0,,
2009,602.714,10.04523333,1758014132,5,0.48,2.4,0,0,0,,
2010,603.016,10.05026667,1758014133,5,0.39,1.95,0,0,0,,
2011,603.319,10.05531667,1758014133,5,0.39,1.95,0,0,0,,
2012,603.616,10.06026667,1758014133,5,0.39,1.95,0,0,0,,
2013,603.919,10.06531667,1758014134,5,0.39,1.95,0,0,0,,
2014,604.216,10.07026667,1758014134,5,0.39,1.95,0,0,0,,
2015,604.519,10.07531667,1758014134,5,0.39,1.95,0,0,0,,
2016,604.818,10.0803,1758014134,5,0.4,2,0,0,0,,
2017,605.117,10.08528333,1758014135,5,0.4,2,0,0,0,,
2018,605.414,10.09023333,1758014135,5,0.39,1.95,0,0,0,,
2019,605.716,10.09526667,1758014135,5,0.39,1.95,0,0,0,,
2020,606.018,10.1003,1758014136,5,0.39,1.95,0,0,0,,
2021,606.316,10.10526667,1758014136,5,0.39,1.95,0,0,0,,
2022,606.615,10.11025,1758014136,5,0.39,1.95,0,0,0,,
2023,606.916,10.11526667,1758014137,5,0.39,1.95,0,0,0,,
2024,607.216,10.12026667,1758014137,5,0.39,1.95,0,0,0,,
2025,607.519,10.12531667,1758014137,5,0.4,2,0,0,0,,
2026,607.819,10.13031667,1758014137,5,0.4,2,0,0,0,,
2027,608.117,10.13528333,1758014138,5,0.39,1.95,0,0,0,,
2028,608.418,10.1403,1758014138,5,0.39,1.95,0,0,0,,
2029,608.719,10.14531667,1758014138,5,0.39,1.95,0,0,0,,
2030,609.018,10.1503,1758014139,5,0.39,1.95,0,0,0,,
2031,609.314,10.15523333,1758014139,5,0.4,2,0,0,0,,
2032,609.619,10.16031667,1758014139,5,0.4,2,0,0,0,,
2033,609.917,10.16528333,1758014140,5,0.4,2,0,0,0,,
2034,610.216,10.17026667,1758014140,5,0.4,2,0,0,0,,
2035,610.514,10.17523333,1758014140,5,0.39,1.95,0,0,0,,
2036,610.816,10.18026667,1758014140,5,0.4,2,0,0,0,,
2037,611.118,10.1853,1758014141,5,0.4,2,0,0,0,,
2038,611.415,10.19025,1758014141,5,0.39,1.95,0,0,0,,
2039,611.716,10.19526667,1758014141,5,0.39,1.95,0,0,0,,
2040,612.016,10.20026667,1758014142,5,0.39,1.95,0,0,0,,
2041,612.316,10.20526667,1758014142,5,0.39,1.95,0,0,0,,
2042,612.617,10.21028333,1758014142,5,0.4,2,0,0,0,,
2043,612.916,10.21526667,1758014143,5,0.4,2,0,0,0,,
2044,613.216,10.22026667,1758014143,5,0.39,1.95,0,0,0,,
2045,613.515,10.22525,1758014143,5,0.39,1.95,0,0,0,,
2046,613.818,10.2303,1758014143,5,0.4,2,0,0,0,,
2047,614.116,10.23526667,1758014144,5,0.39,1.95,0,0,0,,
2048,614.416,10.24026667,1758014144,5,0.4,2,0,0,0,,
2049,614.717,10.24528333,1758014144,5,0.4,2,0,0,0,,
2050,615.017,10.25028333,1758014145,5,0.39,1.95,0,0,0,,
2051,615.316,10.25526667,1758014145,5,0.4,2,0,0,0,,
2052,615.618,10.2603,1758014145,5,0.39,1.95,0,0,0,,
2053,615.916,10.26526667,1758014146,5,0.4,2,0,0,0,,
2054,616.218,10.2703,1758014146,5,0.4,2,0,0,0,,
2055,616.516,10.27526667,1758014146,5,0.39,1.95,0,0,0,,
2056,616.818,10.2803,1758014146,5,0.4,2,0,0,0,,
2057,617.116,10.28526667,1758014147,5,0.4,2,0,0,0,,
2058,617.417,10.29028333,1758014147,5,0.39,1.95,0,0,0,,
2059,617.715,10.29525,1758014147,5,0.39,1.95,0,0,0,,
2060,618.016,10.30026667,1758014148,5,0.4,2,0,0,0,,
2061,618.318,10.3053,1758014148,5,0.39,1.95,0,0,0,,
2062,618.619,10.31031667,1758014148,5,0.4,2,0,0,0,,
2063,618.916,10.31526667,1758014149,5,0.4,2,0,0,0,,
2064,619.217,10.32028333,1758014149,5,0.39,1.95,0,0,0,,
2065,619.514,10.32523333,1758014149,5,0.39,1.95,0,0,0,,
2066,619.816,10.33026667,1758014149,5,0.4,2,0,0,0,,
2067,620.116,10.33526667,1758014150,5,0.4,2,0,0,0,,
2068,620.416,10.34026667,1758014150,5,0.4,2,0,0,0,,
2069,620.718,10.3453,1758014150,5,0.4,2,0,0,0,,
2070,621.016,10.35026667,1758014151,5,0.39,1.95,0,0,0,,
2071,621.318,10.3553,1758014151,5,0.4,2,0,0,0,,
2072,621.616,10.36026667,1758014151,5,0.39,1.95,0,0,0,,
2073,621.919,10.36531667,1758014152,5,0.39,1.95,0,0,0,,
2074,622.216,10.37026667,1758014152,5,0.39,1.95,0,0,0,,
2075,622.517,10.37528333,1758014152,5,0.39,1.95,0,0,0,,
2076,622.818,10.3803,1758014152,5,0.39,1.95,0,0,0,,
2077,623.118,10.3853,1758014153,5,0.39,1.95,0,0,0,,
2078,623.415,10.39025,1758014153,5,0.39,1.95,0,0,0,,
2079,623.717,10.39528333,1758014153,5,0.39,1.95,0,0,0,,
2080,624.019,10.40031667,1758014154,5,0.39,1.95,0,0,0,,
2081,624.318,10.4053,1758014154,5,0.39,1.95,0,0,0,,
2082,624.617,10.41028333,1758014154,5,0.39,1.95,0,0,0,,
2083,624.916,10.41526667,1758014155,5,0.39,1.95,0,0,0,,
2084,625.216,10.42026667,1758014155,5,0.39,1.95,0,0,0,,
2085,625.516,10.42526667,1758014155,5,0.4,2,0,0,0,,
2086,625.817,10.43028333,1758014155,5,0.4,2,0,0,0,,
2087,626.114,10.43523333,1758014156,5,0.39,1.95,0,0,0,,
2088,626.418,10.4403,1758014156,5,0.4,2,0,0,0,,
2089,626.715,10.44525,1758014156,5,0.39,1.95,0,0,0,,
2090,627.019,10.45031667,1758014157,5,0.39,1.95,0,0,0,,
2091,627.316,10.45526667,1758014157,5,0.4,2,0,0,0,,
2092,627.617,10.46028333,1758014157,5,0.39,1.95,0,0,0,,
2093,627.919,10.46531667,1758014158,5,0.39,1.95,0,0,0,,
2094,628.214,10.47023333,1758014158,5,0.39,1.95,0,0,0,,
2095,628.518,10.4753,1758014158,5,0.39,1.95,0,0,0,,
2096,628.817,10.48028333,1758014158,5,0.4,2,0,0,0,,
2097,629.116,10.48526667,1758014159,5,0.4,2,0,0,0,,
2098,629.416,10.49026667,1758014159,5,0.39,1.95,0,0,0,,
2099,629.719,10.49531667,1758014159,5,0.39,1.95,0,0,0,,
2100,630.016,10.50026667,1758014160,5,0.39,1.95,0,0,0,,
2101,630.317,10.50528333,1758014160,5,0.39,1.95,0,0,0,,
2102,630.617,10.51028333,1758014160,5,0.38,1.9,0,0,0,,
2103,630.919,10.51531667,1758014161,5,0.39,1.95,0,0,0,,
2104,631.219,10.52031667,1758014161,5,0.4,2,0,0,0,,
2105,631.515,10.52525,1758014161,5,0.4,2,0,0,0,,
2106,631.819,10.53031667,1758014161,5,0.39,1.95,0,0,0,,
2107,632.116,10.53526667,1758014162,5,0.39,1.95,0,0,0,,
2108,632.416,10.54026667,1758014162,5,0.39,1.95,0,0,0,,
2109,632.719,10.54531667,1758014162,5,0.39,1.95,0,0,0,,
2110,633.015,10.55025,1758014163,5,0.39,1.95,0,0,0,,
2111,633.316,10.55526667,1758014163,5,0.39,1.95,0,0,0,,
2112,633.616,10.56026667,1758014163,5,0.39,1.95,0,0,0,,
2113,633.919,10.56531667,1758014164,5,0.39,1.95,0,0,0,,
2114,634.218,10.5703,1758014164,5,0.4,2,0,0,0,,
2115,634.519,10.57531667,1758014164,5,0.4,2,0,0,0,,
2116,634.816,10.58026667,1758014164,5,0.4,2,0,0,0,,
2117,635.117,10.58528333,1758014165,5,0.4,2,0,0,0,,
2118,635.419,10.59031667,1758014165,5,0.48,2.4,0,0,0,,
2119,635.714,10.59523333,1758014165,5,0.48,2.4,0,0,0,,
2120,636.017,10.60028333,1758014166,5,0.39,1.95,0,0,0,,
2121,636.319,10.60531667,1758014166,5,0.4,2,0,0,0,,
2122,636.619,10.61031667,1758014166,5,0.39,1.95,0,0,0,,
2123,636.917,10.61528333,1758014167,5,0.39,1.95,0,0,0,,
2124,637.216,10.62026667,1758014167,5,0.39,1.95,0,0,0,,
2125,637.515,10.62525,1758014167,5,0.39,1.95,0,0,0,,
2126,637.816,10.63026667,1758014167,5,0.39,1.95,0,0,0,,
2127,638.116,10.63526667,1758014168,5,0.39,1.95,0,0,0,,
2128,638.419,10.64031667,1758014168,5,0.4,2,0,0,0,,
2129,638.719,10.64531667,1758014168,5,0.4,2,0,0,0,,
2130,639.016,10.65026667,1758014169,5,0.4,2,0,0,0,,
2131,639.316,10.65526667,1758014169,5,0.4,2,0,0,0,,
2132,639.617,10.66028333,1758014169,5,0.4,2,0,0,0,,
2133,639.916,10.66526667,1758014170,5,0.4,2,0,0,0,,
2134,640.217,10.67028333,1758014170,5,0.39,1.95,0,0,0,,
2135,640.518,10.6753,1758014170,5,0.39,1.95,0,0,0,,
2136,640.815,10.68025,1758014170,5,0.4,2,0,0,0,,
2137,641.115,10.68525,1758014171,5,0.39,1.95,0,0,0,,
2138,641.417,10.69028333,1758014171,5,0.39,1.95,0,0,0,,
2139,641.719,10.69531667,1758014171,5,0.39,1.95,0,0,0,,
2140,642.016,10.70026667,1758014172,5,0.39,1.95,0,0,0,,
2141,642.317,10.70528333,1758014172,5,0.39,1.95,0,0,0,,
2142,642.617,10.71028333,1758014172,5,0.39,1.95,0,0,0,,
2143,642.916,10.71526667,1758014173,5,0.39,1.95,0,0,0,,
2144,643.216,10.72026667,1758014173,5,0.39,1.95,0,0,0,,
2145,643.519,10.72531667,1758014173,5,0.39,1.95,0,0,0,,
2146,643.817,10.73028333,1758014173,5,0.39,1.95,0,0,0,,
2147,644.118,10.7353,1758014174,5,0.39,1.95,0,0,0,,
2148,644.416,10.74026667,1758014174,5,0.39,1.95,0,0,0,,
2149,644.716,10.74526667,1758014174,5,0.39,1.95,0,0,0,,
2150,645.015,10.75025,1758014175,5,0.39,1.95,0,0,0,,
2151,645.316,10.75526667,1758014175,5,0.39,1.95,0,0,0,,
2152,645.618,10.7603,1758014175,5,0.39,1.95,0,0,0,,
2153,645.915,10.76525,1758014176,5,0.39,1.95,0,0,0,,
2154,646.214,10.77023333,1758014176,5,0.39,1.95,0,0,0,,
