,round,load,period,start_time,id,channelId,exp_duration,end_time,experiment,duration,energy,power_avg,ID
2275,16,90,0.2,1765731081723,1858,CH1,80022,1765731161745,stress-ng,80.022,330.5296750000026,4.130485054110152,17
2276,27,50,0.2,1765859101422,3109,CH1,80022,1765859181444,stress-ng,80.022,294.4587249999858,3.679722138911622,36
2277,25,5,0.2,1765829628706,2821,CH1,80023,1765829708729,stress-ng,80.023,236.25802500001748,2.9523765042552452,42
2278,25,30,0.2,1765833312439,2857,CH1,80022,1765833392461,stress-ng,80.022,277.98767500000235,3.4738906175801954,53
2279,2,15,0.2,1765556091572,148,CH1,80022,1765556171594,stress-ng,80.022,268.38745000000034,3.3539207967808897,57
2280,26,100,0.2,1765851733123,3037,CH1,80025,1765851813148,stress-ng,80.025,339.51675000001984,4.242633552015243,67
2281,25,20,0.2,1765832391843,2848,CH1,80022,1765832471865,stress-ng,80.022,269.2427500000043,3.3646091074954927,73
2282,5,90,0.2,1765599378269,571,CH1,80024,1765599458293,stress-ng,80.024,333.0029500000084,4.161288488453569,79
2283,6,5,0.2,1765602141269,598,CH1,80022,1765602221291,stress-ng,80.022,252.33437500000645,3.1533125265552777,82
2284,16,15,0.2,1765723713669,1786,CH1,80203,1765723793872,stress-ng,80.203,263.9831750000148,3.291437664426702,87
2285,16,10,0.2,1765722792915,1777,CH1,80022,1765722872937,stress-ng,80.022,260.77622500002246,3.2588066406740954,93
2286,5,30,0.2,1765593853167,517,CH1,80022,1765593933189,stress-ng,80.022,281.8823999999949,3.522561295643634,110
2287,26,5,0.2,1765841600915,2938,CH1,80023,1765841680938,stress-ng,80.023,252.48242500003232,3.1551232145762134,115
2288,11,30,0.2,1765665692364,1219,CH1,80022,1765665772386,stress-ng,80.022,279.0308750000005,3.48692703256605,122
2289,2,80,0.2,1765562538250,211,CH1,80022,1765562618272,stress-ng,80.022,325.48280000000057,4.067416460473377,126
2290,32,5,0.2,1765913438934,3640,CH1,80022,1765913518956,stress-ng,80.022,253.8961750000228,3.1728296593439653,135
2291,31,60,0.2,1765907913275,3586,CH1,80040,1765907993315,stress-ng,80.04,308.82037500000285,3.858325524737667,166
2292,16,60,0.2,1765728318539,1831,CH1,80041,1765728398580,stress-ng,80.041,304.8268499999966,3.80838382828796,176
2293,5,50,0.2,1765595694457,535,CH1,80022,1765595774479,stress-ng,80.022,298.37082499999394,3.728609944765114,180
2294,19,90,0.2,1765767001493,2209,CH1,80026,1765767081519,stress-ng,80.026,330.6345500000053,4.1315891085397904,183
2295,31,0,0.2,1765900545402,3514,CH1,80025,1765900625427,stress-ng,80.025,200.40209999999823,2.504243673851899,190
2296,34,40,0.2,1765941990827,3919,CH1,80079,1765942070906,stress-ng,80.079,285.7892249999973,3.568841081931559,194
2297,29,70,0.2,1765884888686,3361,CH1,80037,1765884968723,stress-ng,80.037,316.08015000000375,3.949175381386156,196
2298,18,40,0.2,1765750422976,2047,CH1,80022,1765750502998,stress-ng,80.022,285.21794999999537,3.564244207842785,200
2299,16,5,0.2,1765721871925,1768,CH1,80021,1765721951946,stress-ng,80.021,246.02895000002607,3.07455480436418,226
2300,13,70,0.2,1765693320594,1489,CH1,80044,1765693400638,stress-ng,80.044,314.4168749999973,3.92805050971962,227
2301,29,5,0.2,1765877520701,3289,CH1,80022,1765877600723,stress-ng,80.022,246.61710000002162,3.0818662367851544,249
2302,9,60,0.2,1765644507786,1012,CH1,80039,1765644587825,stress-ng,80.039,306.3351249999902,3.8273232424191983,251
2303,33,60,0.2,1765931859215,3820,CH1,80025,1765931939240,stress-ng,80.025,305.5894999999926,3.8186754139330534,254
2304,27,10,0.2,1765854496175,3064,CH1,80026,1765854576201,stress-ng,80.026,256.7292500000246,3.2080730012748933,262
2305,6,30,0.2,1765605826290,634,CH1,80022,1765605906312,stress-ng,80.022,277.9627249999922,3.473578828322114,273
2306,19,100,0.2,1765767922498,2218,CH1,80022,1765768002520,stress-ng,80.022,339.661875000012,4.244606170803179,290
2307,34,30,0.2,1765941069551,3910,CH1,80130,1765941149681,stress-ng,80.13,278.13692500000025,3.4710710720079896,304
2308,5,10,0.2,1765591089152,490,CH1,80022,1765591169174,stress-ng,80.022,261.29040000000543,3.2652320611832426,316
2309,1,90,0.2,1765551486921,103,CH1,80035,1765551566956,stress-ng,80.035,335.1840500000135,4.187968388830056,317
2310,31,20,0.2,1765904230013,3550,CH1,80180,1765904310193,stress-ng,80.18,271.63352499999695,3.387796520329221,322
2311,14,5,0.2,1765697925698,1534,CH1,80021,1765698005719,stress-ng,80.021,247.33660000002445,3.090896139763618,323
2312,24,40,0.2,1765822261755,2749,CH1,80023,1765822341778,stress-ng,80.023,287.735199999993,3.595656248828374,335
2313,6,15,0.2,1765603984545,616,CH1,80022,1765604064567,stress-ng,80.022,265.5473250000073,3.318428994526596,341
2314,15,5,0.2,1765709899196,1651,CH1,80021,1765709979217,stress-ng,80.021,247.10462500002666,3.08799721323186,354
2315,32,80,0.2,1765921727156,3721,CH1,80033,1765921807189,stress-ng,80.033,322.4597250000038,4.029084565116937,357
2316,34,60,0.2,1765943832489,3937,CH1,80065,1765943912554,stress-ng,80.065,306.3314749999964,3.8260347842377613,362
2317,17,10,0.2,1765734766701,1894,CH1,80070,1765734846771,stress-ng,80.07,257.9925250000225,3.222087236168634,368
2318,20,15,0.2,1765771606156,2254,CH1,80022,1765771686178,stress-ng,80.022,263.1188500000101,3.288081402614407,377
2319,4,100,0.2,1765588326133,463,CH1,80023,1765588406156,stress-ng,80.023,342.70572500001737,4.282590317783854,397
2320,19,80,0.2,1765766080444,2200,CH1,80023,1765766160467,stress-ng,80.023,321.8568250000043,4.022053971983108,406
2321,23,40,0.2,1765810289553,2632,CH1,80051,1765810369604,stress-ng,80.051,289.25574999999276,3.613393336747733,424
2322,31,70,0.2,1765908833806,3595,CH1,80023,1765908913829,stress-ng,80.023,317.2648249999925,3.9646704697398563,428
2323,31,30,0.2,1765905151163,3559,CH1,80023,1765905231186,stress-ng,80.023,280.918424999993,3.510471052072442,448
2324,18,100,0.2,1765755948865,2101,CH1,80028,1765756028893,stress-ng,80.028,339.6016250000069,4.2435350752237575,462
2325,21,30,0.2,1765785420794,2389,CH1,80022,1765785500816,stress-ng,80.022,278.4646749999981,3.479851478343432,470
2326,3,70,0.2,1765573590271,319,CH1,80022,1765573670293,stress-ng,80.022,317.4422999999976,3.9669378420933943,494
2327,24,10,0.2,1765818577829,2713,CH1,80022,1765818657851,stress-ng,80.022,260.1631000000115,3.251144685211711,508
2328,4,40,0.2,1765582800354,409,CH1,80021,1765582880375,stress-ng,80.021,287.93119999999266,3.5981954736880652,509
2329,17,90,0.2,1765743055103,1975,CH1,80024,1765743135127,stress-ng,80.024,330.3107499999995,4.127646081175641,510
2330,1,40,0.2,1765546882170,58,CH1,80022,1765546962192,stress-ng,80.022,290.74499999999506,3.6333133388317593,511
2331,35,80,0.2,1765957648343,4072,CH1,80040,1765957728383,stress-ng,80.04,322.97047500000446,4.035113380809651,520
2332,29,50,0.2,1765883046583,3343,CH1,80023,1765883126606,stress-ng,80.023,295.349374999994,3.690806080751709,534
2333,8,60,0.2,1765632533967,895,CH1,80022,1765632613989,stress-ng,80.022,306.8341999999929,3.834373047411873,538
2334,20,30,0.2,1765773448478,2272,CH1,80069,1765773528547,stress-ng,80.069,278.6972749999986,3.4807138218286555,545
2335,34,100,0.2,1765947516089,3973,CH1,80027,1765947596116,stress-ng,80.027,338.9266500000136,4.235153760605965,557
2336,24,0,0.2,1765816735818,2695,CH1,80025,1765816815843,stress-ng,80.025,198.18395000000382,2.4765254607935496,578
2337,16,70,0.2,1765729239595,1840,CH1,80038,1765729319633,stress-ng,80.038,313.1516250000088,3.912536857492801,581
2338,3,80,0.2,1765574511273,328,CH1,80028,1765574591301,stress-ng,80.028,323.3971250000013,4.04104969510673,584
2339,12,80,0.2,1765682268566,1381,CH1,80023,1765682348589,stress-ng,80.023,321.30687499999976,4.015181572797817,591
2340,15,100,0.2,1765720029906,1750,CH1,80025,1765720109931,stress-ng,80.025,339.20615000001095,4.23875226491735,603
2341,26,15,0.2,1765843444296,2956,CH1,80021,1765843524317,stress-ng,80.021,262.8196000000083,3.2843828495021095,617
2342,7,50,0.2,1765619640368,769,CH1,80069,1765619720437,stress-ng,80.069,293.4708999999887,3.6652249934430143,639
2343,21,15,0.2,1765783579107,2371,CH1,80022,1765783659129,stress-ng,80.022,263.5880000000018,3.2939441653545503,645
2344,23,20,0.2,1765808447226,2614,CH1,80022,1765808527248,stress-ng,80.022,269.24112500000297,3.364588800579878,658
2345,2,5,0.2,1765554249958,130,CH1,80023,1765554329981,stress-ng,80.023,256.2815250000044,3.2025983154843534,668
2346,30,70,0.2,1765896861777,3478,CH1,80026,1765896941803,stress-ng,80.026,315.92112499999587,3.947731049908728,680
2347,30,20,0.2,1765892257339,3433,CH1,80023,1765892337362,stress-ng,80.023,268.52592500000367,3.3556093248191603,688
2348,31,100,0.2,1765911596868,3622,CH1,80022,1765911676890,stress-ng,80.022,342.2883500000182,4.277428082277602,704
2349,8,50,0.2,1765631612891,886,CH1,80070,1765631692961,stress-ng,80.07,293.2602499999881,3.662548395154092,729
2350,21,70,0.2,1765789104109,2425,CH1,80024,1765789184133,stress-ng,80.024,314.72915000000273,3.932934494651639,733
2351,8,80,0.2,1765634375946,913,CH1,80025,1765634455971,stress-ng,80.025,323.5133749999992,4.042653858169312,743
2352,35,40,0.2,1765953964716,4036,CH1,80103,1765954044819,stress-ng,80.103,286.4775499999979,3.576364805313133,766
2353,31,5,0.2,1765901466410,3523,CH1,80026,1765901546436,stress-ng,80.026,248.62520000001078,3.106805288281443,773
2354,19,20,0.2,1765760554462,2146,CH1,80021,1765760634483,stress-ng,80.021,267.5007750000042,3.3428821809275586,774
2355,2,30,0.2,1765557933740,166,CH1,80023,1765558013763,stress-ng,80.023,281.59629999999663,3.5189420541593868,775
2356,20,10,0.2,1765770685019,2245,CH1,80026,1765770765045,stress-ng,80.026,258.57622500002043,3.2311526878766954,787
2357,19,40,0.2,1765762396225,2164,CH1,80062,1765762476287,stress-ng,80.062,286.6317499999928,3.5801222802327293,796
2358,13,40,0.2,1765690557559,1462,CH1,80120,1765690637679,stress-ng,80.12,287.12597499999185,3.5836991387917103,798
2359,12,15,0.2,1765675822985,1318,CH1,80022,1765675903007,stress-ng,80.022,263.97190000000955,3.2987415960612028,814
2360,4,60,0.2,1765584642015,427,CH1,80037,1765584722052,stress-ng,80.037,308.66277500000234,3.8565010557617394,822
2361,29,100,0.2,1765887651814,3388,CH1,80024,1765887731838,stress-ng,80.024,345.65025000001907,4.319332325302648,832
2362,30,100,0.2,1765899624389,3505,CH1,80025,1765899704414,stress-ng,80.025,348.73895000003074,4.357875039050681,838
2363,14,70,0.2,1765705294141,1606,CH1,80022,1765705374163,stress-ng,80.022,314.5645249999989,3.9309755442253245,860
2364,25,10,0.2,1765830549702,2830,CH1,80026,1765830629728,stress-ng,80.026,258.9495500000137,3.2358177342365444,875
2365,28,50,0.2,1765871074617,3226,CH1,80023,1765871154640,stress-ng,80.023,296.6028750000015,3.706470327280926,880
2366,16,40,0.2,1765726476449,1813,CH1,80022,1765726556471,stress-ng,80.022,285.66327499999574,3.569809239958958,894
2367,4,0,0.2,1765577274332,355,CH1,80025,1765577354357,stress-ng,80.025,200.500424999999,2.5054723523898654,897
2368,13,100,0.2,1765696083688,1516,CH1,80025,1765696163713,stress-ng,80.025,339.65305000001035,4.244336769759579,900
2369,3,0,0.2,1765565300718,238,CH1,80025,1765565380743,stress-ng,80.025,200.74174999999912,2.50848797250858,906
2370,13,0,0.2,1765685031639,1408,CH1,80024,1765685111663,stress-ng,80.024,196.87430000001353,2.4601906927923314,917
2371,23,10,0.2,1765806604762,2596,CH1,80023,1765806684785,stress-ng,80.023,256.5633250000033,3.2061198030566627,920
2372,29,90,0.2,1765886730749,3379,CH1,80027,1765886810776,stress-ng,80.027,333.40067500000276,4.166102377947477,922
2373,23,30,0.2,1765809368450,2623,CH1,80104,1765809448554,stress-ng,80.104,279.670899999994,3.4913474982521966,925
2374,8,0,0.2,1765625166078,823,CH1,80026,1765625246104,stress-ng,80.026,196.44210000001138,2.454728463249586,935
2375,19,10,0.2,1765758712288,2128,CH1,80022,1765758792310,stress-ng,80.022,259.83140000002606,3.2469995751171687,951
2376,32,100,0.2,1765923569211,3739,CH1,80028,1765923649239,stress-ng,80.028,341.2351250000208,4.263946681161853,957
2377,18,60,0.2,1765752264746,2065,CH1,80036,1765752344782,stress-ng,80.036,305.35327499999937,3.8151990979059347,965
2378,8,20,0.2,1765628849883,859,CH1,80199,1765628930082,stress-ng,80.199,268.9857750000025,3.353979164328763,993
2379,35,20,0.2,1765952122402,4018,CH1,80149,1765952202551,stress-ng,80.149,269.1317000000064,3.3578921758226103,1009
2380,18,70,0.2,1765753185799,2074,CH1,80047,1765753265846,stress-ng,80.047,313.11672500000196,3.9116609616850346,1025
2381,14,30,0.2,1765701609905,1570,CH1,80022,1765701689927,stress-ng,80.022,278.52212500000087,3.4805694059133847,1032
2382,4,90,0.2,1765587405133,454,CH1,80023,1765587485156,stress-ng,80.023,334.5351250000064,4.180487172438004,1038
2383,27,90,0.2,1765862785107,3145,CH1,80030,1765862865137,stress-ng,80.03,330.6726750000017,4.131858990378629,1040
2384,10,5,0.2,1765650033386,1066,CH1,80022,1765650113408,stress-ng,80.022,242.26697500002658,3.027504623728807,1061
2385,10,40,0.2,1765654638374,1111,CH1,80053,1765654718427,stress-ng,80.053,286.83189999999,3.583024995940065,1069
2386,12,5,0.2,1765673980428,1300,CH1,80021,1765674060449,stress-ng,80.021,251.37012500003095,3.14130197073307,1070
2387,28,10,0.2,1765866469679,3181,CH1,80021,1765866549700,stress-ng,80.021,258.77037500001427,3.233780820034919,1099
2388,27,70,0.2,1765860943021,3127,CH1,80032,1765861023053,stress-ng,80.032,314.2907999999964,3.9270641743302233,1110
2389,22,20,0.2,1765796473333,2497,CH1,80023,1765796553356,stress-ng,80.023,268.4737750000024,3.35495763717934,1111
2390,22,5,0.2,1765793709967,2470,CH1,80022,1765793789989,stress-ng,80.022,243.2415250000201,3.0396831496341017,1139
2391,33,10,0.2,1765926333155,3766,CH1,80022,1765926413177,stress-ng,80.022,261.03157500001385,3.2619976381496816,1146
2392,7,5,0.2,1765614113983,715,CH1,80022,1765614194005,stress-ng,80.022,252.13197500003236,3.150783222114323,1154
2393,21,0,0.2,1765780814995,2344,CH1,80026,1765780895021,stress-ng,80.026,197.53320000000798,2.4683627820959186,1183
2394,9,100,0.2,1765648191376,1048,CH1,80023,1765648271399,stress-ng,80.023,340.29450000000975,4.252458668133033,1208
2395,20,20,0.2,1765772527217,2263,CH1,80203,1765772607420,stress-ng,80.203,268.63097500000464,3.349388115157845,1213
2396,20,50,0.2,1765775290007,2290,CH1,80022,1765775370029,stress-ng,80.022,294.6654999999949,3.682306115818086,1224
2397,11,80,0.2,1765670296840,1264,CH1,80033,1765670376873,stress-ng,80.033,322.22912499999507,4.026203253657805,1226
2398,17,100,0.2,1765743976149,1984,CH1,80026,1765744056175,stress-ng,80.026,338.94202500000716,4.235398807887527,1229
2399,1,70,0.2,1765549644920,85,CH1,80035,1765549724955,stress-ng,80.035,316.96307500000233,3.960305803710906,1233
2400,33,90,0.2,1765934622319,3847,CH1,80031,1765934702350,stress-ng,80.031,331.18005,4.138147093001462,1242
2401,22,0,0.2,1765792788222,2461,CH1,80025,1765792868247,stress-ng,80.025,197.9852500000067,2.4740424867229827,1250
2402,4,30,0.2,1765581879302,400,CH1,80022,1765581959324,stress-ng,80.022,280.6776749999956,3.5075063732473017,1277
2403,10,15,0.2,1765651875175,1084,CH1,80022,1765651955197,stress-ng,80.022,263.9093250000042,3.297959623603561,1292
2404,30,50,0.2,1765895019807,3460,CH1,80023,1765895099830,stress-ng,80.023,299.6808750000024,3.7449342688977216,1296
2405,27,80,0.2,1765861864042,3136,CH1,80029,1765861944071,stress-ng,80.029,322.06742500000865,4.024383973309783,1297
2406,7,100,0.2,1765624245070,814,CH1,80022,1765624325092,stress-ng,80.022,338.9442500000049,4.235638324460834,1314
2407,6,10,0.2,1765603063549,607,CH1,80022,1765603143571,stress-ng,80.022,263.0506750000054,3.287229449401482,1348
2408,1,50,0.2,1765547802792,67,CH1,80063,1765547882855,stress-ng,80.063,300.579774999998,3.7542906835866505,1358
2409,16,50,0.2,1765727397566,1822,CH1,80022,1765727477588,stress-ng,80.022,294.4673249999952,3.6798296093573666,1381
2410,3,20,0.2,1765568985728,274,CH1,80022,1765569065750,stress-ng,80.022,270.79762499999765,3.384039701582036,1410
2411,25,40,0.2,1765834233424,2866,CH1,80097,1765834313521,stress-ng,80.097,287.06094999999266,3.5839163763935313,1418
2412,34,80,0.2,1765945674530,3955,CH1,80029,1765945754559,stress-ng,80.029,323.00462499999435,4.036094728160971,1426
2413,7,10,0.2,1765615035420,724,CH1,80022,1765615115442,stress-ng,80.022,258.2512000000192,3.2272525055612107,1444
2414,6,80,0.2,1765610429891,679,CH1,80025,1765610509916,stress-ng,80.025,320.8907499999926,4.00988128709769,1454
2415,21,80,0.2,1765790025120,2434,CH1,80034,1765790105154,stress-ng,80.034,323.268475000003,4.039139303296137,1455
2416,7,70,0.2,1765621482007,787,CH1,80043,1765621562050,stress-ng,80.043,312.92137500000354,3.9094158764664435,1462
2417,1,15,0.2,1765544118955,31,CH1,80164,1765544199119,stress-ng,80.164,268.865099999999,3.353938176737676,1472
2418,31,50,0.2,1765906992301,3577,CH1,80022,1765907072323,stress-ng,80.022,296.5139999999959,3.7054060133462787,1485
2419,14,80,0.2,1765706215120,1615,CH1,80031,1765706295151,stress-ng,80.031,322.34119999999024,4.027704264597347,1499
2420,7,0,0.2,1765613192978,706,CH1,80026,1765613273004,stress-ng,80.026,196.6581500000129,2.457428210831641,1505
2421,32,0,0.2,1765912517923,3631,CH1,80027,1765912597950,stress-ng,80.027,198.63052499999895,2.482043872692953,1511
2422,24,60,0.2,1765824103583,2767,CH1,80033,1765824183616,stress-ng,80.033,306.9752999999943,3.8356090612621587,1523
2423,9,30,0.2,1765641744946,985,CH1,80109,1765641825055,stress-ng,80.109,277.80244999999553,3.4678057396796307,1524
2424,15,20,0.2,1765712661795,1678,CH1,80022,1765712741817,stress-ng,80.022,267.5907750000103,3.3439650970984265,1530
2425,15,70,0.2,1765717266880,1723,CH1,80021,1765717346901,stress-ng,80.021,314.55032499999635,3.930847215105989,1539
2426,30,60,0.2,1765895940837,3469,CH1,80023,1765896020860,stress-ng,80.023,308.25797499999356,3.852117203803826,1549
2427,1,0,0.2,1765541355794,4,CH1,80026,1765541435820,stress-ng,80.026,196.69680000001182,2.457911178867016,1552
2428,1,80,0.2,1765550565882,94,CH1,80023,1765550645905,stress-ng,80.023,326.16945000000067,4.0759462904415065,1557
2429,5,60,0.2,1765596614985,544,CH1,80036,1765596695021,stress-ng,80.036,307.79525000000183,3.8457100554750587,1559
2430,14,15,0.2,1765699767887,1552,CH1,80022,1765699847909,stress-ng,80.022,263.2570750000118,3.289808740096621,1571
2431,27,100,0.2,1765863706125,3154,CH1,80027,1765863786152,stress-ng,80.027,339.76605000001484,4.245642720581989,1606
2432,9,20,0.2,1765640823893,976,CH1,80022,1765640903915,stress-ng,80.022,269.5238500000064,3.3681218914799227,1615
2433,10,0,0.2,1765649112381,1057,CH1,80025,1765649192406,stress-ng,80.025,197.31432500001034,2.4656585442050654,1616
2434,33,0,0.2,1765924490227,3748,CH1,80025,1765924570252,stress-ng,80.025,196.70320000001183,2.458021868166346,1621
2435,10,30,0.2,1765653717173,1102,CH1,80022,1765653797195,stress-ng,80.022,277.4110999999985,3.4666854115118158,1633
2436,5,80,0.2,1765598457262,562,CH1,80027,1765598537289,stress-ng,80.027,325.80644999999953,4.071206592774932,1636
2437,12,10,0.2,1765674901802,1309,CH1,80022,1765674981824,stress-ng,80.022,258.97352500001676,3.2362790857516277,1645
2438,23,0,0.2,1765804762524,2578,CH1,80026,1765804842550,stress-ng,80.026,198.05915000001232,2.4749350211182906,1649
2439,6,20,0.2,1765604905610,625,CH1,80025,1765604985635,stress-ng,80.025,268.12770000000955,3.350549203374065,1653
2440,33,100,0.2,1765935543334,3856,CH1,80032,1765935623366,stress-ng,80.032,339.21522500001373,4.238494914534358,1660
2441,18,30,0.2,1765749501776,2038,CH1,80022,1765749581798,stress-ng,80.022,275.0903000000021,3.437683387068583,1661
2442,20,0,0.2,1765768843504,2227,CH1,80025,1765768923529,stress-ng,80.025,196.6366500000109,2.457190253046059,1664
2443,1,10,0.2,1765543197921,22,CH1,80023,1765543277944,stress-ng,80.023,261.25190000000146,3.264710145833091,1682
2444,24,5,0.2,1765817656826,2704,CH1,80022,1765817736848,stress-ng,80.022,251.69032500002453,3.1452641148687177,1685
2445,25,70,0.2,1765836995792,2893,CH1,80032,1765837075824,stress-ng,80.032,314.2218999999969,3.926203268692484,1697
2446,8,90,0.2,1765635296953,922,CH1,80029,1765635376982,stress-ng,80.029,332.00057500000565,4.148503355033871,1714
2447,12,50,0.2,1765679505989,1354,CH1,80022,1765679586011,stress-ng,80.022,296.2721999999995,3.7023843443053095,1717
2448,22,15,0.2,1765795552165,2488,CH1,80023,1765795632188,stress-ng,80.023,264.53382500000646,3.305722417305106,1721
2449,4,20,0.2,1765580958308,391,CH1,80022,1765581038330,stress-ng,80.022,269.73522500000166,3.370763352578062,1727
2450,21,50,0.2,1765787262519,2407,CH1,80049,1765787342568,stress-ng,80.049,295.54367500000166,3.692034566328145,1729
2451,10,10,0.2,1765650953897,1075,CH1,80022,1765651033919,stress-ng,80.022,259.7556750000187,3.2460532728502,1757
2452,19,70,0.2,1765765159381,2191,CH1,80022,1765765239403,stress-ng,80.022,311.22567500000036,3.8892513933668282,1766
2453,35,50,0.2,1765954885419,4045,CH1,80070,1765954965489,stress-ng,80.07,292.158349999995,3.648786686649119,1771
2454,27,20,0.2,1765856338417,3082,CH1,80023,1765856418440,stress-ng,80.023,268.79110000000657,3.358923059620441,1780
2455,6,50,0.2,1765607668240,652,CH1,80030,1765607748270,stress-ng,80.03,292.7750499999985,3.6583162564038294,1783
2456,3,90,0.2,1765575432327,337,CH1,80028,1765575512355,stress-ng,80.028,334.7324999999996,4.182692307692302,1790
2457,28,80,0.2,1765873837140,3253,CH1,80035,1765873917175,stress-ng,80.035,323.09634999999736,4.0369382145311095,1794
2458,23,70,0.2,1765813051787,2659,CH1,80023,1765813131810,stress-ng,80.023,315.98399999999975,3.9486647588818187,1796
2459,22,70,0.2,1765801078523,2542,CH1,80038,1765801158561,stress-ng,80.038,316.4569749999966,3.9538341162947175,1806
2460,2,0,0.2,1765553328953,121,CH1,80025,1765553408978,stress-ng,80.025,200.72789999999958,2.508314901593247,1809
2461,23,15,0.2,1765807526064,2605,CH1,80189,1765807606253,stress-ng,80.189,268.2777000000065,3.3455673471424574,1821
2462,18,15,0.2,1765747660272,2020,CH1,80022,1765747740294,stress-ng,80.022,265.2834000000086,3.3151308390193774,1823
2463,9,5,0.2,1765638061009,949,CH1,80022,1765638141031,stress-ng,80.022,246.47622500002524,3.080105783409878,1850
2464,32,90,0.2,1765922648225,3730,CH1,80030,1765922728255,stress-ng,80.03,331.67547499999216,4.1443892915155836,1883
2465,25,0,0.2,1765828707680,2812,CH1,80026,1765828787706,stress-ng,80.026,197.33115000001192,2.4658379776574106,1891
2466,10,80,0.2,1765658322063,1147,CH1,80022,1765658402085,stress-ng,80.022,322.70494999999386,4.032702881707453,1896
2467,13,10,0.2,1765686873604,1426,CH1,80022,1765686953626,stress-ng,80.022,258.59120000001974,3.2315013371325354,1909
2468,21,100,0.2,1765791867212,2452,CH1,80023,1765791947235,stress-ng,80.023,340.9552250000191,4.260715356835148,1911
2469,5,0,0.2,1765589247141,472,CH1,80025,1765589327166,stress-ng,80.025,200.82194999999743,2.509490159325179,1924
2470,20,60,0.2,1765776210464,2299,CH1,80037,1765776290501,stress-ng,80.037,305.4124499999973,3.8158907755162903,1925
2471,29,30,0.2,1765881205310,3325,CH1,80032,1765881285342,stress-ng,80.032,279.25629999999694,3.4893080267892462,1957
2472,13,30,0.2,1765689636734,1453,CH1,80107,1765689716841,stress-ng,80.107,280.0274749999952,3.495667981574584,1959
2473,21,5,0.2,1765781736010,2353,CH1,80025,1765781816035,stress-ng,80.025,250.06157500002593,3.124793189628565,1969
2474,12,30,0.2,1765677664243,1336,CH1,80075,1765677744318,stress-ng,80.075,279.8581249999975,3.4949500468310646,1975
2475,5,5,0.2,1765590168142,481,CH1,80021,1765590248163,stress-ng,80.021,248.72860000000492,3.1082915734620276,2010
2476,25,50,0.2,1765835154116,2875,CH1,80062,1765835234178,stress-ng,80.062,295.27317499999464,3.688056443756022,2013
2477,22,40,0.2,1765798315351,2515,CH1,80063,1765798395414,stress-ng,80.063,288.5448499999931,3.603972496658795,2014
2478,16,30,0.2,1765725555762,1804,CH1,80022,1765725635784,stress-ng,80.022,277.8410750000026,3.4720586213791536,2019
2479,6,100,0.2,1765612271969,697,CH1,80024,1765612351993,stress-ng,80.024,339.3504750000038,4.240608754873586,2030
2480,30,40,0.2,1765894099194,3451,CH1,80023,1765894179217,stress-ng,80.023,288.1475750000001,3.6008094547817513,2049
2481,10,50,0.2,1765655559022,1120,CH1,80069,1765655639091,stress-ng,80.069,296.3918749999931,3.7017057163195877,2050
2482,11,100,0.2,1765672138413,1282,CH1,80025,1765672218438,stress-ng,80.025,339.7119500000029,4.245072789753238,2057
2483,11,70,0.2,1765669375791,1255,CH1,80037,1765669455828,stress-ng,80.037,314.91107500000203,3.9345686994765177,2063
2484,24,30,0.2,1765821340569,2740,CH1,80022,1765821420591,stress-ng,80.022,277.68477499999733,3.4701054085126257,2066
2485,34,90,0.2,1765946595085,3964,CH1,80023,1765946675108,stress-ng,80.023,331.1999250000001,4.138809154867976,2074
2486,32,15,0.2,1765915280629,3658,CH1,80022,1765915360651,stress-ng,80.022,264.9476500000075,3.3109351178426873,2079
2487,35,10,0.2,1765950280256,4000,CH1,80023,1765950360279,stress-ng,80.023,257.65930000002106,3.2198155530287673,2089
2488,29,10,0.2,1765878441696,3298,CH1,80022,1765878521718,stress-ng,80.022,258.70570000001794,3.2329321936469713,2091
2489,17,40,0.2,1765738450933,1930,CH1,80022,1765738530955,stress-ng,80.022,286.0294499999971,3.574385169078467,2099
2490,19,50,0.2,1765763317388,2173,CH1,80022,1765763397410,stress-ng,80.022,294.42194999999566,3.6792625777910533,2103
2491,14,90,0.2,1765707136170,1624,CH1,80027,1765707216197,stress-ng,80.027,330.9634250000016,4.1356470316268465,2111
2492,6,0,0.2,1765601220267,589,CH1,80025,1765601300292,stress-ng,80.025,200.60679999999965,2.5068016244923417,2112
2493,17,0,0.2,1765732923745,1876,CH1,80025,1765733003770,stress-ng,80.025,196.9337750000111,2.460903155264119,2122
2494,13,60,0.2,1765692399575,1480,CH1,80022,1765692479597,stress-ng,80.022,305.70842499999765,3.820304728699578,2127
2495,28,100,0.2,1765875678674,3271,CH1,80023,1765875758697,stress-ng,80.023,340.14487500001434,4.2505888931933855,2135
2496,26,20,0.2,1765844365598,2965,CH1,80230,1765844445828,stress-ng,80.23,270.4949500000011,3.3714938302380797,2144
2497,10,70,0.2,1765657401073,1138,CH1,80022,1765657481095,stress-ng,80.022,313.51922500000205,3.9179128864562505,2147
2498,22,30,0.2,1765797394326,2506,CH1,80022,1765797474348,stress-ng,80.022,278.319824999999,3.4780413511284274,2154
2499,27,0,0.2,1765852654135,3046,CH1,80026,1765852734161,stress-ng,80.026,196.64137500001155,2.4572185914579205,2157
2500,7,30,0.2,1765617798811,751,CH1,80024,1765617878835,stress-ng,80.024,277.48244999999827,3.4674903778866124,2163
