,ID,load,period,filename,duration,energy_3V7_WL_SW,energy_3V3_SYS,energy_1V8_SYS,energy_DDR_VDD2,energy_DDR_VDDQ,energy_1V1_SYS,energy_0V8_SW,energy_VDD_CORE,energy_3V3_DAC,energy_3V3_ADC,energy_0V8_AON,energy_HDMI
83,83,60,0.05,pmic_log_0_1s_20251027_224819.csv,79.95960000000001,0.0414719058287747,55.52721807691244,22.795216309571973,0.0319150796575346,0.001940394850348816,16.508606648063296,18.568697192593238,109.10222317984504,0.048036253884515816,0.14658752675518155,0.21982362800401634,6.388660212419027
84,84,20,0.2,pmic_log_0_1s_20251027_224819.csv,79.909937,0.06733863318616065,54.17094946803362,22.649838844047373,0.011629828435425468,0.0011371036371466098,16.476717696145748,18.46769921811931,75.36770397398492,0.04427342368428096,0.14980762650922275,0.21785349081682479,6.5090477211796705
85,85,0,0.02,pmic_log_0_1s_20251027_224819.csv,79.979961,0.025983560793706163,54.099467981588596,21.698212768281902,0.0036229137145525063,0.00010862894435855002,16.405780125429324,18.434202405797738,34.49551486604081,0.044465609281133946,0.1548875639908288,0.21339456998091197,6.784775920343204
86,86,20,1.0,pmic_log_0_1s_20251027_224819.csv,79.510339,0.09505253474186581,54.128999538699475,22.495598885611688,0.07113936013311155,0.0008885262147366717,16.40281788755514,18.407287933090974,78.16054451450117,0.04974794198200328,0.14923148059981234,0.21586985564725603,6.42531375473779
87,87,20,0.04,pmic_log_0_1s_20251027_224819.csv,79.959997,0.04373851754509145,54.278112888921115,22.67142402659655,0.012548771756782737,0.00040202185761324357,16.48591528519928,18.492511066894963,77.10408938765703,0.046450723430916295,0.14451455002663796,0.2172667073732646,6.475437026679378
88,88,20,0.05,pmic_log_0_1s_20251027_224819.csv,79.960177,0.06716126862988,54.31566198518067,22.69033415462705,0.025268981288545874,0.0004465254008672154,16.477445331154378,18.508597760294276,77.07171266927517,0.051741456924636,0.14802458299796845,0.2169442372494252,6.527951918005469
89,89,0,2.0,pmic_log_0_1s_20251027_224819.csv,79.510216,0.028936762112357628,52.653751394016034,21.295209190971836,0.025580953257264366,0.0,15.965573062028158,17.995765763893587,33.53575729274227,0.05010700104713713,0.14981352426215042,0.2108519101832757,6.621979638653798
90,90,40,2.0,pmic_log_0_1s_20251027_224819.csv,79.510903,0.08239944555216636,52.93875480159384,22.113310252797795,0.01882349448405699,0.004778227508,16.11005046593789,18.051077394908443,92.74827622952996,0.046012069265254474,0.1381161653773624,0.21269212464019643,6.273091041957217
91,91,0,0.1,pmic_log_0_1s_20251027_224819.csv,79.910272,0.021713357352309465,54.09743051529797,21.726473891582508,0.0015095877719893747,0.0,16.421632574220908,18.43923020975828,33.69525031260171,0.04876434754234554,0.15770066554332957,0.21462402418128218,6.794932411065226
92,92,100,0.2,pmic_log_0_1s_20251027_224819.csv,79.90917200000001,0.10337402884342486,55.16333439785516,22.819367647264073,0.05387917208916756,0.00041969216065944413,16.50591601178478,18.58563232400134,140.0486597126596,0.048705499573891774,0.14266795129354093,0.22158524900668533,6.33280502531889
93,93,80,0.5,pmic_log_0_1s_20251027_224819.csv,79.509979,0.0688178602093702,55.58783357763932,22.823595690330606,0.057752861294155536,0.00014951272,16.54351632727073,18.60729787272995,122.99151618158805,0.050502794207535354,0.1448756896765238,0.2212097148637823,6.346490613591829
94,94,100,0.03,pmic_log_0_1s_20251027_224819.csv,79.98336,0.14412289302089895,55.25844326507926,22.83437228103186,0.07716473541920618,0.0018067332926638715,16.531373679815008,18.64278781022681,140.21731838376311,0.04393483528357027,0.13550190256469904,0.2217612091436827,6.333128346129688
